0.043,0.138,0.373,0.422,0.436,0.55,0.641,0.703,0.763,0.797,0.862,0.919,0.985,1.066,1.155,1.226,1.302,1.4,1.44,1.478,1.65,1.706,1.721,1.8,1.932,2.06,2.135,2.234,2.339,2.363,2.405,2.476,2.55,2.57,2.594,2.68,2.704,2.757,2.823,2.883,2.977,3.058,3.072,3.105,3.139,3.213,3.235,3.256,3.34,3.43,3.482,3.524,3.569,3.623,3.778,3.795,3.891,3.913,3.951,4.018,4.162,4.397,4.479,4.51,4.551,4.684,5.063,5.086,5.125,5.168,5.308,5.345,5.389,5.422,5.448,5.556,5.603,5.662,5.75,5.869,5.961,6.137,6.186,6.204,6.249,6.366,6.457,6.539,6.628,6.737,6.759,6.824,6.892,6.964,7.025,7.089,7.142,7.232,7.26,7.29,7.357,7.514,7.604,7.639,7.722,7.763,7.787,7.825,7.939,8.003,8.065,8.083,8.12,8.292,8.378,8.444,8.537,8.573,8.667,8.78,8.993,9.139,9.177,9.334,9.372,9.45,9.59,9.626,9.682,9.731,9.785,9.936,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.099,0.132,0.205,0.243,0.327,0.425,0.561,0.578,0.684,0.747,0.804,0.85,0.869,0.978,1.009,1.112,1.143,1.186,1.264,1.311,1.474,1.513,1.543,1.62,1.667,1.759,1.838,1.865,1.998,2.048,2.089,2.197,2.27,2.373,2.423,2.478,2.569,2.593,2.661,2.72,2.764,2.803,2.846,3.034,3.132,3.181,3.302,3.33,3.404,3.556,3.615,3.666,3.794,3.834,3.914,4.019,4.082,4.111,4.191,4.32,4.426,4.451,4.498,4.576,4.626,4.689,4.731,4.859,4.91,4.952,4.991,5.006,5.044,5.071,5.214,5.243,5.353,5.425,5.54,5.622,5.653,5.786,5.913,5.949,5.981,6.041,6.117,6.157,6.205,6.252,6.329,6.379,6.395,6.481,6.563,6.582,6.636,6.77,6.859,6.924,7.03,7.114,7.199,7.304,7.325,7.401,7.44,7.48,7.516,7.55,7.623,7.839,7.867,8.028,8.088,8.123,8.203,8.257,8.285,8.436,8.579,8.621,8.682,8.735,8.86,8.921,8.97,9.044,9.062,9.163,9.235,9.3,9.376,9.397,9.494,9.515,9.534,9.658,9.732,9.774,9.794,9.819,9.845,9.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.099,0.121,0.301,0.387,0.559,0.597,0.842,0.895,0.954,1.005,1.145,1.302,1.453,1.465,1.509,1.596,1.74,1.768,1.855,1.923,1.96,2.046,2.12,2.137,2.24,2.366,2.395,2.59,2.646,2.679,2.734,2.749,2.862,2.888,2.918,2.989,3.084,3.195,3.287,3.306,3.359,3.443,3.54,3.614,3.736,3.789,3.89,3.929,3.957,4.032,4.152,4.195,4.354,4.406,4.476,4.541,4.564,4.632,4.718,4.755,4.881,5.134,5.15,5.178,5.212,5.351,5.454,5.515,5.574,5.615,5.659,5.764,5.81,5.926,5.982,6.012,6.055,6.103,6.145,6.359,6.382,6.424,6.585,6.643,6.675,6.712,6.794,6.925,6.943,7.04,7.163,7.331,7.344,7.389,7.459,7.486,7.52,7.565,7.585,7.599,7.633,7.671,7.747,7.803,7.879,8.07,8.129,8.178,8.24,8.297,8.406,8.52,8.546,8.609,8.675,8.705,8.732,8.757,8.908,8.997,9.052,9.147,9.201,9.336,9.375,9.426,9.453,9.533,9.564,9.594,9.616,9.655,9.718,9.762,9.825,9.873,9.908,9.937,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024,0.113,0.134,0.16,0.205,0.295,0.359,0.405,0.596,0.631,0.77,0.812,0.892,1.007,1.117,1.199,1.215,1.249,1.299,1.335,1.359,1.398,1.476,1.505,1.539,1.575,1.687,1.719,1.742,1.803,1.832,1.884,1.905,1.972,1.993,2.01,2.022,2.109,2.214,2.313,2.439,2.521,2.587,2.644,2.815,2.888,2.926,2.962,3.069,3.169,3.205,3.299,3.335,3.499,3.515,3.543,3.639,3.718,3.74,3.829,3.879,3.936,4.023,4.109,4.202,4.304,4.381,4.418,4.504,4.585,4.617,4.658,4.762,4.86,4.911,4.942,4.976,5.024,5.067,5.107,5.235,5.31,5.445,5.478,5.499,5.528,5.56,5.686,5.71,5.842,5.982,6.13,6.167,6.204,6.253,6.379,6.408,6.429,6.531,6.622,6.684,6.746,6.809,6.828,6.931,7.023,7.056,7.104,7.172,7.227,7.329,7.437,7.538,7.578,7.647,7.74,8.056,8.074,8.15,8.171,8.2,8.317,8.387,8.499,8.524,8.565,8.596,8.62,8.643,8.765,8.801,8.863,8.923,8.97,9.028,9.08,9.174,9.195,9.249,9.394,9.43,9.454,9.479,9.534,9.555,9.602,9.844,9.906,9.942,9.985,nan,nan,nan,nan,nan
0.159,0.257,0.295,0.348,0.456,0.581,0.634,0.689,0.772,0.857,0.907,1.011,1.037,1.083,1.108,1.142,1.17,1.355,1.419,1.53,1.551,1.603,1.642,1.744,1.771,1.835,1.867,1.94,2.009,2.056,2.328,2.384,2.408,2.48,2.618,2.673,2.713,2.771,2.872,2.91,3.079,3.169,3.236,3.433,3.498,3.568,3.59,3.621,3.645,3.698,3.73,3.753,3.793,3.831,3.89,3.929,3.961,4.139,4.197,4.329,4.435,4.491,4.517,4.563,4.59,4.799,4.837,4.919,5.03,5.118,5.175,5.237,5.27,5.325,5.355,5.468,5.515,5.611,5.68,5.708,5.73,5.833,5.926,5.99,6.049,6.22,6.401,6.428,6.451,6.484,6.531,6.589,6.624,6.869,6.94,7.068,7.133,7.197,7.32,7.371,7.422,7.495,7.589,7.66,7.798,7.815,7.88,7.964,8.035,8.075,8.149,8.21,8.248,8.336,8.417,8.512,8.558,8.627,8.666,8.707,8.744,8.786,8.865,9.031,9.048,9.059,9.219,9.319,9.357,9.379,9.428,9.619,9.658,9.733,9.766,9.803,9.828,9.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.1,0.182,0.2,0.241,0.267,0.425,0.492,0.519,0.679,0.711,0.741,0.79,0.927,0.954,1.118,1.135,1.225,1.245,1.266,1.357,1.427,1.467,1.486,1.734,1.783,1.829,1.936,1.959,1.994,2.037,2.076,2.147,2.238,2.264,2.408,2.519,2.585,2.63,2.647,2.674,2.694,2.745,2.832,2.876,2.948,3.179,3.203,3.341,3.373,3.468,3.494,3.731,3.807,3.83,3.862,3.984,4.031,4.094,4.118,4.162,4.266,4.376,4.41,4.586,4.617,4.656,4.704,4.771,4.806,4.841,4.891,5.052,5.136,5.174,5.403,5.497,5.522,5.669,5.741,5.842,5.87,5.914,5.976,6.061,6.216,6.313,6.351,6.371,6.438,6.539,6.75,6.926,6.966,6.982,7.024,7.051,7.084,7.139,7.221,7.255,7.274,7.317,7.397,7.506,7.532,7.707,7.729,7.806,7.832,7.868,7.888,7.994,8.055,8.121,8.148,8.159,8.184,8.257,8.299,8.334,8.352,8.435,8.47,8.569,8.671,8.686,8.994,9.028,9.195,9.27,9.352,9.55,9.598,9.679,9.804,9.83,9.895,9.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.089,0.177,0.283,0.316,0.405,0.489,0.51,0.544,0.557,0.575,0.647,0.713,0.78,0.824,0.902,1.005,1.059,1.107,1.147,1.214,1.306,1.358,1.505,1.57,1.625,1.65,1.766,1.788,2.058,2.14,2.206,2.277,2.327,2.37,2.395,2.479,2.537,2.633,2.691,2.734,2.833,2.856,2.889,2.923,3.065,3.108,3.232,3.313,3.38,3.547,3.676,3.711,3.826,4.028,4.076,4.121,4.213,4.309,4.401,4.491,4.529,4.702,4.736,4.801,4.823,4.937,5.03,5.066,5.102,5.197,5.231,5.293,5.353,5.375,5.417,5.539,5.623,5.679,5.713,5.964,6.046,6.145,6.186,6.225,6.338,6.363,6.444,6.581,6.646,6.682,6.711,6.842,6.935,7.053,7.078,7.144,7.313,7.356,7.44,7.465,7.483,7.533,7.556,7.596,7.864,7.886,7.953,7.986,8.046,8.105,8.223,8.344,8.377,8.427,8.533,8.554,8.595,8.674,8.717,8.944,9.157,9.174,9.379,9.504,9.677,9.868,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.081,0.215,0.242,0.366,0.391,0.412,0.441,0.47,0.52,0.575,0.609,0.646,0.686,0.96,0.98,1.02,1.061,1.106,1.207,1.221,1.245,1.412,1.429,1.507,1.535,1.605,1.669,1.71,1.758,1.796,1.933,2.023,2.071,2.144,2.193,2.231,2.301,2.33,2.461,2.497,2.531,2.593,2.698,2.753,2.832,2.864,2.98,3.044,3.089,3.24,3.392,3.498,3.519,3.584,3.743,3.801,3.841,3.98,4.02,4.044,4.086,4.103,4.172,4.219,4.273,4.311,4.459,4.522,4.609,4.646,4.709,4.734,4.893,5.226,5.26,5.369,5.409,5.495,5.523,5.611,5.664,5.674,5.777,5.83,5.898,5.94,6.165,6.253,6.292,6.313,6.344,6.384,6.414,6.49,6.53,6.78,6.843,6.948,6.977,7.014,7.042,7.188,7.319,7.436,7.464,7.577,7.648,7.688,7.778,7.835,7.94,7.975,8.014,8.176,8.197,8.238,8.288,8.392,8.568,8.627,8.665,8.747,8.809,8.859,8.937,8.984,9.065,9.188,9.48,9.514,9.608,9.695,9.728,9.853,9.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128,0.165,0.205,0.275,0.325,0.352,0.428,0.469,0.581,0.623,0.661,0.725,1.014,1.131,1.248,1.32,1.361,1.387,1.503,1.543,1.597,1.64,1.675,1.767,1.806,1.886,2.155,2.268,2.318,2.358,2.4,2.418,2.465,2.655,2.74,2.812,2.934,2.992,3.085,3.114,3.199,3.253,3.272,3.316,3.41,3.479,3.541,3.608,3.888,3.909,3.98,4.015,4.286,4.496,4.633,4.661,4.697,4.785,4.811,4.985,5.027,5.062,5.205,5.232,5.255,5.466,5.535,5.622,5.854,5.915,6.049,6.173,6.232,6.29,6.338,6.371,6.461,6.496,6.665,6.69,6.734,6.786,6.903,6.947,6.966,7.087,7.243,7.276,7.342,7.498,7.546,7.58,7.64,7.698,7.788,7.878,7.918,7.998,8.104,8.163,8.197,8.228,8.244,8.335,8.368,8.425,8.453,8.488,8.552,8.57,8.601,8.631,8.714,8.753,8.869,8.913,8.929,9.023,9.061,9.095,9.175,9.236,9.274,9.311,9.385,9.482,9.531,9.588,9.615,9.689,9.77,9.785,9.833,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.118,0.242,0.285,0.33,0.376,0.463,0.519,0.555,0.574,0.605,0.7,0.723,0.775,0.893,1.096,1.131,1.216,1.282,1.308,1.62,1.754,1.788,1.919,1.999,2.069,2.215,2.416,2.452,2.519,2.59,2.609,2.722,2.761,2.857,2.885,2.916,2.934,2.997,3.031,3.065,3.097,3.173,3.222,3.255,3.297,3.454,3.574,3.633,3.661,3.699,3.719,3.782,3.861,3.944,3.965,4.081,4.149,4.285,4.436,4.587,4.716,4.742,4.827,4.899,4.932,5.108,5.15,5.171,5.194,5.248,5.268,5.425,5.635,5.661,5.732,5.77,5.838,5.9,5.949,5.993,6.015,6.054,6.135,6.196,6.289,6.347,6.371,6.389,6.404,6.446,6.503,6.609,6.64,6.682,6.742,6.823,6.841,6.925,6.956,6.989,7.022,7.182,7.26,7.359,7.426,7.494,7.563,7.649,7.704,7.731,7.794,7.836,7.865,7.983,8.008,8.194,8.229,8.332,8.392,8.43,8.447,8.64,8.714,8.785,9.061,9.095,9.171,9.205,9.278,9.429,9.493,9.545,9.63,9.679,9.728,9.753,9.893,9.91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.088,0.237,0.263,0.319,0.356,0.388,0.423,0.611,0.634,0.652,0.686,0.774,0.815,0.842,0.866,0.963,1.141,1.183,1.246,1.281,1.369,1.394,1.446,1.531,1.561,1.593,1.628,1.646,1.673,1.724,1.78,1.829,1.856,2.006,2.156,2.233,2.433,2.487,2.522,2.553,2.686,2.707,2.752,2.8,2.84,2.96,3.025,3.073,3.093,3.121,3.259,3.303,3.351,3.373,3.393,3.431,3.585,3.616,3.886,3.972,4.032,4.243,4.268,4.332,4.37,4.414,4.488,4.535,4.563,4.624,4.718,4.829,4.928,5.001,5.107,5.168,5.299,5.366,5.465,5.486,5.557,5.577,5.6,5.624,5.658,5.686,5.792,5.842,5.868,5.923,5.953,6.032,6.075,6.186,6.232,6.273,6.32,6.361,6.534,6.556,6.735,6.829,6.895,6.938,7.3,7.375,7.619,7.695,7.793,7.907,8.199,8.357,8.378,8.481,8.66,8.698,8.745,8.81,8.882,8.907,8.969,9.003,9.221,9.308,9.342,9.419,9.475,9.608,9.739,9.759,9.785,9.847,9.866,9.928,9.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.212,0.458,0.527,0.574,0.94,0.967,1.003,1.077,1.119,1.31,1.359,1.396,1.438,1.474,1.512,1.623,1.716,1.737,1.771,1.793,1.833,1.893,1.978,1.996,2.035,2.089,2.187,2.24,2.319,2.411,2.537,2.616,2.636,2.661,2.688,2.824,2.852,2.888,2.954,3.195,3.302,3.342,3.447,3.558,3.648,3.668,3.682,3.727,3.753,3.796,3.856,4.002,4.139,4.185,4.243,4.271,4.301,4.347,4.42,4.488,4.53,4.643,4.709,4.888,5.026,5.058,5.464,5.49,5.525,5.569,5.784,5.924,5.963,6.072,6.096,6.134,6.166,6.23,6.38,6.401,6.496,6.546,6.72,6.774,6.827,7.022,7.059,7.083,7.121,7.17,7.233,7.33,7.506,7.595,7.632,7.691,7.885,7.993,8.038,8.055,8.106,8.158,8.192,8.485,8.52,8.629,8.655,8.69,8.774,8.821,8.851,8.959,8.993,9.082,9.117,9.155,9.17,9.377,9.413,9.446,9.508,9.556,9.632,9.649,9.689,9.883,9.941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.076,0.128,0.202,0.224,0.312,0.34,0.483,0.628,0.661,0.78,0.823,0.86,0.898,1.069,1.182,1.303,1.409,1.462,1.57,1.672,1.7,1.76,1.796,1.873,1.892,2.059,2.088,2.109,2.13,2.163,2.198,2.336,2.389,2.418,2.484,2.528,2.593,2.625,2.683,2.697,2.811,2.847,2.895,2.942,3.046,3.103,3.118,3.221,3.255,3.296,3.328,3.424,3.439,3.491,3.746,3.761,3.812,3.871,3.89,3.999,4.108,4.135,4.201,4.282,4.508,4.583,4.816,4.842,4.88,4.911,5.016,5.068,5.223,5.286,5.307,5.535,5.598,5.674,5.73,5.791,5.821,5.843,5.886,5.953,5.983,6.027,6.079,6.106,6.188,6.229,6.255,6.318,6.422,6.456,6.616,6.662,6.772,6.852,6.904,6.956,6.999,7.054,7.132,7.223,7.264,7.298,7.432,7.461,7.511,7.528,7.594,7.632,7.648,7.733,7.834,7.899,7.96,8.094,8.125,8.218,8.262,8.371,8.426,8.61,8.632,8.7,8.936,8.977,9.021,9.077,9.111,9.15,9.248,9.291,9.423,9.506,9.549,9.598,9.659,9.708,9.84,9.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
