0.081,0.176,0.277,0.313,0.348,0.432,0.47,0.512,0.538,0.607,0.685,0.85,0.884,0.909,0.928,0.978,1.029,1.053,1.119,1.194,1.231,1.323,1.372,1.483,1.673,1.732,1.757,1.865,1.92,1.979,2.043,2.069,2.106,2.148,2.184,2.266,2.342,2.412,2.434,2.495,2.539,2.576,2.606,2.626,2.666,2.752,2.771,2.926,3.002,3.017,3.036,3.067,3.144,3.17,3.228,3.313,3.412,3.435,3.535,3.741,3.835,3.991,4.117,4.145,4.377,4.538,4.587,4.62,4.726,4.794,4.812,4.864,4.88,4.907,4.988,5.152,5.284,5.42,5.447,5.535,5.565,5.661,5.692,5.76,5.8,5.82,5.977,5.993,6.065,6.178,6.235,6.318,6.553,6.602,6.66,6.776,6.812,6.878,6.974,7.151,7.19,7.305,7.4,7.551,7.575,7.591,7.679,7.802,7.936,7.981,8.011,8.114,8.177,8.202,8.38,8.459,8.493,8.679,8.738,8.845,8.863,8.893,8.922,8.967,9.013,9.069,9.091,9.117,9.153,9.177,9.221,9.301,9.381,9.444,9.527,9.56,9.588,9.705,9.752,9.78,9.811,9.848,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.091,0.159,0.216,0.395,0.538,0.566,0.633,0.755,0.796,0.895,0.919,0.953,0.997,1.039,1.067,1.138,1.244,1.431,1.472,1.511,1.561,1.589,1.789,1.825,1.856,1.888,1.948,2.021,2.043,2.098,2.117,2.257,2.33,2.367,2.441,2.533,2.654,2.877,2.905,3.029,3.096,3.152,3.242,3.312,3.385,3.462,3.536,3.562,3.584,3.694,3.878,3.925,3.958,3.991,4.097,4.171,4.213,4.295,4.323,4.341,4.36,4.377,4.407,4.516,4.6,4.628,4.686,4.738,4.775,4.817,4.831,4.904,4.948,4.983,5.044,5.063,5.097,5.166,5.21,5.261,5.286,5.312,5.327,5.388,5.411,5.463,5.527,5.604,5.654,5.694,5.726,5.783,5.821,6.047,6.144,6.176,6.293,6.398,6.419,6.465,6.666,6.709,6.748,7.007,7.111,7.174,7.274,7.381,7.419,7.577,7.642,7.678,7.805,7.863,7.987,8.048,8.111,8.204,8.287,8.353,8.383,8.403,8.513,8.561,8.619,8.689,8.715,8.753,8.92,8.949,8.996,9.053,9.081,9.161,9.204,9.23,9.347,9.373,9.47,9.52,9.541,9.576,9.702,9.767,9.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.089,0.183,0.281,0.34,0.455,0.495,0.662,0.768,0.796,0.901,0.956,0.993,1.211,1.274,1.32,1.363,1.396,1.489,1.535,1.677,1.729,1.783,1.88,1.98,2.078,2.1,2.315,2.343,2.716,2.753,2.832,3.031,3.089,3.111,3.172,3.356,3.944,3.998,4.036,4.07,4.121,4.14,4.168,4.219,4.273,4.345,4.41,4.434,4.53,4.607,4.661,4.674,4.768,4.828,4.845,4.955,4.967,4.988,5.075,5.1,5.133,5.149,5.171,5.193,5.327,5.387,5.421,5.453,5.475,5.536,5.626,5.709,5.756,5.854,5.954,5.994,6.03,6.088,6.213,6.457,6.562,6.647,6.749,6.86,6.91,7.13,7.186,7.307,7.445,7.511,7.557,7.65,7.734,7.814,7.959,8.037,8.065,8.104,8.292,8.317,8.356,8.412,8.506,8.544,8.614,8.679,8.719,8.753,8.797,8.854,8.948,9.053,9.094,9.138,9.186,9.213,9.355,9.44,9.483,9.505,9.565,9.656,9.811,9.83,9.877,9.898,9.953,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.174,0.236,0.312,0.539,0.592,0.792,0.897,0.916,1.018,1.045,1.096,1.212,1.227,1.313,1.335,1.362,1.376,1.419,1.472,1.58,1.617,1.645,1.669,1.684,1.715,1.811,1.927,1.968,1.991,2.044,2.07,2.104,2.184,2.271,2.329,2.386,2.453,2.525,2.615,2.831,2.862,2.883,2.948,2.995,3.083,3.139,3.336,3.377,3.412,3.647,3.69,3.719,3.79,3.845,3.894,3.977,4.067,4.115,4.194,4.246,4.296,4.316,4.348,4.419,4.454,4.466,4.531,4.723,4.754,4.814,4.85,4.88,4.967,5.005,5.025,5.06,5.13,5.153,5.209,5.249,5.307,5.355,5.389,5.419,5.482,5.526,5.545,5.559,5.585,5.637,5.736,5.891,5.994,6.099,6.138,6.345,6.404,6.556,6.731,6.772,6.807,6.854,6.967,7.01,7.043,7.086,7.188,7.234,7.399,7.42,7.458,7.505,7.663,7.812,7.895,7.985,8.146,8.168,8.225,8.25,8.299,8.346,8.533,8.594,8.619,8.643,8.67,8.757,8.845,8.883,8.928,8.957,8.988,9.224,9.406,9.523,9.546,9.602,9.779,9.817,9.86,9.917,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.102,0.158,0.215,0.289,0.316,0.348,0.377,0.414,0.464,0.483,0.498,0.518,0.731,0.832,0.852,0.917,1.052,1.293,1.331,1.347,1.372,1.468,1.52,1.575,1.597,1.815,1.892,1.917,1.956,1.999,2.062,2.085,2.113,2.14,2.272,2.349,2.5,2.547,2.723,2.74,2.948,3.062,3.189,3.395,3.528,3.697,3.773,4.031,4.075,4.158,4.205,4.375,4.406,4.632,4.686,4.728,4.873,4.911,4.956,4.998,5.095,5.161,5.179,5.231,5.341,5.372,5.424,5.446,5.578,5.606,5.66,5.689,5.762,5.832,5.918,6.002,6.019,6.081,6.143,6.201,6.346,6.463,6.656,6.88,6.932,7.06,7.089,7.129,7.25,7.268,7.327,7.362,7.468,7.512,7.574,7.624,7.821,7.855,7.907,7.939,7.985,8.034,8.085,8.147,8.224,8.349,8.428,8.452,8.516,8.545,8.603,8.754,8.786,8.832,8.894,8.95,9.064,9.115,9.195,9.226,9.244,9.302,9.325,9.432,9.452,9.481,9.525,9.564,9.645,9.767,9.809,9.891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.065,0.159,0.229,0.302,0.319,0.33,0.344,0.4,0.434,0.457,0.489,0.61,0.683,0.745,0.805,0.833,0.931,0.955,1.02,1.039,1.079,1.116,1.16,1.186,1.241,1.286,1.325,1.384,1.408,1.437,1.504,1.576,1.756,1.781,1.849,1.944,2.077,2.103,2.129,2.174,2.323,2.409,2.444,2.591,2.705,2.753,3.123,3.321,3.41,3.49,3.579,3.695,3.734,3.798,3.88,3.896,4.022,4.042,4.1,4.117,4.138,4.227,4.246,4.329,4.418,4.442,4.531,4.583,4.627,4.652,4.86,4.893,4.917,5.004,5.098,5.127,5.164,5.308,5.359,5.435,5.513,5.65,5.78,5.841,5.884,5.975,6.086,6.135,6.216,6.398,6.452,6.474,6.899,7.042,7.101,7.175,7.29,7.475,7.867,7.904,7.978,8.149,8.253,8.333,8.346,8.391,8.432,8.472,8.541,8.551,8.578,8.596,8.625,8.803,8.849,8.977,9.016,9.069,9.187,9.212,9.236,9.279,9.312,9.332,9.35,9.381,9.402,9.433,9.442,9.455,9.471,9.553,9.72,9.76,9.786,9.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.304,0.33,0.381,0.403,0.494,0.528,0.685,0.764,0.828,0.862,0.941,1.01,1.089,1.157,1.184,1.23,1.263,1.327,1.34,1.418,1.445,1.52,1.603,1.68,1.706,1.784,1.823,1.915,1.936,2.022,2.132,2.492,2.582,2.791,3.027,3.063,3.139,3.323,3.355,3.444,3.51,3.568,3.593,3.696,3.716,3.874,3.973,4.02,4.043,4.065,4.091,4.157,4.197,4.237,4.28,4.333,4.372,4.415,4.465,4.509,4.542,4.649,4.699,4.744,4.771,4.792,4.872,4.903,4.916,4.957,4.984,5.068,5.135,5.218,5.3,5.342,5.376,5.422,5.457,5.519,5.608,5.658,5.729,5.867,5.888,6.022,6.181,6.324,6.424,6.56,6.625,6.808,6.872,6.915,6.946,7.145,7.165,7.195,7.211,7.308,7.548,7.599,7.651,7.68,7.773,7.841,7.855,7.909,7.948,7.976,8.229,8.247,8.286,8.303,8.393,8.475,8.646,8.756,8.811,8.878,8.953,9.041,9.165,9.25,9.302,9.414,9.551,9.577,9.615,9.731,9.78,9.821,9.853,9.886,9.907,9.939,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.224,0.275,0.365,0.437,0.498,0.521,0.565,0.605,0.791,0.815,0.838,0.858,0.912,0.933,0.997,1.009,1.046,1.176,1.203,1.247,1.267,1.303,1.344,1.383,1.555,1.608,1.67,1.733,1.766,1.816,1.975,2.003,2.045,2.069,2.162,2.372,2.511,2.577,2.647,2.718,2.816,2.843,2.935,3.227,3.409,3.475,3.529,3.552,3.598,3.823,3.936,4.014,4.154,4.271,4.329,4.387,4.411,4.439,4.496,4.571,4.734,4.782,4.845,4.917,4.991,5.048,5.063,5.108,5.219,5.249,5.27,5.306,5.38,5.506,5.522,5.539,5.597,5.648,5.668,5.715,5.808,5.868,6.091,6.12,6.146,6.171,6.24,6.396,6.423,6.486,6.521,6.568,6.584,6.631,6.813,6.865,6.914,6.964,6.997,7.148,7.169,7.279,7.333,7.417,7.461,7.551,7.709,7.772,7.841,7.916,7.939,8.143,8.205,8.264,8.315,8.411,8.436,8.478,8.582,8.651,8.673,8.721,8.863,8.918,8.947,9.001,9.029,9.059,9.115,9.152,9.181,9.206,9.381,9.47,9.569,9.669,9.71,9.745,9.763,9.851,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.109,0.135,0.215,0.34,0.361,0.378,0.406,0.479,0.515,0.556,0.582,0.623,0.691,0.746,0.814,0.889,0.923,1.034,1.05,1.086,1.125,1.176,1.24,1.405,1.422,1.465,1.536,1.587,1.614,1.707,1.75,1.771,1.865,1.886,1.974,2.099,2.218,2.357,2.387,2.496,2.631,2.819,2.864,2.918,3.005,3.173,3.264,3.286,3.33,3.497,3.612,3.636,3.753,3.899,4.0,4.069,4.097,4.121,4.171,4.294,4.576,4.615,4.667,4.692,4.721,4.742,4.763,4.836,4.96,5.03,5.097,5.146,5.253,5.305,5.324,5.369,5.419,5.488,5.62,5.651,5.692,5.879,5.927,6.049,6.121,6.159,6.535,6.647,6.716,6.75,6.795,6.826,6.875,6.937,6.954,7.055,7.097,7.174,7.239,7.401,7.438,7.611,7.667,7.691,7.715,7.754,7.809,7.857,7.922,7.966,8.067,8.141,8.194,8.224,8.251,8.304,8.32,8.34,8.48,8.508,8.541,8.61,8.64,8.822,8.88,8.976,8.989,9.022,9.134,9.183,9.261,9.289,9.312,9.392,9.459,9.486,9.524,9.558,9.576,9.704,9.795,9.895,9.916,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.155,0.175,0.231,0.358,0.503,0.532,0.56,0.624,0.695,0.758,0.772,0.844,0.928,1.026,1.106,1.154,1.184,1.218,1.318,1.405,1.433,1.476,1.547,1.616,1.645,1.7,1.889,1.958,2.019,2.105,2.16,2.192,2.225,2.267,2.376,2.408,2.469,2.519,2.677,2.725,2.792,2.867,2.97,3.113,3.172,3.302,3.415,3.528,3.556,3.64,3.909,3.937,3.978,4.071,4.088,4.141,4.213,4.249,4.282,4.333,4.387,4.464,4.624,4.642,4.769,4.842,4.948,5.062,5.142,5.193,5.267,5.3,5.328,5.363,5.415,5.491,5.582,5.612,5.699,5.89,5.934,5.986,6.011,6.065,6.107,6.153,6.188,6.223,6.25,6.261,6.275,6.317,6.39,6.455,6.491,6.534,6.558,6.593,6.683,6.711,6.745,6.784,6.869,7.06,7.114,7.215,7.321,7.421,7.531,7.64,7.74,7.82,7.858,8.067,8.293,8.323,8.38,8.4,8.463,8.513,8.578,8.599,8.693,8.74,8.756,8.782,8.866,9.001,9.321,9.342,9.418,9.458,9.506,9.542,9.592,9.681,9.707,9.776,9.842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.092,0.148,0.267,0.307,0.374,0.432,0.459,0.498,0.547,0.598,0.904,0.932,1.0,1.123,1.223,1.258,1.304,1.347,1.378,1.421,1.436,1.464,1.52,1.548,1.57,1.613,1.645,1.737,1.799,1.831,1.966,2.004,2.069,2.087,2.137,2.179,2.296,2.332,2.368,2.489,2.575,2.867,2.979,3.095,3.155,3.208,3.251,3.38,3.427,3.466,3.51,3.552,3.59,3.728,3.818,3.857,3.879,3.898,4.022,4.064,4.198,4.28,4.339,4.366,4.404,4.49,4.577,4.597,4.638,4.687,4.789,4.879,4.935,5.016,5.083,5.13,5.175,5.271,5.304,5.553,5.58,5.654,5.681,5.702,5.86,5.893,5.979,6.003,6.082,6.136,6.176,6.238,6.345,6.388,6.444,6.491,6.526,6.556,6.583,6.729,6.91,6.932,6.978,7.002,7.153,7.429,7.593,7.753,7.789,7.878,7.979,7.998,8.038,8.071,8.111,8.148,8.181,8.301,8.346,8.377,8.403,8.447,8.5,8.53,8.633,8.664,8.713,8.764,8.791,8.839,8.886,8.931,8.993,9.032,9.068,9.11,9.145,9.214,9.23,9.275,9.294,9.361,9.398,9.46,9.514,9.552,9.734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.097,0.169,0.251,0.288,0.405,0.425,0.489,0.542,0.581,0.636,0.707,0.731,0.786,0.802,0.928,0.999,1.046,1.129,1.186,1.281,1.321,1.34,1.434,1.509,1.575,1.665,1.687,1.73,1.754,1.819,1.981,2.101,2.139,2.181,2.308,2.331,2.374,2.436,2.496,2.533,2.563,2.779,2.801,2.87,3.034,3.081,3.143,3.197,3.27,3.326,3.367,3.54,3.586,3.768,3.784,3.828,3.866,3.912,4.042,4.142,4.192,4.215,4.274,4.3,4.403,4.469,4.499,4.584,4.634,4.66,4.684,4.73,4.78,4.84,4.905,4.915,5.004,5.06,5.098,5.119,5.134,5.173,5.197,5.218,5.247,5.267,5.334,5.364,5.39,5.505,5.541,5.579,5.631,5.681,5.783,5.825,5.936,6.081,6.152,6.239,6.321,6.402,6.427,6.532,6.614,6.67,6.703,6.739,6.78,6.81,6.894,6.923,7.003,7.04,7.076,7.109,7.168,7.3,7.344,7.417,7.52,7.634,7.752,7.798,7.849,7.924,7.953,8.044,8.087,8.141,8.207,8.23,8.351,8.469,8.505,8.542,8.566,8.609,8.676,8.729,8.748,8.838,8.88,8.924,9.252,9.27,9.312,9.381,9.436,9.467,9.51,9.608,9.658,9.721,9.808,9.878,9.927,nan,nan,nan,nan,nan,nan
