0.069,0.14,0.377,0.502,0.664,0.733,0.874,1.039,1.147,1.302,1.415,1.572,1.671,1.879,2.048,2.367,2.408,2.44,2.598,2.633,2.844,2.916,3.261,3.873,3.915,3.995,4.098,4.33,4.439,4.515,4.934,5.06,5.849,5.984,6.119,6.212,6.314,6.443,6.518,6.669,6.895,6.967,7.039,7.311,7.396,7.537,7.697,7.802,8.191,8.51,8.541,8.59,8.635,8.983,9.117,9.158,9.343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378,0.414,0.571,0.647,0.726,0.793,0.894,0.92,1.157,1.306,1.809,1.892,2.102,2.292,2.44,3.059,3.197,3.878,3.905,4.093,4.158,4.335,4.478,4.575,4.653,5.014,5.074,5.284,5.571,6.026,6.179,6.216,6.262,6.532,6.611,6.888,7.001,7.06,7.234,7.264,7.779,7.933,8.038,8.341,8.57,8.716,9.161,9.327,9.549,9.594,9.651,9.808,9.915,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.306,0.362,0.395,0.521,0.57,0.717,0.765,0.955,1.095,1.63,1.664,2.042,2.124,2.284,2.399,2.636,2.735,2.792,2.901,3.001,3.203,3.616,3.684,3.869,4.407,4.521,4.795,4.867,5.119,5.203,5.251,5.507,5.686,5.877,6.195,6.784,7.191,7.214,7.302,7.657,7.953,8.097,8.123,8.35,8.428,8.503,9.06,9.372,9.449,9.591,9.861,9.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.031,0.296,0.396,0.46,0.572,0.634,0.763,0.838,0.904,1.178,1.2,1.519,1.609,1.636,1.832,1.851,1.923,2.03,2.454,2.677,3.056,3.542,3.915,4.0,4.324,4.426,4.53,4.698,5.059,5.527,5.571,5.613,5.949,6.173,6.202,6.269,6.333,6.487,6.542,6.64,6.669,7.191,7.637,7.699,7.734,7.827,7.876,7.963,8.048,8.77,8.825,8.931,9.039,9.124,9.384,9.727,9.837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.28,0.353,0.783,0.809,1.262,1.428,1.925,2.075,2.117,2.156,2.533,2.584,2.84,2.908,2.99,3.141,3.19,3.345,3.43,3.604,3.888,4.115,4.443,4.511,4.591,4.654,4.702,4.742,4.899,4.994,5.027,5.387,5.618,5.932,6.102,6.251,6.392,6.864,6.914,7.086,7.668,7.854,8.005,8.245,8.668,8.719,8.983,9.54,9.571,9.661,9.781,9.823,9.954,9.972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.196,0.286,0.478,0.553,0.759,1.3,1.374,1.695,2.306,2.663,2.746,2.862,2.89,3.244,3.518,3.604,3.853,3.919,3.966,4.265,4.458,4.557,4.742,5.237,5.442,5.876,6.555,6.708,6.802,6.975,7.048,7.338,7.825,7.983,8.014,8.48,8.54,8.605,8.859,8.995,9.157,9.169,9.57,9.739,9.815,9.894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25,0.281,0.496,0.576,0.884,1.207,1.49,1.937,1.988,2.119,2.521,2.669,2.993,3.239,3.491,3.533,3.635,3.781,3.931,3.952,4.356,4.477,4.537,4.638,4.857,5.003,5.299,5.389,5.452,5.523,5.637,5.784,6.191,6.291,6.342,6.609,7.195,7.305,7.611,7.725,8.053,8.943,9.015,9.251,9.391,9.801,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.204,0.345,0.4,1.141,1.381,1.57,1.808,1.842,2.2,2.269,2.601,2.676,3.238,3.365,3.479,3.736,3.952,4.142,4.187,4.514,4.685,4.757,4.909,5.04,5.086,5.568,5.589,5.701,5.861,6.136,6.524,6.622,6.768,6.89,7.036,7.109,7.167,7.319,7.888,7.99,8.074,8.464,8.498,8.655,9.25,9.475,9.768,9.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.158,0.227,0.898,1.235,1.449,1.582,1.998,2.068,2.294,2.688,2.981,3.171,3.334,3.464,3.528,4.03,4.094,4.241,4.375,4.691,4.915,5.041,5.088,5.247,5.401,6.166,6.963,7.076,7.095,7.231,7.845,7.944,8.003,8.303,8.373,8.404,8.485,8.766,8.917,9.142,9.266,9.321,9.539,9.715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.129,0.35,0.386,0.539,0.704,0.838,0.935,1.048,1.129,1.412,1.535,1.856,2.454,2.567,2.641,2.699,3.023,3.044,3.131,3.633,4.303,4.527,4.702,5.065,5.202,5.276,5.359,5.443,5.572,5.621,5.8,6.191,6.673,7.089,7.202,7.257,7.613,7.759,7.848,7.89,7.908,8.115,8.45,8.577,9.111,9.257,9.322,9.439,9.724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,0.147,0.254,0.451,0.48,0.516,0.62,0.822,1.004,1.379,1.501,1.917,2.203,2.272,2.669,2.84,2.9,3.079,3.154,3.254,3.492,3.546,3.599,3.692,3.831,4.228,4.539,4.647,4.727,4.984,5.037,5.223,5.407,5.71,5.871,5.964,6.055,6.211,6.315,6.353,6.38,6.431,6.73,6.783,6.862,6.963,7.118,7.189,7.315,7.351,7.446,7.707,7.792,7.81,7.937,8.027,8.26,8.839,8.884,9.061,9.206,9.24,9.353,9.633,9.715,9.772,9.891
0.396,0.534,0.602,0.708,0.754,0.789,1.018,1.24,1.342,1.449,1.554,1.59,2.167,2.402,2.578,2.939,2.959,3.077,3.193,3.408,3.438,3.503,3.689,3.812,3.936,4.205,5.367,5.892,6.056,6.091,6.272,6.572,6.718,6.773,7.162,7.637,7.693,7.724,7.836,7.905,8.025,8.102,8.166,8.333,8.431,8.61,8.785,8.918,9.34,9.642,9.858,9.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.162,0.678,0.765,0.985,1.11,1.334,1.721,2.08,2.123,2.308,2.377,2.435,2.739,3.084,3.374,3.443,3.907,3.995,4.123,4.677,4.875,4.919,5.144,5.31,5.576,5.685,5.824,6.926,6.975,7.041,7.478,7.667,7.783,7.996,8.117,8.341,8.397,8.454,8.489,8.639,8.709,8.947,9.042,9.298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.891,0.928,0.955,1.149,1.239,1.356,1.463,1.493,1.703,1.812,2.13,2.205,2.338,2.529,2.687,2.774,3.348,3.527,3.721,3.745,3.982,4.056,4.201,4.936,5.043,5.142,5.31,5.788,6.08,6.253,6.474,6.567,7.031,7.064,7.231,7.468,7.54,7.675,8.168,8.191,8.365,8.408,8.691,8.783,9.458,9.654,9.68,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.123,0.25,0.304,0.395,0.467,0.705,0.787,1.075,1.136,1.179,1.207,1.353,1.696,1.838,2.023,2.045,2.127,2.652,2.81,3.436,3.505,3.566,3.712,3.787,3.849,4.032,4.097,4.141,4.444,4.501,4.693,4.908,5.11,5.385,5.526,5.621,5.718,5.738,6.098,6.181,6.408,6.519,6.558,6.803,6.847,7.052,7.24,8.302,8.581,8.706,9.265,9.362,9.592,9.741,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.042,0.07,0.59,0.619,0.66,0.938,1.121,1.153,1.196,1.26,1.314,1.384,1.442,1.491,1.552,1.621,1.651,1.811,1.903,2.391,2.691,2.73,2.857,3.098,3.262,3.284,3.403,3.516,3.704,3.838,3.96,4.055,4.127,4.367,4.517,4.644,4.717,4.793,4.887,4.936,5.114,5.274,5.352,5.401,5.438,5.532,5.604,5.73,5.91,6.146,6.221,6.414,6.795,6.965,7.817,7.991,8.163,8.436,8.759,9.024,9.067,9.11,9.378,9.552,9.807,nan,nan
0.069,0.247,0.276,0.373,0.584,0.819,1.158,1.446,1.528,1.57,2.236,2.304,2.759,2.934,3.077,3.315,3.69,3.736,3.758,4.088,4.295,4.335,4.691,5.034,5.13,5.17,5.517,5.654,5.814,5.878,5.961,6.342,6.705,6.8,7.23,7.593,7.632,7.767,8.036,8.137,8.169,8.5,8.934,9.383,9.457,9.479,9.876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.274,0.303,0.358,0.397,0.521,0.56,0.632,0.959,1.133,1.235,1.436,1.514,1.828,1.986,2.65,2.875,2.995,3.749,3.885,4.105,4.397,4.543,4.947,5.035,5.068,5.129,5.617,5.756,5.848,6.19,6.35,7.392,7.437,7.623,7.67,8.005,8.11,8.233,8.397,8.591,8.72,9.026,9.239,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.581,1.301,1.491,1.764,1.961,2.125,2.165,2.595,2.717,2.92,2.959,2.982,3.179,3.584,3.663,3.812,4.389,4.624,4.711,4.83,5.182,5.221,5.652,5.896,6.068,6.137,6.47,6.522,6.672,6.758,7.219,7.415,7.644,7.954,8.242,8.338,8.706,8.798,8.896,9.232,9.299,9.608,9.732,9.772,9.884,9.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034,0.089,0.316,0.415,0.647,1.204,1.384,1.454,1.914,1.945,2.063,2.188,2.321,2.481,2.754,2.997,3.032,3.222,3.348,3.408,3.54,3.812,3.974,4.092,4.173,4.245,4.318,4.403,4.469,4.909,5.029,5.936,6.117,6.279,6.423,6.483,6.58,6.93,7.035,7.139,7.193,7.508,7.573,7.628,7.764,7.964,8.108,8.335,8.416,8.811,8.997,9.337,9.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.156,0.354,0.736,0.875,1.053,1.101,1.684,2.126,2.387,2.466,2.529,2.596,2.912,2.947,3.137,3.26,3.449,3.483,3.798,4.027,4.07,4.106,4.254,4.487,4.707,4.772,5.024,5.208,5.424,5.626,5.687,5.726,6.641,7.116,7.312,7.359,7.495,7.579,8.202,8.294,8.342,8.661,8.703,8.781,8.988,9.641,9.817,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.218,0.572,0.866,0.937,1.016,1.127,1.332,1.439,1.678,2.0,2.137,2.325,2.526,2.712,2.959,3.196,3.264,4.025,4.261,4.374,4.5,4.616,4.969,5.127,5.256,5.305,5.529,5.811,5.865,6.334,6.509,6.583,6.781,6.916,7.096,7.37,7.642,8.437,8.521,8.722,8.884,9.141,9.482,9.584,9.718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.393,0.44,0.705,0.867,0.995,1.251,1.352,1.425,1.803,1.903,2.298,2.393,2.5,2.68,2.997,3.03,3.132,3.393,3.424,3.449,3.535,3.63,3.965,4.114,4.238,4.325,4.42,4.505,4.616,4.704,5.308,5.578,5.935,5.956,6.649,6.69,6.798,6.885,6.915,7.096,7.241,7.294,7.384,7.618,7.736,7.896,7.92,7.983,8.244,8.62,8.719,8.909,9.047,9.29,9.711,9.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.181,0.223,0.752,1.16,1.41,1.47,1.651,1.704,2.094,2.388,2.544,2.828,3.042,3.246,3.313,3.423,3.566,3.783,3.846,4.183,4.318,4.443,4.763,4.935,5.105,5.393,5.449,5.64,5.719,6.016,6.064,6.115,6.193,6.603,6.642,6.806,6.87,6.963,7.066,7.233,7.586,8.306,8.403,8.689,8.745,8.786,8.84,8.938,9.055,9.283,9.335,9.366,9.409,9.797,9.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.156,0.297,0.351,0.621,0.733,0.798,0.862,0.989,1.064,1.099,1.141,1.525,1.628,1.676,1.837,2.142,2.319,2.541,2.609,2.941,3.051,3.152,3.214,3.814,3.872,4.129,4.281,4.589,4.623,4.982,5.036,5.301,5.582,5.712,5.766,6.188,6.362,6.597,7.208,7.961,8.019,8.3,8.644,9.166,9.198,9.887,9.929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.165,0.325,0.562,0.797,1.165,1.308,1.648,1.723,2.357,3.07,3.147,3.341,3.734,3.827,4.003,4.306,4.412,4.498,4.619,4.812,4.941,5.098,5.156,5.597,5.713,6.028,6.505,6.597,6.659,6.732,6.855,6.984,7.238,7.31,7.524,7.663,8.09,8.152,8.333,8.561,8.9,9.453,9.528,9.619,9.65,9.857,9.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.231,0.497,0.814,1.028,1.212,1.364,1.444,1.51,1.884,2.253,2.396,2.491,2.799,2.938,3.061,3.259,3.281,3.394,3.621,3.662,4.064,4.114,4.142,4.566,4.929,5.017,5.092,5.429,5.562,5.618,6.074,6.159,6.189,6.468,6.702,6.737,7.262,7.437,8.193,8.226,8.289,8.481,8.668,9.202,9.25,9.485,9.778,9.796,9.881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.37,0.415,0.532,0.603,0.839,1.212,1.527,1.959,2.036,2.06,2.109,2.184,2.404,2.768,3.004,3.082,3.124,3.179,3.673,3.774,3.929,4.442,4.478,4.719,4.842,5.093,5.567,5.863,5.939,6.892,7.031,7.541,7.578,7.75,7.811,8.274,8.378,8.446,8.729,8.802,8.879,8.919,8.989,9.261,9.37,9.454,9.725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.39,0.599,0.72,0.78,0.882,1.126,1.294,1.76,1.785,1.812,1.875,2.34,2.381,2.583,2.611,3.081,3.203,3.319,3.367,3.422,3.545,3.618,3.793,3.842,3.899,3.953,3.982,4.069,4.109,4.299,4.639,4.919,5.016,5.142,5.239,5.549,6.136,6.173,7.098,7.203,7.256,7.281,7.319,7.41,8.146,8.23,8.536,8.694,9.008,9.203,9.349,9.434,9.51,9.558,9.655,9.732,9.892,9.934,nan,nan,nan,nan,nan,nan,nan,nan
0.122,0.252,0.66,0.727,0.801,0.936,1.349,1.534,1.826,2.085,2.374,2.553,3.164,3.275,3.363,3.473,3.62,3.871,4.161,4.286,4.36,5.048,5.136,5.391,5.495,5.6,5.622,5.767,5.977,6.24,6.271,6.522,6.706,6.81,6.834,7.124,7.596,7.667,7.699,8.02,8.259,8.525,8.6,8.78,8.992,9.066,9.241,9.388,9.666,9.864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.471,0.629,0.658,0.942,1.011,1.029,1.074,1.128,1.503,1.541,2.025,2.044,2.375,2.48,2.587,2.944,2.963,3.514,4.15,4.967,5.144,5.539,5.603,5.659,5.795,5.838,5.942,5.997,6.064,6.276,6.602,7.07,7.197,7.441,7.664,7.848,7.924,8.102,8.24,8.396,8.489,8.605,8.641,8.709,9.087,9.134,9.212,9.38,9.594,9.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.084,0.333,0.515,1.282,1.454,1.666,1.714,1.921,1.998,2.377,2.501,2.651,2.785,3.396,3.443,3.783,3.828,3.863,3.982,4.268,4.299,4.543,5.143,5.432,5.626,5.669,5.775,6.122,6.181,6.386,6.41,6.493,6.534,6.576,6.624,6.895,7.043,7.178,7.389,7.524,7.766,7.879,8.212,8.297,8.361,8.423,8.553,8.69,8.725,8.808,8.985,9.156,9.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.022,0.182,0.278,0.463,0.795,0.865,0.925,1.052,1.129,1.334,1.388,1.608,1.756,1.882,2.116,2.144,2.596,2.725,2.786,3.013,3.315,3.501,3.581,3.616,3.9,4.019,4.053,4.241,4.431,4.544,4.696,5.074,5.238,5.419,5.608,5.688,6.464,6.538,6.577,6.658,6.922,7.06,7.424,7.783,8.307,8.368,8.689,8.707,9.543,9.595,9.752,9.856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.176,0.66,0.738,0.904,0.974,1.017,1.05,1.222,1.362,1.384,1.44,1.488,1.525,1.593,1.848,2.041,2.191,2.223,2.444,2.637,2.712,2.98,3.151,3.331,3.377,3.579,3.794,3.959,4.149,4.565,4.737,5.248,5.579,5.615,5.809,6.141,6.2,6.285,6.371,6.594,6.617,6.674,6.927,7.061,7.128,7.255,7.301,7.512,7.685,7.749,7.787,8.471,9.061,9.225,9.548,9.696,9.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.221,0.335,0.905,0.961,1.114,1.25,1.523,1.741,1.851,1.914,2.036,2.113,2.502,2.548,2.689,3.521,3.628,4.168,4.202,4.268,4.491,4.537,4.631,4.742,4.941,5.144,5.171,5.392,5.439,5.51,5.541,5.656,5.76,5.863,5.986,6.108,6.335,6.541,7.582,7.605,7.915,7.959,8.108,8.42,8.991,9.102,9.341,9.545,9.835,9.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.129,0.213,0.251,0.339,0.656,0.687,0.759,0.878,0.911,0.993,1.174,1.243,1.277,1.454,1.493,1.657,1.906,1.968,2.652,2.685,2.877,2.967,3.254,3.384,3.531,4.154,4.565,4.626,4.813,5.032,5.267,5.32,5.823,5.952,6.167,6.32,6.406,6.612,7.185,7.683,7.963,8.4,8.443,8.524,8.643,8.682,8.845,9.058,9.259,9.311,9.623,9.826,9.847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.202,0.715,0.86,0.977,1.225,1.276,1.435,1.572,1.802,1.829,2.158,2.265,2.557,2.66,2.932,2.98,3.503,3.566,3.745,3.985,4.123,4.259,4.348,4.409,4.558,4.671,4.723,4.881,5.553,5.601,6.263,6.314,6.337,6.374,6.639,6.879,7.275,7.51,7.569,8.109,8.302,8.34,8.552,8.645,8.749,9.148,9.351,9.523,9.587,9.722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.172,0.715,0.768,0.873,1.19,1.29,1.371,1.472,1.516,2.159,2.497,2.86,3.025,3.202,3.332,3.409,3.541,3.58,3.673,3.849,4.053,4.135,4.174,4.224,4.271,4.474,4.629,5.229,5.283,5.479,5.834,5.879,6.259,6.314,6.399,6.517,6.599,6.67,6.774,6.823,8.258,8.286,8.454,8.515,8.741,8.874,9.01,9.26,9.345,9.425,9.595,9.921,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.071,0.738,0.83,0.895,1.376,1.418,2.241,2.74,2.934,2.994,3.242,3.464,3.562,3.906,3.973,4.022,4.109,4.147,4.52,4.556,4.656,4.761,5.194,5.369,5.717,6.09,6.234,6.258,6.382,6.556,6.656,6.789,6.952,6.992,7.119,7.171,7.229,7.407,7.731,7.857,8.02,8.161,8.223,8.332,8.364,8.399,8.616,8.744,9.335,9.495,9.793,9.904,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.763,0.855,0.92,1.401,1.443,2.266,2.765,2.959,3.019,3.267,3.489,3.587,3.931,3.998,4.047,4.134,4.172,4.545,4.581,4.681,4.786,5.219,5.394,5.742,6.115,6.259,6.283,6.407,6.581,6.681,6.814,6.977,7.017,7.144,7.196,7.254,7.432,7.756,7.882,8.045,8.186,8.248,8.357,8.389,8.424,8.641,8.769,9.36,9.52,9.818,9.929,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.788,0.88,0.945,1.426,1.468,2.291,2.79,2.984,3.044,3.292,3.514,3.612,3.956,4.023,4.072,4.159,4.197,4.57,4.606,4.706,4.811,5.244,5.419,5.767,6.14,6.284,6.308,6.432,6.606,6.706,6.839,7.002,7.042,7.169,7.221,7.279,7.457,7.781,7.907,8.07,8.211,8.273,8.382,8.414,8.449,8.666,8.794,9.385,9.545,9.843,9.954,10.025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.146,0.813,0.905,0.97,1.451,1.493,2.316,2.815,3.009,3.069,3.317,3.539,3.637,3.981,4.048,4.097,4.184,4.222,4.595,4.631,4.731,4.836,5.269,5.444,5.792,6.165,6.309,6.333,6.457,6.631,6.731,6.864,7.027,7.067,7.194,7.246,7.304,7.482,7.806,7.932,8.095,8.236,8.298,8.407,8.439,8.474,8.691,8.819,9.41,9.57,9.868,9.979,10.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
