0.115,0.15,0.17,0.26,0.294,0.501,0.565,0.599,0.617,0.676,0.728,0.828,0.908,1.019,1.134,1.177,1.232,1.335,1.364,1.435,1.527,1.572,1.602,1.627,1.771,1.835,1.91,2.031,2.123,2.164,2.199,2.278,2.344,2.36,2.416,2.484,2.53,2.653,2.686,2.829,2.889,2.992,3.088,3.136,3.203,3.319,3.493,3.587,3.628,3.692,3.781,3.936,3.977,4.004,4.154,4.191,4.286,4.338,4.381,4.41,4.516,4.568,4.62,4.676,4.719,4.821,4.856,4.878,4.953,4.992,5.069,5.135,5.168,5.25,5.311,5.374,5.404,5.49,5.577,5.627,5.686,5.752,5.838,5.943,6.137,6.176,6.256,6.278,6.56,6.657,6.81,7.019,7.057,7.182,7.219,7.253,7.357,7.397,7.438,7.751,7.769,7.918,8.064,8.131,8.155,8.202,8.235,8.403,8.43,8.456,8.493,8.539,8.581,8.688,8.748,8.838,8.879,8.914,8.936,8.975,9.041,9.077,9.097,9.119,9.153,9.247,9.268,9.314,9.378,9.393,9.419,9.437,9.485,9.561,9.597,9.654,9.744,9.844,9.931,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.071,0.118,0.188,0.265,0.294,0.34,0.375,0.463,0.529,0.586,0.639,0.661,0.796,0.818,0.88,1.007,1.087,1.239,1.365,1.494,1.53,1.561,1.704,1.739,1.822,1.855,1.91,1.943,1.994,2.058,2.085,2.165,2.233,2.255,2.281,2.349,2.49,2.514,2.597,2.615,2.639,2.679,2.735,2.799,2.935,3.014,3.11,3.155,3.275,3.328,3.382,3.632,3.76,3.79,3.822,4.043,4.063,4.132,4.177,4.289,4.354,4.383,4.513,4.568,4.611,4.8,4.918,4.976,4.996,5.08,5.117,5.134,5.158,5.198,5.262,5.298,5.323,5.361,5.394,5.413,5.485,5.511,5.598,5.716,5.74,5.762,5.818,5.915,5.958,5.987,6.027,6.065,6.091,6.151,6.214,6.242,6.361,6.423,6.48,6.517,6.603,6.621,6.678,6.824,7.311,7.36,7.408,7.503,7.531,7.579,7.668,7.746,7.803,7.879,7.909,7.933,7.966,8.039,8.087,8.142,8.269,8.404,8.44,8.471,8.53,8.577,8.617,8.65,8.687,8.762,8.787,8.836,8.878,8.906,8.982,9.002,9.016,9.045,9.079,9.141,9.209,9.273,9.319,9.344,9.427,9.496,9.513,9.546,9.582,9.602,9.669,9.794,9.841,9.884,9.922,9.957,nan,nan,nan,nan,nan,nan,nan
0.108,0.134,0.187,0.224,0.296,0.41,0.438,0.472,0.524,0.576,0.598,0.635,0.672,0.698,0.738,0.765,0.79,0.838,0.877,0.91,0.975,1.039,1.097,1.132,1.168,1.188,1.258,1.353,1.586,1.704,1.755,1.895,1.969,2.017,2.151,2.217,2.241,2.293,2.4,2.445,2.484,2.55,2.617,2.697,2.775,2.875,2.922,2.961,3.03,3.057,3.094,3.122,3.206,3.252,3.374,3.421,3.474,3.615,3.755,3.874,3.959,4.052,4.122,4.339,4.355,4.4,4.426,4.451,4.501,4.524,4.563,4.659,4.675,4.766,4.79,4.81,4.829,4.843,4.88,4.976,5.027,5.079,5.135,5.223,5.247,5.275,5.332,5.371,5.402,5.439,5.493,5.557,5.613,5.656,5.746,5.776,5.817,6.01,6.029,6.054,6.179,6.213,6.275,6.384,6.48,6.598,6.713,6.77,6.853,6.901,6.942,6.984,7.02,7.043,7.212,7.345,7.456,7.538,7.556,7.618,7.651,7.793,7.842,7.895,7.994,8.151,8.167,8.318,8.462,8.483,8.61,8.704,8.841,8.912,8.987,9.025,9.156,9.336,9.416,9.446,9.643,9.707,9.786,9.848,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13,0.201,0.397,0.447,0.521,0.562,0.63,0.652,0.703,0.747,0.785,0.817,0.893,0.925,0.979,1.015,1.071,1.224,1.292,1.363,1.391,1.417,1.433,1.492,1.599,1.625,1.679,1.722,1.754,1.782,1.819,1.909,1.966,2.027,2.114,2.144,2.275,2.366,2.418,2.546,2.582,2.598,2.67,2.697,2.807,2.853,2.935,2.982,3.114,3.218,3.24,3.291,3.406,3.546,3.625,3.719,3.739,3.772,3.801,3.832,3.852,3.971,4.08,4.16,4.21,4.247,4.333,4.358,4.389,4.488,4.54,4.68,4.765,4.819,4.912,5.037,5.092,5.134,5.151,5.195,5.212,5.267,5.303,5.349,5.394,5.524,5.551,5.737,5.788,5.824,5.909,5.939,6.021,6.062,6.107,6.243,6.336,6.362,6.416,6.525,6.629,6.704,6.768,6.839,6.855,6.904,7.021,7.046,7.141,7.228,7.263,7.378,7.607,7.645,7.67,7.731,7.825,7.858,7.878,7.919,7.94,8.065,8.111,8.252,8.294,8.467,8.512,8.58,8.614,8.636,8.723,8.748,8.784,8.799,8.817,8.834,8.929,8.992,9.069,9.104,9.168,9.191,9.255,9.276,9.365,9.441,9.485,9.547,9.567,9.61,9.673,9.718,9.79,9.873,9.944,9.993,nan,nan,nan,nan,nan,nan,nan
0.097,0.119,0.145,0.203,0.289,0.428,0.455,0.498,0.527,0.552,0.594,0.813,0.913,0.933,1.05,1.088,1.129,1.174,1.22,1.255,1.273,1.307,1.358,1.415,1.429,1.465,1.513,1.584,1.672,1.791,1.843,1.894,1.928,1.969,2.002,2.095,2.278,2.327,2.362,2.41,2.625,2.687,3.105,3.153,3.218,3.419,3.649,3.754,3.796,3.84,3.926,3.983,4.01,4.038,4.18,4.231,4.302,4.368,4.395,4.412,4.439,4.471,4.543,4.647,4.663,4.734,4.814,4.845,4.929,5.002,5.064,5.114,5.163,5.402,5.433,5.567,5.618,5.673,5.739,5.796,5.821,5.897,5.929,5.949,6.048,6.136,6.335,6.454,6.48,6.653,6.709,6.767,6.985,7.173,7.207,7.354,7.38,7.48,7.573,7.591,7.69,7.72,7.805,7.855,7.998,8.037,8.091,8.106,8.229,8.258,8.304,8.351,8.436,8.57,8.587,8.619,8.642,8.761,8.789,8.814,8.837,8.885,9.004,9.037,9.166,9.188,9.208,9.253,9.351,9.388,9.431,9.617,9.768,9.847,9.881,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.101,0.154,0.233,0.384,0.466,0.503,0.582,0.637,0.694,0.714,0.749,0.958,0.995,1.018,1.046,1.195,1.277,1.294,1.33,1.392,1.486,1.568,1.597,1.666,1.853,1.895,1.932,1.952,1.972,2.022,2.07,2.182,2.212,2.288,2.345,2.414,2.466,2.513,2.59,2.655,2.787,2.815,2.868,2.91,2.949,3.062,3.266,3.519,3.532,3.576,3.661,3.76,3.903,3.945,4.037,4.108,4.133,4.166,4.233,4.339,4.391,4.487,4.532,4.551,4.583,4.618,4.643,4.669,4.697,4.867,4.897,4.969,5.019,5.044,5.163,5.21,5.278,5.327,5.374,5.401,5.479,5.538,5.635,5.669,5.701,5.739,5.813,5.889,5.922,5.946,6.041,6.078,6.108,6.31,6.35,6.398,6.464,6.518,6.554,6.629,6.917,7.002,7.039,7.154,7.456,7.553,7.779,7.959,7.986,8.019,8.119,8.219,8.448,8.469,8.534,8.643,8.74,8.878,8.929,8.958,8.988,9.096,9.115,9.129,9.195,9.218,9.261,9.313,9.351,9.378,9.434,9.502,9.528,9.688,9.716,9.738,9.784,9.806,9.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.162,0.221,0.244,0.297,0.376,0.417,0.439,0.487,0.545,0.836,0.927,0.946,0.971,1.043,1.078,1.151,1.181,1.227,1.329,1.414,1.493,1.553,1.567,1.604,1.688,1.755,1.798,1.874,1.942,2.038,2.335,2.364,2.503,2.548,2.748,2.822,2.911,3.119,3.225,3.268,3.286,3.304,3.347,3.431,3.479,3.532,3.59,3.635,3.721,3.855,3.95,3.97,4.145,4.346,4.41,4.444,4.572,4.633,4.661,4.687,4.805,4.828,4.925,4.952,4.967,5.029,5.085,5.116,5.205,5.267,5.3,5.364,5.413,5.446,5.492,5.536,5.654,5.692,5.751,5.965,5.983,6.018,6.112,6.345,6.401,6.499,6.543,6.585,6.635,6.711,6.765,6.779,6.8,6.837,6.961,7.054,7.161,7.254,7.365,7.393,7.427,7.606,7.757,7.787,7.834,8.04,8.071,8.089,8.13,8.187,8.218,8.294,8.353,8.38,8.402,8.506,8.548,8.581,8.605,8.65,8.743,8.764,8.932,8.96,8.999,9.163,9.185,9.27,9.375,9.404,9.439,9.553,9.588,9.615,9.644,9.677,9.773,9.794,9.875,9.902,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.167,0.195,0.286,0.34,0.389,0.47,0.53,0.669,0.694,0.71,0.727,0.748,0.799,0.901,1.051,1.106,1.133,1.182,1.221,1.315,1.389,1.51,1.611,1.663,1.728,1.841,1.962,2.063,2.192,2.223,2.272,2.327,2.359,2.541,2.574,2.673,2.713,2.864,2.907,3.121,3.138,3.181,3.271,3.306,3.39,3.569,3.707,3.754,3.779,3.918,3.988,4.11,4.149,4.172,4.203,4.296,4.342,4.466,4.547,4.581,4.635,4.723,4.785,4.829,4.868,4.902,4.977,5.052,5.08,5.164,5.229,5.302,5.345,5.388,5.454,5.557,5.637,5.713,5.732,5.787,5.847,5.958,5.985,6.022,6.109,6.163,6.189,6.262,6.343,6.376,6.444,6.52,6.662,6.784,6.866,7.087,7.12,7.146,7.163,7.235,7.385,7.451,7.68,7.71,7.753,7.858,7.997,8.028,8.082,8.181,8.198,8.252,8.341,8.415,8.455,8.525,8.611,8.674,8.742,8.836,8.879,9.039,9.11,9.141,9.227,9.262,9.291,9.421,9.436,9.462,9.505,9.523,9.625,9.698,9.726,9.79,9.849,9.903,9.968,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036,0.096,0.195,0.301,0.358,0.414,0.442,0.481,0.517,0.601,0.687,0.709,0.762,0.787,0.805,0.831,0.86,0.997,1.031,1.076,1.194,1.222,1.282,1.325,1.405,1.497,1.56,1.604,1.66,1.702,1.734,1.809,1.852,1.88,1.913,1.987,2.033,2.055,2.192,2.331,2.391,2.433,2.447,2.49,2.606,2.627,2.636,2.893,2.98,3.068,3.091,3.189,3.294,3.33,3.367,3.495,3.576,3.612,3.664,3.734,3.842,3.925,3.98,4.038,4.076,4.105,4.236,4.255,4.384,4.458,4.484,4.697,4.733,4.803,4.837,4.866,4.95,4.973,5.101,5.143,5.176,5.216,5.263,5.37,5.448,5.675,5.71,5.734,5.757,5.776,5.889,6.032,6.102,6.158,6.179,6.206,6.247,6.274,6.31,6.353,6.377,6.505,6.578,6.653,6.781,6.848,7.007,7.045,7.213,7.285,7.546,7.696,7.751,7.78,7.797,7.843,8.068,8.112,8.135,8.229,8.244,8.287,8.306,8.38,8.446,8.512,8.577,8.609,8.623,8.694,8.71,8.737,8.777,8.841,8.88,8.908,8.935,9.008,9.049,9.111,9.135,9.208,9.309,9.353,9.623,9.68,9.731,9.752,9.815,9.837,9.886,9.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.149,0.22,0.337,0.359,0.405,0.523,0.588,0.658,0.697,0.716,0.761,0.803,0.862,0.902,0.921,1.108,1.135,1.193,1.435,1.518,1.664,1.718,1.769,1.805,1.83,1.865,1.893,1.96,2.124,2.315,2.395,2.503,2.66,2.682,2.73,2.813,3.216,3.282,3.502,3.559,3.622,3.714,3.777,3.824,3.89,3.919,4.016,4.033,4.078,4.136,4.183,4.222,4.27,4.337,4.365,4.405,4.43,4.504,4.523,4.625,4.659,4.713,4.829,4.91,4.977,5.062,5.094,5.151,5.215,5.243,5.371,5.418,5.595,5.662,5.763,5.788,5.812,5.878,5.971,6.031,6.156,6.218,6.278,6.441,6.477,6.504,6.635,6.699,6.714,6.758,6.799,6.862,7.16,7.253,7.284,7.335,7.385,7.575,7.645,7.775,7.801,7.876,7.891,7.959,8.001,8.06,8.106,8.129,8.155,8.171,8.209,8.233,8.29,8.312,8.376,8.449,8.482,8.513,8.554,8.69,8.721,8.84,8.913,8.982,9.057,9.08,9.251,9.295,9.348,9.439,9.483,9.509,9.557,9.625,9.711,9.749,9.887,9.946,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.133,0.179,0.195,0.292,0.416,0.477,0.558,0.587,0.621,0.687,0.788,0.878,0.977,1.009,1.065,1.119,1.155,1.177,1.207,1.353,1.381,1.605,1.708,1.743,1.764,1.781,1.8,1.897,2.077,2.129,2.319,2.359,2.414,2.484,2.594,2.681,2.735,2.768,2.875,2.972,3.02,3.142,3.217,3.237,3.501,3.598,3.625,3.741,3.808,3.987,4.043,4.059,4.092,4.122,4.244,4.277,4.383,4.409,4.477,4.554,4.588,4.794,4.818,4.888,4.942,5.015,5.072,5.102,5.146,5.186,5.232,5.267,5.288,5.306,5.369,5.403,5.43,5.471,5.501,5.554,5.593,5.697,5.776,5.802,5.831,5.865,6.002,6.069,6.126,6.161,6.215,6.303,6.417,6.468,6.549,6.61,6.672,6.741,6.794,6.9,7.064,7.111,7.131,7.17,7.22,7.452,7.605,7.721,7.754,7.776,7.829,7.955,7.995,8.064,8.099,8.124,8.145,8.198,8.22,8.289,8.323,8.337,8.445,8.565,8.65,8.663,8.766,8.842,8.871,8.986,9.038,9.058,9.097,9.123,9.17,9.206,9.236,9.424,9.488,9.508,9.575,9.622,9.651,9.696,9.737,9.841,9.887,9.918,9.941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.056,0.248,0.271,0.399,0.518,0.55,0.583,0.766,0.8,0.846,0.94,0.99,1.06,1.085,1.113,1.175,1.214,1.233,1.277,1.317,1.399,1.457,1.492,1.529,1.568,1.597,1.69,1.853,1.873,1.902,1.996,2.123,2.189,2.268,2.402,2.444,2.497,2.599,2.649,2.827,2.936,2.959,3.031,3.088,3.305,3.351,3.425,3.482,3.573,3.708,3.771,3.876,3.921,3.935,3.999,4.048,4.113,4.151,4.21,4.286,4.316,4.361,4.384,4.5,4.594,4.612,4.63,4.708,4.819,4.853,4.882,4.94,4.954,5.001,5.034,5.14,5.216,5.256,5.308,5.348,5.385,5.426,5.508,5.549,5.61,5.674,5.723,5.769,5.807,5.861,5.884,5.951,6.031,6.061,6.116,6.15,6.193,6.238,6.309,6.392,6.509,6.578,6.601,6.697,6.75,6.791,6.848,6.952,7.076,7.107,7.165,7.177,7.225,7.285,7.328,7.408,7.634,7.675,7.698,7.751,7.767,8.11,8.173,8.195,8.235,8.263,8.34,8.456,8.735,8.785,8.87,8.891,8.94,8.996,9.04,9.126,9.147,9.312,9.331,9.393,9.448,9.533,9.673,9.729,9.866,9.969,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
