0.023,0.057,0.09,0.143,0.163,0.235,0.329,0.407,0.514,0.562,0.608,0.664,0.762,0.782,0.95,1.127,1.189,1.236,1.258,1.343,1.372,1.415,1.45,1.574,1.698,1.745,1.847,1.865,1.921,2.038,2.069,2.165,2.22,2.381,2.439,2.653,2.73,2.817,2.944,3.197,3.266,3.577,3.766,3.963,4.044,4.12,4.147,4.286,4.362,4.399,4.445,4.582,4.662,4.698,4.756,4.783,4.834,4.876,4.921,4.936,5.006,5.034,5.056,5.084,5.133,5.178,5.383,5.446,5.511,5.569,5.591,5.666,5.682,5.7,5.775,5.88,5.976,6.021,6.141,6.158,6.201,6.241,6.26,6.349,6.509,6.564,6.706,6.739,6.84,6.858,6.911,7.076,7.139,7.164,7.268,7.326,7.365,7.48,7.512,7.573,7.613,7.724,7.894,7.956,7.981,8.007,8.091,8.124,8.172,8.235,8.292,8.348,8.411,8.453,8.477,8.662,8.696,8.721,8.809,8.844,8.896,8.995,9.126,9.151,9.232,9.273,9.386,9.489,9.521,9.586,9.612,9.747,9.765,9.808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.216,0.31,0.374,0.447,0.474,0.542,0.604,0.63,0.688,0.725,0.785,0.832,0.847,0.929,0.957,1.043,1.068,1.102,1.13,1.177,1.223,1.26,1.306,1.364,1.377,1.509,1.636,1.683,1.709,1.853,1.894,1.923,1.964,2.099,2.216,2.28,2.336,2.404,2.439,2.567,2.74,2.809,2.902,3.077,3.138,3.26,3.286,3.451,3.652,3.717,3.767,3.786,3.902,3.944,4.065,4.138,4.231,4.265,4.283,4.324,4.338,4.357,4.395,4.422,4.453,4.531,4.672,4.697,4.76,4.831,4.867,4.958,5.015,5.052,5.119,5.154,5.181,5.263,5.292,5.328,5.438,5.517,5.575,5.654,5.759,5.803,5.878,5.95,5.996,6.036,6.173,6.266,6.377,6.433,6.49,6.517,6.585,6.616,6.657,6.709,7.047,7.12,7.131,7.215,7.285,7.318,7.429,7.615,7.77,7.865,7.912,8.012,8.03,8.118,8.263,8.291,8.338,8.393,8.515,8.587,8.736,8.781,8.834,8.858,8.897,8.924,9.047,9.059,9.106,9.223,9.286,9.35,9.426,9.53,9.661,9.758,9.823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.123,0.141,0.212,0.266,0.437,0.493,0.519,0.559,0.616,0.668,0.685,0.764,0.816,0.934,1.001,1.034,1.109,1.184,1.213,1.271,1.42,1.492,1.517,1.694,1.812,1.9,2.004,2.12,2.243,2.371,2.422,2.473,2.559,2.647,2.665,2.827,2.953,3.024,3.056,3.093,3.251,3.315,3.363,3.405,3.459,3.503,3.57,3.609,3.685,3.719,3.817,3.867,3.939,4.062,4.137,4.217,4.27,4.296,4.317,4.348,4.403,4.431,4.448,4.516,4.641,4.683,4.702,4.732,4.782,4.842,4.869,4.917,5.001,5.025,5.078,5.178,5.206,5.251,5.504,5.61,5.805,5.947,5.956,5.968,6.022,6.12,6.135,6.152,6.193,6.281,6.363,6.467,6.592,6.698,6.781,6.887,6.912,7.008,7.07,7.154,7.207,7.242,7.477,7.645,7.717,7.736,7.845,7.864,7.907,8.087,8.21,8.249,8.269,8.413,8.562,8.585,8.611,8.668,8.7,8.779,8.913,8.96,9.073,9.119,9.144,9.185,9.295,9.336,9.376,9.421,9.506,9.642,9.71,9.77,9.809,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.178,0.196,0.247,0.354,0.387,0.499,0.569,0.614,0.656,0.698,0.769,0.813,0.852,0.892,0.924,1.038,1.072,1.111,1.144,1.225,1.297,1.323,1.433,1.522,1.564,1.626,1.661,1.7,1.781,1.82,1.89,1.905,1.972,2.023,2.112,2.219,2.412,2.459,2.481,2.626,2.672,2.733,2.832,2.872,2.888,2.929,2.949,2.99,3.114,3.199,3.276,3.334,3.486,3.596,3.617,3.657,3.695,3.767,3.875,3.965,3.987,4.022,4.038,4.244,4.275,4.317,4.363,4.529,4.587,4.765,4.807,4.922,5.005,5.144,5.187,5.207,5.282,5.394,5.463,5.581,5.626,5.649,5.688,5.73,5.774,5.791,5.933,6.013,6.033,6.12,6.142,6.172,6.233,6.468,6.615,6.637,6.674,6.695,6.72,6.768,6.804,6.822,6.948,7.06,7.226,7.241,7.293,7.419,7.525,7.549,7.652,7.791,7.84,7.884,7.95,7.993,8.018,8.13,8.204,8.375,8.486,8.541,8.625,8.662,8.708,8.763,8.797,8.823,8.839,8.869,8.895,9.012,9.127,9.193,9.243,9.311,9.377,9.425,9.45,9.483,9.543,9.68,9.806,9.859,9.887,9.911,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.103,0.194,0.294,0.335,0.401,0.479,0.54,0.64,0.766,0.875,0.904,0.945,0.992,1.033,1.125,1.161,1.25,1.346,1.402,1.484,1.655,1.689,1.751,1.794,1.85,1.887,1.951,1.993,2.114,2.235,2.33,2.348,2.445,2.53,2.605,2.641,2.693,2.727,2.752,2.891,2.94,2.979,3.022,3.087,3.203,3.262,3.502,3.693,3.727,3.783,3.841,4.082,4.181,4.277,4.344,4.422,4.478,4.606,4.637,4.666,4.722,4.767,4.887,4.907,4.973,5.093,5.124,5.293,5.342,5.375,5.417,5.462,5.492,5.562,5.6,5.627,5.647,5.781,5.96,6.001,6.028,6.07,6.115,6.219,6.285,6.297,6.331,6.525,6.631,6.78,6.972,7.102,7.246,7.287,7.307,7.33,7.386,7.582,7.624,7.705,7.725,7.769,7.811,7.912,7.992,8.018,8.074,8.19,8.234,8.306,8.49,8.513,8.565,8.586,8.615,8.652,8.691,8.754,8.931,9.025,9.054,9.185,9.247,9.333,9.36,9.386,9.457,9.495,9.571,9.601,9.677,9.755,9.79,9.876,9.895,9.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,0.095,0.109,0.211,0.28,0.304,0.44,0.572,0.594,0.658,0.715,0.748,0.795,0.826,0.902,1.045,1.068,1.127,1.169,1.253,1.3,1.337,1.367,1.46,1.532,1.567,1.691,1.764,1.819,1.943,2.158,2.214,2.449,2.506,2.605,2.865,3.046,3.141,3.165,3.19,3.406,3.492,3.543,3.611,3.729,3.805,3.86,3.908,3.975,4.102,4.127,4.244,4.295,4.323,4.396,4.436,4.514,4.527,4.552,4.58,4.607,4.641,4.721,4.801,4.85,4.934,4.956,5.002,5.077,5.085,5.116,5.17,5.222,5.271,5.299,5.351,5.434,5.472,5.489,5.54,5.563,5.686,5.781,5.846,5.898,5.971,5.988,6.017,6.068,6.132,6.191,6.292,6.408,6.455,6.672,6.781,6.841,6.971,7.025,7.069,7.145,7.207,7.376,7.579,7.6,7.629,7.824,7.925,8.063,8.198,8.262,8.302,8.358,8.425,8.456,8.543,8.706,8.811,8.845,8.862,8.919,8.944,8.974,9.082,9.164,9.198,9.224,9.251,9.282,9.356,9.444,9.506,9.581,9.599,9.629,9.662,9.7,9.739,9.866,9.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.112,0.143,0.199,0.275,0.357,0.415,0.454,0.499,0.654,0.695,0.744,0.762,0.786,0.805,0.855,0.879,0.912,0.961,0.982,1.048,1.078,1.203,1.261,1.343,1.383,1.483,1.503,1.536,1.699,1.716,1.734,1.814,1.84,1.901,1.939,2.015,2.044,2.102,2.129,2.249,2.332,2.359,2.421,2.469,2.507,2.575,2.746,2.905,2.968,3.025,3.061,3.101,3.154,3.396,3.443,3.524,3.566,3.677,3.722,3.785,3.874,4.03,4.041,4.112,4.248,4.295,4.374,4.449,4.581,4.61,4.728,4.886,4.905,4.977,5.028,5.063,5.079,5.141,5.167,5.268,5.352,5.407,5.461,5.523,5.589,5.606,5.639,5.667,5.713,5.745,5.847,5.922,6.007,6.037,6.15,6.176,6.247,6.276,6.469,6.512,6.806,6.843,6.872,6.962,7.234,7.444,7.495,7.557,7.578,7.644,7.703,7.749,7.815,7.956,8.031,8.068,8.107,8.136,8.26,8.346,8.367,8.454,8.501,8.533,8.554,8.649,8.75,8.819,8.843,8.898,8.97,9.038,9.12,9.232,9.292,9.412,9.488,9.502,9.594,9.704,9.781,9.797,9.86,9.908,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.152,0.202,0.234,0.309,0.342,0.365,0.438,0.492,0.64,0.687,0.736,0.766,0.852,0.929,0.948,1.007,1.051,1.1,1.163,1.211,1.246,1.304,1.398,1.584,1.77,1.82,1.881,1.919,2.037,2.11,2.209,2.245,2.318,2.34,2.394,2.434,2.46,2.541,2.658,2.716,2.746,2.852,3.017,3.067,3.115,3.161,3.275,3.328,3.363,3.389,3.412,3.515,3.566,3.632,3.658,3.733,3.862,3.995,4.078,4.113,4.152,4.178,4.384,4.478,4.504,4.538,4.573,4.609,4.646,4.672,4.692,4.716,4.76,4.849,4.944,5.061,5.088,5.151,5.185,5.29,5.316,5.363,5.397,5.455,5.526,5.554,5.594,5.628,5.683,5.765,5.799,5.827,6.005,6.02,6.132,6.253,6.371,6.42,6.5,6.557,6.664,6.734,6.79,6.826,6.923,7.066,7.085,7.13,7.155,7.205,7.254,7.296,7.392,7.436,7.544,7.575,7.633,7.688,7.721,7.801,7.827,7.985,8.03,8.078,8.098,8.122,8.146,8.243,8.314,8.33,8.466,8.556,8.654,8.75,8.849,8.879,8.897,8.969,8.999,9.052,9.174,9.244,9.274,9.352,9.414,9.547,9.751,9.803,9.848,9.885,9.915,9.937,9.972,nan,nan,nan
0.039,0.078,0.101,0.121,0.186,0.32,0.347,0.382,0.432,0.485,0.524,0.56,0.743,0.869,0.886,0.911,1.034,1.081,1.223,1.303,1.339,1.386,1.435,1.461,1.487,1.586,1.732,1.832,1.853,1.939,2.005,2.043,2.081,2.24,2.323,2.404,2.485,2.613,2.638,2.663,2.705,2.896,3.222,3.307,3.593,3.717,3.835,3.866,3.933,3.988,4.083,4.169,4.184,4.313,4.357,4.407,4.446,4.608,4.667,4.723,4.775,4.803,4.852,4.903,4.936,5.003,5.051,5.15,5.211,5.298,5.318,5.423,5.623,5.664,5.795,5.86,5.977,6.033,6.099,6.174,6.314,6.458,6.526,6.559,6.717,6.786,6.844,6.932,7.033,7.136,7.259,7.293,7.356,7.394,7.446,7.476,7.504,7.528,7.549,7.61,7.74,7.878,7.936,8.009,8.1,8.154,8.195,8.256,8.329,8.358,8.413,8.513,8.547,8.604,8.638,8.655,8.685,8.809,8.842,8.977,9.043,9.077,9.184,9.202,9.23,9.255,9.278,9.305,9.384,9.444,9.597,9.623,9.65,9.815,9.85,9.882,9.947,9.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155,0.19,0.291,0.475,0.501,0.531,0.579,0.665,0.705,0.748,0.774,0.789,0.855,0.919,0.952,1.04,1.166,1.195,1.265,1.36,1.445,1.472,1.516,1.538,1.678,1.728,1.819,1.97,2.039,2.087,2.14,2.202,2.323,2.373,2.429,2.49,2.542,2.58,2.628,2.708,2.805,2.908,2.987,3.22,3.246,3.3,3.32,3.396,3.563,3.617,3.837,3.871,3.93,4.063,4.138,4.177,4.303,4.369,4.4,4.49,4.556,4.73,4.781,4.937,5.008,5.043,5.086,5.173,5.242,5.325,5.372,5.401,5.441,5.503,5.58,5.658,5.709,5.749,5.78,6.028,6.095,6.196,6.216,6.28,6.374,6.499,6.57,6.611,6.749,6.79,7.05,7.105,7.194,7.327,7.457,7.495,7.564,7.614,7.656,7.694,7.766,7.924,7.995,8.076,8.173,8.204,8.247,8.262,8.282,8.322,8.351,8.447,8.519,8.569,8.597,8.623,8.661,8.758,8.799,8.848,8.868,8.938,8.998,9.039,9.124,9.157,9.263,9.344,9.485,9.528,9.588,9.646,9.667,9.82,9.855,9.888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.187,0.3,0.363,0.545,0.623,0.659,0.695,0.768,0.852,0.958,1.013,1.058,1.144,1.157,1.189,1.226,1.261,1.297,1.321,1.342,1.411,1.603,1.634,1.757,1.878,2.061,2.221,2.266,2.299,2.359,2.411,2.716,2.76,2.786,2.831,3.059,3.126,3.256,3.359,3.591,3.62,3.644,3.782,3.914,3.956,4.013,4.037,4.107,4.139,4.173,4.295,4.329,4.403,4.455,4.492,4.567,4.638,4.72,4.769,4.813,4.912,4.934,4.971,5.058,5.233,5.254,5.29,5.351,5.371,5.422,5.446,5.494,5.767,6.08,6.106,6.237,6.44,6.461,6.609,6.646,6.672,6.697,6.737,6.867,6.929,6.996,7.016,7.04,7.121,7.376,7.402,7.529,7.602,7.634,7.665,7.72,7.785,7.906,7.933,8.013,8.07,8.189,8.244,8.311,8.386,8.41,8.434,8.471,8.529,8.579,8.597,8.63,8.679,8.826,8.893,8.922,8.947,8.979,8.995,9.052,9.065,9.084,9.11,9.151,9.178,9.262,9.297,9.39,9.429,9.464,9.532,9.59,9.684,9.74,9.781,9.825,9.862,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.184,0.206,0.24,0.325,0.346,0.399,0.446,0.475,0.568,0.668,0.761,0.789,0.812,0.865,0.887,0.951,1.108,1.159,1.189,1.249,1.287,1.365,1.448,1.522,1.633,1.674,1.713,1.735,1.794,1.863,1.892,2.0,2.05,2.179,2.231,2.266,2.307,2.382,2.421,2.506,2.568,2.687,2.723,2.752,2.777,2.816,2.873,2.94,3.078,3.14,3.222,3.258,3.423,3.437,3.456,3.53,3.644,3.686,3.725,3.767,3.808,3.832,3.959,4.05,4.093,4.121,4.145,4.181,4.221,4.257,4.335,4.372,4.399,4.418,4.455,4.495,4.527,4.609,4.673,4.724,4.921,4.955,4.98,5.038,5.068,5.086,5.153,5.184,5.235,5.266,5.291,5.318,5.521,5.578,5.636,5.658,5.7,5.83,5.892,5.955,5.998,6.291,6.386,6.52,6.575,6.623,6.71,6.874,6.989,7.007,7.047,7.081,7.162,7.333,7.41,7.494,7.585,7.785,7.842,7.916,7.982,8.053,8.096,8.193,8.389,8.428,8.52,8.603,8.643,8.725,8.766,9.035,9.1,9.273,9.375,9.576,9.666,9.81,9.844,9.888,9.94,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
