0.184,0.305,0.375,1.054,1.102,1.314,1.534,1.583,1.767,1.798,2.036,2.542,2.719,3.114,3.526,3.732,4.118,4.163,4.345,4.471,4.5,4.53,4.649,4.677,4.709,4.818,5.062,5.772,5.889,5.924,6.056,6.243,6.619,6.844,7.219,7.506,7.617,7.691,7.862,7.984,8.198,8.258,8.316,8.468,8.559,8.922,8.996,9.391,9.71,9.766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.212,0.242,0.345,0.513,0.839,0.873,1.043,1.075,1.117,1.266,1.393,1.769,1.809,1.841,1.931,2.008,2.248,2.288,3.388,3.473,3.536,3.718,3.95,4.359,4.64,4.742,4.764,4.989,5.168,5.25,5.453,5.663,5.741,5.871,6.144,6.817,7.0,7.526,7.634,7.666,8.054,8.233,8.261,8.322,8.504,8.835,8.948,9.067,9.266,9.351,9.38,9.411,9.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.307,0.338,0.429,0.448,0.514,0.627,0.848,1.044,1.094,1.3,1.345,1.398,1.43,1.46,1.698,1.848,1.989,2.015,2.038,2.186,2.234,2.33,2.388,2.511,2.882,3.402,3.517,3.714,4.055,4.106,4.262,4.417,4.442,4.477,4.776,4.806,4.992,5.338,5.369,5.408,5.543,5.578,5.657,5.755,5.883,6.014,6.79,7.093,7.745,7.809,7.883,7.925,7.953,8.032,8.215,8.317,8.361,8.437,8.641,8.698,8.827,9.035,9.145,9.197,9.349,9.4,9.442,9.55,9.773,9.867,9.968
0.287,0.396,0.64,0.916,1.116,1.3,1.479,1.591,1.829,3.177,3.545,3.579,3.836,4.053,4.533,4.639,4.701,4.825,4.947,5.006,5.069,5.461,5.567,5.644,5.695,5.914,6.329,6.429,7.386,7.754,7.923,8.047,8.167,8.213,8.468,8.598,9.002,9.079,9.109,9.16,9.312,9.408,9.506,9.615,9.648,9.74,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.056,0.167,0.209,0.27,0.406,0.712,0.79,0.825,0.857,0.972,1.063,1.489,1.546,1.838,2.135,2.556,2.66,2.705,2.841,3.498,4.134,4.399,4.431,4.575,4.717,4.882,5.003,5.091,5.304,5.527,5.575,5.693,6.347,6.635,6.718,6.915,7.311,7.385,7.764,8.156,8.209,8.236,8.389,8.413,8.495,8.602,8.714,8.814,8.883,8.968,9.095,9.15,9.422,9.439,9.808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.139,0.416,0.475,0.65,0.72,0.974,1.096,1.162,1.434,1.493,1.581,1.739,1.936,1.974,2.265,2.766,2.859,2.979,3.121,3.334,3.517,3.936,4.093,4.211,4.423,4.444,4.744,4.91,4.93,5.016,5.104,5.149,5.232,5.382,5.557,5.623,5.853,6.213,6.492,6.902,6.952,7.709,7.939,8.031,8.141,8.218,8.546,8.815,8.869,8.904,9.147,9.222,9.321,9.385,9.457,9.486,9.538,9.586,9.647,9.802,9.848,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16,0.284,0.359,0.388,0.425,0.612,0.794,0.887,0.912,1.091,1.141,1.206,1.57,1.911,1.956,2.027,2.17,2.746,2.803,2.894,2.942,3.363,3.451,3.609,3.917,4.443,4.68,4.906,5.001,5.054,5.198,5.223,5.265,5.905,6.108,6.619,6.994,7.068,7.325,7.952,8.064,8.287,8.366,8.581,8.83,8.899,9.053,9.293,9.444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16,0.438,0.496,0.542,0.567,0.628,0.807,1.203,1.288,1.347,1.503,1.714,2.569,2.743,2.854,2.922,3.037,3.105,3.217,3.47,3.825,3.919,4.154,4.242,4.503,4.593,4.63,4.935,5.051,5.205,5.287,5.573,5.894,6.499,6.866,6.908,6.991,7.122,7.165,7.199,7.243,7.649,8.021,8.275,8.311,8.462,8.551,8.722,9.018,9.144,9.413,9.433,9.46,9.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.084,0.747,1.031,1.079,1.252,1.359,1.389,1.716,1.752,1.948,2.288,2.476,2.87,2.926,2.969,3.012,3.529,4.049,4.093,4.237,4.519,4.538,4.848,5.199,5.984,6.307,6.48,6.918,6.962,7.154,7.925,8.117,8.302,8.466,8.559,8.696,8.795,9.102,9.213,9.368,9.431,9.721,9.831,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.231,0.273,0.357,0.705,0.752,0.995,1.023,1.313,1.369,1.657,1.873,1.935,1.995,2.415,2.482,2.672,3.181,3.244,3.371,3.694,3.96,4.112,4.608,4.753,4.798,5.041,5.087,5.335,5.374,5.493,5.556,5.608,5.632,5.675,5.995,6.228,6.871,7.023,7.241,7.438,7.558,7.589,7.632,7.81,7.862,8.223,8.569,8.645,8.768,8.888,9.002,9.102,9.286,9.592,9.86,9.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.381,0.478,0.667,0.685,0.913,0.971,1.015,1.303,1.34,1.369,1.436,1.698,4.022,4.258,4.608,4.683,4.967,5.062,5.087,5.135,5.21,5.344,5.464,5.839,5.902,6.036,6.072,7.332,7.367,7.752,8.071,8.097,8.116,8.468,8.515,8.781,8.978,9.486,9.609,9.654,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036,0.288,0.542,0.72,0.818,0.839,0.926,1.188,1.31,1.823,2.128,2.195,2.26,2.631,2.675,2.715,2.766,3.061,3.253,3.507,3.865,3.895,4.061,4.695,4.81,5.445,5.494,5.604,5.769,5.844,5.95,5.995,6.073,6.342,6.752,7.032,7.378,7.401,7.447,7.834,8.095,8.314,8.434,8.639,8.671,8.754,8.847,9.057,9.208,9.277,9.414,9.619,9.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.217,0.362,0.389,0.421,0.855,1.079,1.14,1.267,1.341,1.675,1.885,2.958,3.122,3.509,3.626,3.696,4.232,4.279,4.318,4.481,4.708,4.807,4.853,5.075,5.131,5.248,5.301,5.359,5.434,5.565,5.672,5.744,5.771,6.071,6.137,6.405,7.089,7.159,7.373,7.577,7.695,8.006,8.114,8.366,8.638,8.738,8.885,8.936,9.189,9.377,9.405,9.769,9.864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.46,0.884,1.077,1.1,1.187,1.27,1.309,1.535,1.652,2.66,2.786,3.045,3.169,3.337,3.958,4.578,4.751,5.204,5.261,5.325,5.467,5.556,5.806,5.844,5.869,5.895,6.199,6.505,6.676,6.894,7.254,7.912,8.373,8.518,8.684,9.021,9.248,9.424,9.578,9.602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.569,0.666,0.742,1.014,1.039,1.081,1.146,1.38,1.406,1.448,1.62,1.679,1.845,1.925,1.956,1.986,2.177,2.309,2.774,2.913,3.112,3.236,3.292,3.549,3.976,4.122,4.22,4.288,4.508,4.61,4.643,4.677,4.723,4.78,4.813,4.862,4.989,5.025,5.162,5.19,5.309,5.43,5.559,5.654,5.922,5.969,6.008,6.099,6.139,6.28,6.36,6.5,6.596,6.647,6.843,6.877,6.926,7.646,7.728,7.946,8.371,8.697,8.856,8.958,9.05,9.19,9.249,9.28,9.317,9.452,9.529
0.122,0.171,0.284,0.321,0.372,0.5,0.539,0.727,0.878,0.971,1.275,1.302,1.342,1.379,1.553,1.893,2.017,2.075,2.177,2.271,2.379,3.61,4.037,4.284,4.322,4.382,4.562,4.716,4.748,4.788,4.843,4.88,4.986,5.134,5.244,5.265,5.376,5.443,5.575,5.682,5.963,6.386,7.169,7.226,7.48,7.651,7.73,7.84,7.911,8.096,8.647,8.761,8.84,9.439,9.517,9.682,9.712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.177,0.204,0.986,1.064,1.194,1.297,1.383,1.653,1.712,2.008,2.053,2.112,2.132,2.279,2.593,3.465,3.643,3.743,3.783,4.145,4.423,4.637,4.892,4.923,4.942,5.227,5.275,5.401,5.526,5.807,6.172,6.357,6.465,7.051,8.004,8.319,8.594,8.741,8.935,9.119,9.192,9.555,9.715,9.78,9.826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.104,0.188,0.272,0.468,0.493,0.579,0.624,0.765,0.811,0.937,0.999,1.043,1.307,1.389,1.496,1.611,1.659,1.873,2.397,2.465,2.514,2.737,2.999,3.277,3.665,3.839,4.24,4.281,4.547,4.588,4.622,4.739,4.769,4.924,5.14,5.31,5.643,5.705,5.89,6.027,6.147,6.179,6.345,6.505,6.7,6.964,7.212,7.302,7.354,7.839,8.001,8.345,8.414,8.504,8.653,8.784,8.831,8.885,8.912,9.108,9.154,9.274,9.406,9.59,9.905,nan,nan,nan,nan,nan,nan,nan
0.19,0.238,0.421,0.698,0.729,0.759,0.973,1.025,1.17,1.46,1.603,1.681,1.774,1.87,1.947,2.111,2.457,2.949,3.067,3.178,3.234,3.698,3.735,3.797,4.122,4.348,4.379,4.432,4.601,4.654,4.847,4.876,5.134,5.171,5.28,5.373,5.508,5.763,6.168,6.298,6.545,7.741,7.859,7.993,8.279,8.461,8.588,8.762,8.78,8.829,8.932,8.961,8.988,9.203,9.45,9.903,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.172,0.326,0.507,0.604,0.721,0.756,0.945,1.402,1.522,1.579,1.732,2.12,2.769,2.896,3.59,3.898,3.983,4.287,4.561,4.872,4.907,5.079,5.159,5.381,5.403,5.504,5.546,5.782,6.136,6.227,6.603,6.85,6.904,7.047,7.321,8.078,8.371,8.514,8.654,8.711,8.744,8.914,8.96,9.236,9.441,9.768,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.158,0.359,0.484,0.77,1.028,1.067,1.226,1.534,1.68,1.768,1.935,2.049,2.366,2.407,2.436,2.625,2.864,3.393,3.719,3.845,3.883,4.194,4.384,4.43,4.698,4.781,4.828,4.961,5.053,5.188,5.212,5.619,5.8,5.833,5.905,6.486,6.723,6.933,7.029,7.177,7.303,7.353,7.747,7.959,7.983,8.209,8.394,8.758,8.878,8.996,9.297,9.574,9.74,9.838,9.856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,0.322,0.488,0.589,0.92,0.99,1.361,1.45,1.634,1.692,1.797,2.777,2.863,3.09,3.567,3.615,3.729,3.849,3.893,4.304,4.624,4.656,4.735,4.807,4.877,4.932,5.094,5.207,5.348,5.391,5.805,5.858,6.214,6.646,6.736,7.248,7.685,8.055,8.316,8.528,8.56,8.754,9.278,9.354,9.543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.12,0.136,0.644,0.981,1.101,1.263,1.589,1.641,1.737,1.772,1.809,1.89,1.948,2.017,2.263,2.36,2.39,3.643,3.733,3.879,4.104,4.315,4.354,4.457,4.628,4.662,4.984,5.014,5.23,5.344,5.503,5.544,5.819,6.097,6.227,6.505,6.568,6.696,6.808,6.935,7.209,7.589,7.656,7.753,8.222,8.239,8.828,8.909,8.97,9.538,9.608,9.835,9.876,9.928,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.137,0.399,0.666,0.822,0.927,0.979,1.022,1.059,1.244,1.299,1.386,1.523,1.66,1.791,1.935,2.032,2.37,2.875,3.195,3.693,4.049,4.206,4.327,4.37,4.684,4.743,4.92,5.339,5.471,5.546,5.671,5.814,5.855,6.153,6.285,6.515,7.002,7.103,7.579,8.744,8.808,9.055,9.117,9.263,9.311,9.354,9.435,9.48,9.576,9.65,9.837,9.908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.37,0.484,0.587,0.827,0.854,0.914,1.041,1.118,1.217,1.249,1.325,1.609,1.715,2.054,3.065,3.146,3.317,3.811,4.105,4.206,4.483,4.546,4.651,4.782,4.824,5.042,5.437,5.834,6.046,6.328,6.458,6.839,6.917,7.329,7.355,7.416,7.647,7.958,7.994,8.059,8.097,8.211,8.246,8.39,8.491,8.567,8.785,8.828,8.899,9.02,9.077,9.122,9.332,9.387,9.446,9.486,9.79,9.836,9.897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057,0.406,0.533,0.848,0.994,1.02,1.275,1.309,1.344,1.512,1.632,1.729,1.989,2.058,2.92,2.939,3.006,3.581,3.997,4.339,4.47,4.511,4.546,4.653,4.679,5.184,5.269,5.337,5.381,5.542,5.626,5.798,5.874,5.918,6.235,6.259,6.364,7.056,7.106,7.188,7.566,7.711,7.815,7.949,8.095,8.231,8.637,8.691,8.753,8.877,9.237,9.378,9.412,9.515,9.568,9.791,9.835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.724,0.772,0.806,0.866,1.584,1.707,2.155,2.793,2.839,3.053,3.171,3.201,3.463,3.627,3.674,3.85,4.081,4.141,4.324,4.622,4.665,4.914,5.101,5.225,5.322,5.429,5.518,5.834,5.953,6.181,6.512,7.69,7.872,8.058,8.142,8.18,8.25,8.277,8.592,8.63,8.723,8.841,8.936,9.195,9.265,9.61,9.654,9.682,9.855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
