0.031,0.05,0.143,0.364,0.582,0.855,0.87,1.343,1.456,1.658,1.802,1.93,1.947,2.094,2.179,2.849,3.329,3.445,3.596,3.691,3.986,4.032,4.077,4.387,4.436,4.508,4.842,5.01,5.086,5.19,5.291,5.712,5.765,5.964,6.372,6.629,6.823,7.015,7.311,7.78,7.951,8.013,8.159,8.279,8.368,8.711,8.982,9.121,9.263,9.56,9.783,9.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.119,0.287,0.466,0.542,1.137,1.403,1.45,1.731,1.773,1.916,2.228,2.34,2.448,2.662,2.737,2.954,3.257,3.517,3.704,3.894,4.056,4.957,5.154,5.667,5.736,5.881,5.942,6.051,6.446,7.204,7.284,7.504,7.919,7.941,8.009,8.165,8.255,8.311,8.327,8.512,8.674,8.84,9.097,9.288,9.324,9.366,9.487,9.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.158,0.231,0.321,0.823,0.855,0.911,1.047,1.096,1.521,1.89,2.016,2.041,2.126,2.166,2.332,2.813,3.312,3.733,3.978,4.018,4.227,4.659,4.842,4.875,4.931,5.15,5.33,5.465,5.738,5.996,6.515,7.092,7.201,7.44,8.183,8.459,8.59,8.766,8.842,8.952,8.983,9.358,9.602,9.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.347,0.531,0.632,0.726,0.936,1.092,1.289,1.435,1.463,1.712,1.746,1.794,1.864,1.976,2.015,2.226,2.949,3.58,4.394,4.638,4.767,4.937,5.073,5.135,5.211,5.277,5.313,5.568,5.758,5.879,6.072,6.134,7.031,7.279,7.658,8.162,8.424,8.725,8.837,8.941,9.035,9.071,9.094,9.158,9.237,9.503,9.528,9.581,9.757,9.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.261,0.369,0.706,0.957,1.137,1.225,1.54,1.64,1.686,1.732,1.961,2.221,2.861,3.321,3.666,3.755,3.796,4.23,4.473,4.704,4.743,4.791,5.045,5.117,5.203,5.233,5.303,5.401,5.691,5.944,5.987,6.172,6.291,8.001,8.261,8.303,8.506,8.661,8.921,8.985,9.235,9.414,9.476,9.517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.234,0.282,0.58,0.643,0.718,0.833,0.908,0.993,1.114,1.431,1.831,2.467,4.016,4.073,4.241,4.283,4.494,4.822,4.982,5.03,5.077,5.263,5.339,5.476,5.505,5.605,5.77,5.934,6.093,6.708,6.737,6.904,7.137,7.372,7.552,7.716,7.866,7.908,8.14,8.27,8.355,8.411,8.442,8.509,8.637,8.778,9.002,9.066,9.09,9.25,9.373,9.447,9.659,9.685,9.832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.157,0.243,0.34,0.541,0.591,0.645,0.843,0.948,1.106,1.153,1.182,1.244,1.321,1.376,1.424,1.54,2.022,2.117,2.206,3.236,3.861,3.903,4.072,4.281,4.312,4.986,5.009,5.427,5.553,6.344,6.429,6.636,7.609,7.964,7.996,8.116,8.2,8.229,8.266,8.415,8.603,8.636,8.793,8.863,8.962,9.025,9.078,9.15,9.203,9.24,9.288,9.343,9.473,9.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.335,0.393,0.91,1.114,1.266,1.319,1.364,1.457,2.043,2.211,2.261,2.325,2.399,2.532,2.673,2.837,2.953,3.219,3.396,4.079,4.173,4.488,4.707,4.874,4.916,4.946,5.163,5.498,5.543,5.834,6.007,6.299,6.626,6.685,6.876,6.906,7.082,7.291,7.616,7.634,7.751,7.82,7.895,7.966,8.089,8.246,8.328,8.386,8.578,9.019,9.042,9.12,9.156,9.234,9.345,9.364,9.465,9.56,9.589,9.676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.529,0.671,0.819,0.875,1.049,1.129,1.399,1.763,1.809,1.912,2.186,2.636,2.776,3.655,3.692,3.73,3.842,3.977,4.144,4.254,4.328,4.412,4.443,4.593,4.653,4.688,4.735,5.212,5.531,5.66,5.795,6.499,6.993,7.329,7.724,7.772,7.874,7.998,8.08,8.282,8.359,8.437,8.499,8.553,8.67,8.987,9.02,9.334,9.371,9.562,9.616,9.761,9.864,9.893,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.101,0.371,0.749,0.85,0.948,1.002,1.07,1.174,1.633,1.733,2.078,2.163,2.385,2.414,2.536,3.237,3.268,3.329,3.448,3.471,3.675,3.916,3.983,4.024,4.081,4.234,4.434,4.52,4.599,4.621,4.87,4.991,5.319,5.744,5.765,5.799,5.952,6.38,6.545,6.768,6.97,7.035,7.118,7.625,7.85,8.11,8.404,8.434,8.643,8.764,8.786,8.884,8.988,9.072,9.122,9.206,9.274,9.343,9.471,9.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.144,0.589,0.625,0.912,1.091,1.255,1.844,1.873,1.901,1.955,2.524,3.041,3.873,4.359,4.382,4.699,4.828,4.904,5.185,5.265,5.407,5.52,5.772,5.913,6.164,6.318,6.422,6.495,6.731,6.79,6.835,7.094,7.449,7.668,7.749,7.969,8.138,8.2,8.234,8.378,8.558,8.686,8.768,8.846,9.026,9.066,9.101,9.163,9.364,9.652,9.877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.364,0.51,0.849,0.88,0.972,1.047,1.177,1.329,1.454,1.491,1.863,1.892,2.304,2.833,2.897,3.253,3.556,3.614,3.734,3.83,4.255,4.537,4.695,4.775,4.79,4.862,4.906,4.969,5.076,5.363,5.57,5.698,5.944,6.032,6.102,6.177,6.305,6.473,6.506,7.118,8.026,8.133,8.219,8.239,8.265,8.325,8.376,8.42,8.788,8.828,8.901,9.241,9.781,9.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.369,0.527,0.63,0.901,1.161,1.274,1.338,1.469,1.513,2.155,2.187,2.312,2.438,2.747,2.94,3.207,3.285,3.616,3.666,3.87,3.924,3.947,4.063,4.298,4.337,4.492,4.729,4.761,4.971,5.011,5.242,5.47,5.557,5.797,5.887,5.962,6.187,6.382,6.483,6.706,7.01,7.292,7.923,7.962,8.361,8.416,8.48,8.575,8.598,8.7,8.844,8.873,9.224,9.256,9.38,9.427,9.61,9.891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.123,0.152,0.217,0.368,0.449,0.71,1.135,1.352,1.395,1.469,1.553,1.684,1.72,1.854,1.902,1.999,2.137,2.322,2.451,2.605,3.124,3.486,4.085,4.432,4.524,4.613,4.648,4.705,4.858,4.979,5.04,5.099,5.162,5.312,5.474,5.693,6.933,7.155,7.434,7.989,8.259,8.329,8.584,8.76,8.945,9.016,9.164,9.221,9.476,9.645,9.723,9.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.23,0.367,0.404,0.453,0.55,0.839,0.953,1.179,1.201,1.323,1.603,1.65,1.717,2.056,2.251,2.455,3.027,4.284,4.302,4.38,4.407,4.46,4.853,4.935,5.081,5.135,5.162,5.424,5.477,5.69,5.829,6.045,6.135,6.358,6.629,6.711,6.809,6.968,6.989,7.025,7.074,7.119,7.267,7.508,7.958,8.29,8.474,8.605,8.897,8.96,9.116,9.303,9.387,9.657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.271,0.612,0.678,0.698,0.81,0.915,1.208,1.817,2.204,2.272,2.691,2.719,2.886,3.389,3.594,3.67,4.07,4.332,4.35,4.99,5.125,5.36,5.447,5.605,5.66,5.697,5.84,6.61,6.909,7.212,7.408,7.838,8.053,8.225,8.331,8.613,8.815,8.86,9.026,9.414,9.505,9.867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.138,0.166,0.374,0.52,0.654,0.703,1.117,1.371,1.491,1.614,1.875,1.919,1.973,2.361,2.529,2.691,2.984,3.121,3.317,3.83,3.955,4.312,4.528,4.73,4.803,4.893,5.08,5.146,5.312,5.485,5.673,5.704,6.268,6.438,6.513,6.746,7.712,8.361,8.466,8.648,8.693,8.88,8.946,8.97,9.1,9.144,9.187,9.417,9.468,9.589,9.618,9.859,9.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.232,0.887,0.933,1.019,1.309,1.355,1.52,1.828,2.155,2.897,3.059,3.432,3.875,4.025,4.464,4.522,4.888,5.14,5.185,5.629,5.94,6.295,6.487,6.81,7.237,7.303,7.625,7.815,8.26,8.542,8.731,8.847,9.314,9.458,9.496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.385,0.548,0.622,0.747,0.835,0.874,1.117,1.195,1.323,1.692,1.777,1.835,2.053,2.336,2.82,3.842,4.206,4.379,4.471,4.572,4.79,4.888,4.966,5.031,5.07,5.11,5.251,5.367,5.396,5.72,5.986,6.952,7.115,7.417,7.554,7.813,8.212,8.298,8.546,8.658,8.733,9.246,9.291,9.343,9.378,9.517,9.582,9.671,9.753,9.812,9.872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.707,0.824,0.919,1.033,1.051,1.207,1.399,1.428,1.611,1.775,1.813,1.933,2.47,2.554,3.366,3.737,3.791,3.895,4.127,4.253,4.475,4.523,4.588,4.811,4.962,5.081,5.15,5.371,5.635,6.066,6.486,6.934,7.044,7.249,7.308,7.444,7.859,7.946,8.609,8.674,8.73,8.823,8.885,9.004,9.033,9.118,9.205,9.335,9.417,9.548,9.872,9.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.418,0.492,0.586,0.631,1.0,1.086,1.441,1.516,1.706,1.74,1.955,1.995,2.041,2.07,2.302,2.743,2.839,3.168,3.547,3.732,3.842,4.316,4.362,4.486,4.937,4.995,5.045,5.102,5.153,5.308,5.388,5.468,5.664,5.75,6.009,6.056,7.107,7.727,7.897,8.66,8.764,8.942,9.515,9.604,9.661,9.737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.321,0.447,0.482,0.552,0.598,0.845,1.282,1.384,1.421,1.465,1.506,1.589,1.646,1.721,2.121,2.412,2.714,2.782,3.004,3.443,3.876,4.101,4.176,4.24,4.273,4.406,4.492,4.629,4.786,4.869,4.944,5.0,5.311,5.55,5.804,6.084,6.226,6.406,6.781,6.844,7.309,7.773,7.998,8.319,8.363,8.465,8.486,8.557,8.611,8.735,8.836,9.007,9.078,9.153,9.256,9.298,9.407,9.445,9.489,9.516,9.537,9.608,9.832,nan,nan,nan,nan,nan,nan,nan,nan
0.22,0.288,0.323,0.379,0.416,0.474,0.539,0.661,0.735,0.853,0.898,0.927,1.159,1.731,2.03,2.65,3.301,3.353,3.696,3.946,4.017,4.748,4.86,5.125,5.195,5.492,5.519,5.566,5.588,5.634,5.831,6.363,6.444,6.645,7.125,7.925,8.099,8.224,8.28,8.369,8.601,8.674,9.13,9.168,9.449,9.8,9.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.065,0.11,0.17,0.22,0.26,0.598,0.723,1.0,1.034,1.187,1.398,1.421,1.458,1.576,1.945,1.973,2.038,2.13,2.373,2.489,2.6,2.671,2.914,3.016,3.316,3.697,3.835,4.055,4.248,4.281,4.362,4.477,4.869,4.921,4.999,5.043,5.06,5.145,5.172,5.242,5.439,5.732,5.881,6.031,6.724,6.758,6.858,7.249,7.374,7.524,7.568,7.754,7.895,8.049,8.066,8.091,8.223,8.405,8.563,8.691,8.737,8.86,8.925,9.143,9.184,9.27,9.362,9.543,9.637,9.847,9.933,9.996
0.099,0.198,0.409,0.531,0.713,0.784,0.886,0.918,1.107,1.151,2.254,2.519,2.748,2.787,3.123,3.343,3.426,3.882,4.139,4.209,4.344,4.576,4.679,4.76,4.848,4.913,4.995,5.057,5.381,5.454,5.533,5.583,5.667,5.925,5.949,6.017,6.272,6.486,6.508,6.857,7.082,7.945,8.049,8.129,8.318,8.39,8.682,8.805,9.017,9.658,9.735,9.791,9.839,9.936,9.977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293,0.474,0.599,0.619,0.738,0.777,0.827,1.05,1.122,1.229,1.282,1.413,1.581,1.633,1.737,2.624,3.13,3.499,3.656,3.799,3.982,4.262,4.51,4.751,4.939,5.137,5.18,5.25,5.289,5.603,5.834,5.972,6.442,6.701,7.092,7.649,8.109,8.174,8.384,8.81,8.859,8.898,9.493,9.673,9.816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.103,0.186,0.268,0.761,0.841,0.957,1.14,1.453,1.514,1.602,1.666,1.693,1.734,1.911,1.957,2.114,2.264,2.633,2.825,3.268,3.878,4.371,4.532,4.567,4.628,4.682,5.112,5.267,5.3,5.567,5.626,5.886,5.956,6.074,6.239,6.786,6.844,6.985,7.14,7.335,7.614,8.213,8.478,8.864,9.287,9.474,9.645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.204,0.421,0.87,0.94,1.027,1.102,1.271,1.342,1.374,1.42,1.646,1.708,1.751,1.854,2.07,2.709,3.169,3.646,3.902,4.323,4.479,4.523,5.163,5.182,5.447,5.635,5.704,5.797,6.122,6.186,6.557,7.189,7.22,7.737,7.782,7.924,8.117,8.153,8.46,8.584,8.776,9.015,9.094,9.26,9.348,9.433,9.58,9.639,9.813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.181,0.385,0.423,0.464,0.601,0.652,0.682,0.93,1.053,1.107,1.22,1.285,1.346,1.507,1.751,1.807,1.933,2.047,2.272,2.505,2.811,3.237,3.889,4.067,4.126,4.574,4.614,4.746,4.992,5.167,5.334,5.396,5.469,5.498,5.715,5.869,6.05,6.256,6.334,6.371,6.394,6.426,6.502,7.478,7.828,7.983,8.396,8.756,8.872,8.946,8.993,9.3,9.553,9.581,9.657,9.695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.179,0.257,0.281,0.646,0.752,0.775,0.898,0.982,1.154,1.17,1.2,1.376,1.46,1.506,1.546,2.206,2.289,2.542,2.619,2.684,2.965,3.037,3.072,3.275,3.348,3.714,4.082,4.168,4.399,4.486,4.538,4.597,4.77,4.821,5.064,5.131,5.169,5.24,5.864,5.909,7.053,7.081,7.373,7.964,8.014,8.086,8.317,8.582,8.782,8.847,9.119,9.33,9.405,9.454,9.583,9.636,9.766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.165,0.277,0.435,0.719,0.761,0.822,1.034,1.077,1.14,1.167,1.218,1.328,2.065,3.072,3.895,3.969,4.176,4.521,4.601,4.682,4.749,4.775,4.985,5.084,5.116,5.26,5.379,5.46,5.989,6.136,6.222,6.688,7.387,7.53,7.751,7.911,7.959,8.045,8.168,8.44,8.498,8.577,8.887,9.035,9.1,9.164,9.194,9.262,9.435,9.615,9.657,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174,0.211,0.332,0.468,0.526,0.559,0.758,1.114,1.142,1.224,1.338,1.709,1.823,2.103,2.704,3.767,3.869,4.035,4.596,4.942,5.1,5.202,5.245,5.527,5.687,5.815,5.888,6.168,6.224,6.349,6.694,7.37,7.494,7.574,7.672,8.274,8.341,8.509,8.652,8.827,9.046,9.089,9.218,9.286,9.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168,0.285,0.341,0.602,0.702,1.142,1.223,1.474,1.662,1.706,1.852,2.072,2.147,2.255,2.309,2.407,2.566,2.736,3.003,3.463,3.532,3.962,4.043,4.189,4.222,4.309,4.483,4.586,4.758,5.01,5.146,5.26,5.337,5.409,5.543,5.59,5.671,5.813,6.128,6.149,6.925,7.046,7.33,7.48,7.684,7.813,7.842,7.895,8.086,8.117,8.578,8.685,8.71,8.815,8.913,8.953,9.233,9.367,9.496,9.521,9.606,9.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.373,0.576,0.657,0.734,0.883,1.235,1.288,1.513,1.688,2.496,2.581,3.123,3.717,3.98,4.269,4.357,4.614,4.701,4.96,5.095,5.142,5.304,5.661,5.973,6.186,6.641,6.711,6.879,6.907,7.069,7.371,7.884,7.932,8.648,8.745,8.949,9.209,9.447,9.619,9.654,9.802,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.198,0.246,0.281,0.308,0.47,0.523,0.574,0.903,1.112,1.217,1.38,1.427,1.505,1.588,1.805,1.972,2.066,2.477,2.712,2.764,2.839,3.124,3.453,3.645,3.803,3.86,4.476,4.526,4.601,4.744,4.77,4.846,4.983,5.052,5.088,5.17,5.356,5.377,5.666,5.929,5.982,6.481,6.524,6.628,7.221,7.763,7.835,7.882,8.182,8.469,8.729,8.916,9.02,9.212,9.4,9.754,9.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,0.22,0.571,0.842,1.02,1.069,1.235,1.385,1.48,1.562,2.243,3.279,3.461,3.919,4.067,4.222,4.283,4.38,4.463,4.6,4.793,4.823,4.851,5.025,5.103,5.207,5.27,5.343,5.566,5.713,5.743,5.885,5.955,6.007,6.079,6.364,6.485,7.092,7.391,7.526,7.549,7.717,7.888,8.231,8.299,8.504,8.76,8.802,8.856,8.91,9.004,9.062,9.111,9.187,9.272,9.704,9.757,9.906,9.935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.24,0.563,0.613,0.913,0.965,1.072,1.264,1.294,1.68,1.741,1.966,2.099,2.309,2.84,3.013,3.327,3.538,3.775,3.874,4.08,4.243,4.538,4.755,5.235,5.297,5.459,5.491,5.721,6.355,6.803,6.88,7.121,7.315,7.575,7.691,7.828,8.207,8.487,8.517,8.543,8.608,8.676,8.939,9.238,9.347,9.38,9.406,9.425,9.515,9.749,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.605,0.639,1.169,1.195,1.604,1.669,1.787,1.897,2.006,2.241,2.638,3.475,3.866,4.058,4.113,4.189,4.31,4.765,4.867,5.022,5.285,5.308,5.422,5.475,5.611,5.682,5.744,5.954,6.108,6.324,6.476,6.502,6.549,6.849,6.979,7.149,7.288,7.528,7.752,7.85,7.919,8.323,8.345,8.558,8.593,8.642,8.673,8.722,8.83,8.857,8.918,8.978,9.061,9.175,9.318,9.35,9.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.097,0.402,0.521,0.69,0.834,1.211,1.37,1.631,1.799,1.88,2.391,2.503,2.657,2.711,2.857,2.897,2.991,3.351,3.986,4.295,4.521,4.596,4.696,4.793,4.871,4.984,5.062,5.126,5.521,5.958,6.15,6.395,6.446,6.758,6.881,7.639,7.932,8.359,8.413,8.444,8.743,8.939,8.966,9.071,9.236,9.265,9.374,9.533,9.648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.311,0.334,0.841,0.956,1.179,1.284,1.595,1.634,2.107,2.46,2.594,2.669,3.082,3.245,3.479,3.652,3.799,4.186,4.388,4.596,4.709,4.739,5.01,5.122,5.423,5.524,5.697,5.808,6.051,6.473,6.624,7.264,7.429,7.536,8.333,8.356,8.436,8.573,8.719,9.208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
