0.072,0.236,0.658,0.773,0.916,0.962,1.204,1.256,1.369,1.449,1.522,1.643,1.716,1.895,2.822,3.121,3.155,3.723,3.901,4.233,4.418,4.478,4.624,4.666,4.768,5.115,5.282,5.349,5.479,5.533,5.656,5.742,5.955,6.01,6.125,6.149,6.464,6.89,7.007,7.228,7.309,7.459,7.535,7.637,7.88,7.923,8.026,8.14,8.326,8.529,8.556,8.676,8.818,9.174,9.289,9.343,9.368,9.486,9.602,nan,nan,nan,nan,nan
0.063,0.178,0.254,0.424,0.616,0.668,0.802,1.127,1.221,1.521,1.765,1.801,2.05,2.176,2.62,2.867,2.921,3.261,4.015,4.351,4.426,4.483,4.641,4.761,4.821,4.929,5.023,5.204,5.274,5.312,5.513,5.643,5.791,6.464,6.648,6.749,7.035,7.087,7.329,7.439,7.528,7.715,8.055,8.421,8.503,9.125,9.323,9.462,9.664,9.757,9.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.099,0.227,0.318,0.352,0.612,0.64,0.668,0.822,0.971,0.989,1.084,1.319,1.387,1.443,1.666,1.697,1.867,2.092,2.826,3.204,3.23,3.283,3.544,4.011,4.268,4.387,4.633,4.683,4.954,5.212,5.349,5.377,5.651,5.676,5.831,6.307,7.077,7.226,7.288,7.429,7.502,7.573,8.064,8.122,8.205,8.47,8.511,8.61,8.682,8.846,8.935,8.986,9.052,9.312,9.365,9.44,9.769,9.837,nan,nan,nan,nan,nan
0.318,0.413,0.68,0.822,0.841,0.931,0.964,1.037,1.288,1.319,1.484,1.786,1.804,1.897,2.12,3.156,3.241,3.618,4.229,4.565,4.617,4.652,4.821,5.002,5.189,5.255,5.552,5.593,5.979,6.49,7.195,7.331,7.639,7.779,8.036,8.259,8.403,8.526,8.585,8.649,8.839,8.919,9.127,9.254,9.362,9.777,9.89,9.947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.136,0.247,0.284,0.6,0.636,0.697,1.143,1.157,1.189,1.366,1.554,1.829,1.852,2.239,2.329,3.276,3.58,3.701,3.788,3.86,4.077,4.117,4.153,4.356,4.43,4.634,4.71,4.741,4.759,5.182,5.605,6.117,6.146,6.923,7.16,7.349,7.586,7.873,8.085,8.172,8.224,8.346,8.532,8.585,8.993,9.148,9.186,9.312,9.361,9.385,9.462,9.666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18,0.331,0.653,0.777,1.025,1.371,1.576,1.608,1.934,2.183,2.731,2.989,3.009,3.613,3.755,3.888,4.028,4.157,4.358,4.508,4.715,5.346,5.532,5.915,6.818,6.942,7.048,7.269,7.525,7.934,8.459,8.519,8.667,8.908,9.017,9.238,9.345,9.44,9.572,9.832,9.864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.459,0.646,0.873,0.961,1.156,1.291,1.336,1.587,1.741,2.06,2.304,2.374,2.596,2.683,2.736,2.902,3.426,3.557,3.758,4.032,4.302,4.349,4.388,4.413,4.469,4.853,4.923,5.145,5.416,5.519,5.751,5.814,5.874,6.405,6.463,6.528,6.783,7.021,7.152,7.335,8.013,8.14,8.239,8.291,8.536,8.623,8.685,8.733,8.778,8.925,8.995,9.089,9.26,9.409,9.566,9.809,9.834,9.886,9.928,nan,nan,nan,nan,nan
0.119,0.197,0.307,0.329,0.631,0.913,0.938,0.985,1.061,1.165,1.234,1.447,1.491,1.522,1.64,1.688,1.786,2.164,3.111,3.217,3.913,4.353,4.403,4.44,4.51,4.644,4.673,4.695,4.788,4.995,5.112,5.174,5.217,5.356,5.468,5.564,6.129,6.173,7.537,7.703,8.054,8.097,8.264,8.529,8.616,8.753,8.972,9.276,9.301,9.326,9.631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.13,0.275,0.46,0.555,0.597,0.647,0.783,0.826,0.866,1.021,1.184,1.273,1.359,1.574,1.644,2.102,2.182,2.27,2.311,2.651,2.86,2.931,3.079,3.334,3.475,3.573,3.65,3.775,3.979,4.254,4.339,4.489,5.062,5.167,5.481,5.627,6.424,6.891,7.361,7.482,7.561,7.72,7.776,7.946,7.99,8.026,8.246,8.489,9.234,9.595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.352,0.426,0.925,1.02,1.088,1.144,1.181,1.22,1.304,1.368,1.397,1.442,1.671,1.715,1.738,1.76,1.816,1.932,2.483,2.622,2.844,3.012,3.087,3.671,3.765,3.996,4.091,4.301,4.32,4.45,4.502,4.639,4.693,4.818,4.955,5.089,5.157,5.283,5.425,5.886,7.006,7.678,7.871,7.921,8.114,8.247,8.435,8.667,9.083,9.159,9.323,9.464,9.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.458,0.556,0.862,1.017,1.07,1.209,1.254,1.334,1.409,1.485,1.579,1.707,2.096,2.34,3.024,3.302,3.673,3.759,3.984,4.446,4.579,4.82,4.845,4.936,5.083,5.132,5.234,5.317,5.461,5.894,6.119,6.211,6.301,6.4,6.912,6.943,6.969,7.454,7.699,7.961,8.058,8.323,8.565,8.611,8.669,8.845,9.177,9.229,9.391,9.668,9.789,9.822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.145,0.482,0.581,0.875,0.911,1.005,1.032,1.139,1.517,1.561,1.608,1.798,1.991,2.398,2.974,3.117,3.512,3.582,3.986,4.122,4.306,4.643,4.718,4.807,4.852,4.907,4.939,4.968,5.482,5.867,6.17,6.312,6.35,6.662,6.722,6.921,7.126,7.289,7.62,7.706,8.058,8.233,8.385,8.543,9.041,9.667,9.732,9.765,9.844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.208,0.277,0.359,0.421,0.477,0.689,0.755,0.789,0.952,1.112,1.152,1.445,1.478,1.85,1.883,2.293,2.713,2.827,3.017,3.065,3.253,3.311,3.374,3.84,3.969,4.068,4.17,4.241,4.36,4.701,4.8,4.845,4.878,4.957,5.036,5.223,5.328,5.36,5.564,5.588,5.957,6.026,6.264,6.468,7.092,7.401,7.481,7.521,7.645,7.866,7.892,7.934,8.24,8.303,8.647,8.689,9.284,9.643,9.762,9.822,9.984,nan,nan,nan
0.062,0.209,0.466,0.495,0.814,0.892,1.054,1.077,1.337,1.632,1.786,1.829,2.029,2.222,2.494,2.618,2.842,3.046,3.392,3.449,3.639,3.862,4.001,4.233,4.272,4.305,4.538,4.742,4.807,5.054,5.286,5.423,5.474,5.5,5.768,5.941,6.405,6.488,6.659,6.924,7.073,7.12,7.239,7.346,7.421,7.712,7.893,8.18,8.249,8.532,8.566,9.01,9.286,9.343,9.412,9.581,9.784,nan,nan,nan,nan,nan,nan,nan
0.247,0.356,0.401,0.432,0.512,0.602,0.871,0.975,1.135,1.257,1.366,1.534,1.6,1.698,1.836,1.862,1.95,2.036,2.068,2.097,2.112,2.179,2.672,2.779,2.916,3.154,3.607,4.102,4.24,4.273,4.344,4.554,4.743,4.761,4.829,4.949,5.27,5.598,5.714,5.748,6.008,6.185,6.49,6.748,6.878,7.593,7.799,8.387,8.456,8.488,8.591,8.756,8.839,8.967,9.03,9.09,9.182,9.437,9.62,9.648,9.958,nan,nan,nan
0.237,0.597,0.614,0.648,0.925,1.357,1.531,1.565,1.623,1.728,1.782,1.803,2.338,2.475,2.508,2.792,3.007,3.12,3.281,3.306,3.593,4.08,4.278,4.353,4.716,5.143,5.269,5.361,5.485,5.548,5.642,5.696,5.734,5.804,6.29,6.355,6.434,6.985,7.032,7.101,7.505,7.734,7.772,8.105,8.311,8.333,8.635,8.739,8.86,8.953,8.984,9.051,9.234,9.298,9.377,9.444,9.47,9.517,9.744,nan,nan,nan,nan,nan
0.076,0.143,0.297,0.544,0.68,0.849,0.958,1.12,1.784,2.623,3.505,3.572,3.799,3.958,4.24,4.461,4.513,4.735,4.864,5.075,5.352,5.495,5.79,5.851,5.885,6.77,7.808,8.067,8.346,8.412,8.449,8.643,8.712,8.743,8.825,9.105,9.16,9.385,9.429,9.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034,0.218,0.43,0.829,0.872,0.985,1.114,1.233,1.486,2.208,2.25,2.456,2.498,2.561,2.678,2.885,2.982,3.378,3.473,3.967,4.041,4.096,4.176,4.215,4.777,4.818,4.871,4.949,5.179,5.431,5.542,5.843,6.348,6.526,7.607,7.706,8.067,8.169,8.207,8.382,8.5,8.581,8.667,8.744,9.032,9.145,9.17,9.286,9.361,9.459,9.711,9.74,9.798,9.899,9.934,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.139,0.256,0.417,0.85,1.131,1.338,1.542,1.826,2.098,2.486,3.588,3.828,3.924,4.025,4.064,4.132,4.17,4.313,4.487,4.891,5.179,5.382,5.478,5.687,5.746,6.028,6.129,6.288,6.742,7.201,7.274,7.461,7.584,7.709,7.858,7.981,8.439,8.601,8.714,8.868,8.912,8.936,9.103,9.237,9.348,9.472,9.518,9.564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092,0.169,0.299,0.352,0.415,0.479,0.673,0.812,0.881,0.915,1.149,1.245,1.496,1.604,2.033,2.126,2.307,2.617,2.711,3.035,3.39,3.548,3.585,3.623,3.657,4.475,4.494,4.524,4.668,4.971,4.995,5.026,5.138,5.461,5.759,6.171,6.27,6.417,6.595,7.792,7.893,8.212,8.276,8.612,8.652,8.94,8.956,9.379,9.624,9.814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.406,0.442,0.488,0.512,0.596,0.739,1.034,1.065,1.083,1.174,1.194,1.429,1.48,1.504,1.599,1.751,1.787,1.863,2.089,2.19,2.757,3.394,3.661,3.887,4.194,4.34,4.473,4.601,4.621,4.645,4.673,4.714,5.015,5.288,5.433,5.609,5.716,5.796,5.883,6.006,6.129,6.311,6.479,6.648,7.287,7.41,7.756,7.82,7.968,8.042,8.073,8.287,8.423,8.512,8.688,8.885,8.96,9.017,9.779,9.945,nan,nan,nan
0.045,0.305,0.363,0.56,0.771,0.809,0.824,0.901,1.147,1.183,1.242,1.272,1.446,2.08,2.137,2.806,3.003,3.167,3.255,3.799,4.138,4.242,4.324,4.437,4.64,4.667,4.726,4.832,5.106,5.173,5.271,5.316,5.734,5.825,5.91,5.985,6.18,6.334,6.61,6.974,7.536,7.758,7.918,8.112,8.424,8.461,8.537,8.649,8.705,8.797,8.863,8.906,8.954,8.99,9.375,9.422,9.503,9.603,9.694,9.829,nan,nan,nan,nan
0.034,0.362,0.465,0.633,0.906,0.976,1.069,1.307,1.477,1.574,1.714,1.88,2.044,2.088,2.733,2.832,3.027,3.601,4.021,4.133,4.919,4.956,4.998,5.044,5.349,5.415,5.592,5.702,6.146,6.326,6.402,6.464,6.854,7.012,7.199,7.508,7.76,8.181,8.28,8.312,8.406,8.655,8.718,8.857,8.95,9.021,9.048,9.161,9.431,9.601,9.702,9.779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25,0.602,0.691,0.901,1.001,1.335,1.397,1.509,1.55,1.727,1.789,2.12,2.177,2.533,2.76,3.38,3.408,3.513,3.996,4.025,4.042,4.14,4.248,4.354,4.394,4.524,4.778,4.849,4.964,5.232,5.279,5.348,5.391,5.64,5.773,6.486,7.333,7.922,8.078,8.125,8.363,8.533,8.751,8.788,9.166,9.246,9.357,9.471,9.716,9.845,9.881,9.921,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.119,0.244,0.26,0.374,0.506,1.033,1.174,1.221,1.335,1.68,1.994,2.111,2.154,2.194,2.24,2.327,2.701,2.771,2.897,3.233,3.385,3.463,3.487,3.858,4.151,4.268,4.293,4.455,4.678,4.902,5.042,5.272,5.339,5.469,5.634,5.783,5.95,6.119,6.627,6.909,7.409,7.579,7.682,7.735,7.863,8.106,8.158,8.321,8.359,8.517,8.571,8.669,8.963,8.993,9.271,9.333,9.435,9.474,9.686,nan,nan,nan,nan
0.176,0.586,0.613,0.856,0.974,1.024,1.052,1.399,1.639,1.675,1.716,1.741,1.822,1.944,2.436,2.673,2.99,3.094,3.149,3.326,3.686,3.75,3.878,3.945,4.187,4.343,4.374,4.474,5.1,5.504,5.558,5.94,6.09,6.187,6.333,6.434,6.975,7.397,7.53,7.95,8.112,8.154,8.375,8.421,8.459,8.483,8.61,8.679,8.707,8.788,9.029,9.063,9.117,9.17,9.495,9.616,nan,nan,nan,nan,nan,nan,nan,nan
0.132,0.554,0.669,0.71,0.779,0.829,0.93,0.966,1.03,1.19,1.379,1.407,1.528,1.736,1.837,1.925,2.084,2.3,2.664,2.849,2.976,3.591,3.786,4.028,4.151,4.378,4.485,4.684,4.732,4.851,5.006,5.437,5.965,6.33,6.58,6.641,6.745,6.977,7.464,7.506,7.659,8.51,8.543,8.709,9.008,9.118,9.82,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066,0.121,0.187,0.315,0.464,0.634,0.75,1.054,1.101,1.244,1.339,1.371,1.49,1.509,1.707,2.076,2.135,2.229,2.303,2.487,2.781,3.063,3.501,3.948,4.327,4.457,4.494,4.671,4.807,4.944,5.159,5.202,5.244,5.352,5.431,5.477,5.504,5.909,6.364,6.846,6.886,7.001,7.083,7.165,7.62,7.796,8.11,8.304,8.449,8.515,8.99,9.065,9.095,9.241,9.312,9.345,9.488,9.567,nan,nan,nan,nan,nan,nan
0.239,0.486,0.68,0.828,0.912,0.979,1.231,1.344,1.438,1.499,1.545,1.57,2.172,2.282,2.8,3.783,4.014,4.083,4.274,4.374,4.58,4.724,4.875,4.918,5.033,5.123,5.276,5.348,5.541,5.619,5.866,6.107,6.148,6.409,6.687,6.721,6.778,7.435,7.693,7.719,7.886,8.093,8.383,8.579,9.128,9.189,9.253,9.431,9.798,9.911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.44,0.639,0.682,0.766,0.824,0.981,1.048,1.133,1.152,1.177,1.244,1.269,1.397,1.653,1.851,1.916,2.103,2.173,2.264,2.841,3.125,3.472,3.58,3.677,3.954,4.037,4.205,4.28,4.44,4.696,4.728,4.9,4.931,5.05,5.13,5.245,5.741,5.764,5.806,6.322,6.51,6.895,6.931,7.117,7.396,7.51,7.715,7.815,7.935,7.988,8.24,8.543,8.718,8.896,8.987,9.081,9.106,9.13,9.18,9.25,9.346,9.378,9.779,9.904
0.203,0.327,0.359,0.507,0.546,0.823,0.867,1.322,1.431,1.761,2.143,2.574,3.039,3.428,3.551,3.856,4.042,4.099,4.303,4.38,4.415,4.747,4.946,5.157,5.229,5.271,5.635,5.745,6.007,6.114,6.716,7.297,7.353,7.882,8.058,8.248,8.279,8.58,8.655,8.691,8.814,8.939,8.982,9.035,9.103,9.154,9.245,9.535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.451,0.512,0.625,0.658,0.73,0.764,0.829,0.922,1.014,1.215,1.505,1.611,1.942,2.056,2.141,2.684,2.733,2.853,2.939,3.012,3.13,3.36,3.445,3.597,3.662,4.055,4.312,4.448,4.865,5.166,5.206,5.365,5.82,5.953,6.147,6.503,6.707,6.873,7.573,7.603,8.425,8.517,8.6,8.68,8.759,9.173,9.313,9.587,9.616,9.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.179,0.399,0.436,0.985,1.146,1.241,1.32,1.408,1.44,1.727,1.873,1.912,1.977,2.019,2.6,2.725,3.039,3.274,3.466,3.707,4.078,4.11,4.551,4.65,4.681,4.776,4.888,5.024,5.093,5.18,5.266,5.645,6.072,6.167,6.264,6.299,6.371,7.674,7.823,8.055,8.208,8.373,8.508,8.631,8.746,9.039,9.064,9.173,9.38,9.786,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.177,0.498,0.687,0.856,0.885,1.043,1.142,1.183,1.286,1.299,1.462,1.773,1.859,2.097,2.768,3.265,3.637,3.766,3.958,3.994,4.232,4.475,4.51,4.541,4.67,4.85,4.965,5.115,5.393,5.975,6.043,6.322,6.51,6.657,6.828,6.98,7.451,7.638,8.061,8.297,8.578,8.747,8.953,9.209,9.288,9.47,9.501,9.585,9.673,9.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.549,1.065,1.681,1.759,2.033,2.339,2.428,2.583,2.699,2.76,2.953,4.093,4.564,4.593,4.799,5.036,5.208,5.454,5.469,5.582,5.647,5.746,5.899,6.022,6.087,6.363,7.247,7.306,7.372,7.773,7.938,8.343,8.521,8.621,8.739,8.835,8.851,9.094,9.471,9.656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.209,0.656,0.747,0.869,1.141,1.425,1.632,1.722,1.816,1.874,2.026,2.046,2.345,2.61,2.804,3.52,3.702,4.119,4.295,4.396,4.434,4.544,4.709,4.828,4.846,5.027,5.083,5.342,5.382,5.413,5.648,5.729,5.758,5.974,6.673,6.954,7.127,7.413,7.74,7.787,7.978,8.137,8.203,8.271,8.57,8.687,9.026,9.065,9.178,9.381,9.429,9.475,9.752,9.899,9.949,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.148,0.187,0.427,0.729,0.763,0.9,1.003,1.074,1.329,1.456,1.531,1.667,1.752,2.287,2.548,2.952,3.099,3.712,3.829,4.131,4.242,4.464,4.496,5.096,5.191,5.223,5.4,5.488,5.953,6.43,6.456,6.612,6.821,6.976,7.074,8.085,8.277,8.348,8.793,8.825,8.978,9.012,9.109,9.206,9.549,9.686,9.779,9.879,9.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.164,0.24,0.31,0.591,0.755,0.883,0.951,1.042,1.303,1.502,1.63,1.686,1.782,2.304,2.424,2.577,2.857,3.157,3.239,3.332,3.595,3.743,3.925,4.27,4.428,4.855,4.932,5.145,5.527,5.903,6.114,6.159,7.293,7.397,7.677,7.842,8.058,8.36,8.496,8.718,8.78,8.962,9.415,9.504,9.545,9.598,9.65,9.663,9.713,9.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395,0.836,0.89,1.116,1.164,1.226,1.273,1.663,1.691,1.872,1.93,2.04,2.088,2.565,2.638,2.893,3.155,3.571,3.619,3.806,4.17,4.225,4.545,4.82,5.22,5.287,5.326,5.568,5.7,6.02,6.306,6.555,6.728,6.867,6.987,7.1,7.625,7.736,7.836,7.901,7.959,8.02,8.066,8.127,8.283,8.535,8.62,8.747,8.782,9.079,9.154,9.51,9.732,9.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.084,0.309,0.34,0.607,0.668,0.708,0.763,1.229,1.32,1.468,1.524,1.625,2.075,2.279,2.694,3.769,4.135,4.43,4.549,4.642,4.701,5.004,5.059,5.204,5.325,5.786,6.041,6.315,6.497,6.768,7.326,7.491,7.663,8.242,8.27,8.321,8.35,8.431,8.58,8.839,8.983,9.164,9.193,9.416,9.506,9.701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.109,0.334,0.365,0.632,0.693,0.733,0.788,1.254,1.345,1.493,1.549,1.65,2.1,2.304,2.719,3.794,4.16,4.455,4.574,4.667,4.726,5.029,5.084,5.229,5.35,5.811,6.066,6.34,6.522,6.793,7.351,7.516,7.688,8.267,8.295,8.346,8.375,8.456,8.605,8.864,9.008,9.189,9.218,9.441,9.531,9.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.134,0.359,0.39,0.657,0.718,0.758,0.813,1.279,1.37,1.518,1.574,1.675,2.125,2.329,2.744,3.819,4.185,4.48,4.599,4.692,4.751,5.054,5.109,5.254,5.375,5.836,6.091,6.365,6.547,6.818,7.376,7.541,7.713,8.292,8.32,8.371,8.4,8.481,8.63,8.889,9.033,9.214,9.243,9.466,9.556,9.751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.123,0.159,0.384,0.415,0.682,0.743,0.783,0.838,1.304,1.395,1.543,1.599,1.7,2.15,2.354,2.769,3.844,4.21,4.505,4.624,4.717,4.776,5.079,5.134,5.279,5.4,5.861,6.116,6.39,6.572,6.843,7.401,7.566,7.738,8.317,8.345,8.396,8.425,8.506,8.655,8.914,9.058,9.239,9.268,9.491,9.581,9.776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
