0.084,0.749,1.032,1.08,1.253,1.36,1.716,1.753,1.948,2.287,2.476,2.605,2.868,2.897,2.968,3.01,3.408,3.451,3.528,4.049,4.093,4.246,4.52,4.54,4.85,5.201,5.984,6.227,6.306,6.479,6.619,6.772,6.85,6.917,6.961,7.15,7.825,7.925,8.117,8.466,8.56,8.698,8.796,9.103,9.369,9.432,9.721,9.832,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.231,0.273,0.358,0.706,0.997,1.37,1.658,1.935,1.995,2.414,2.481,2.671,2.967,3.18,3.237,3.37,3.693,3.96,4.112,4.613,4.754,4.8,5.041,5.089,5.336,5.494,5.557,5.609,5.633,5.676,5.995,6.228,6.774,6.869,7.022,7.076,7.24,7.403,7.439,7.556,7.587,7.631,7.81,7.862,8.224,8.647,8.769,8.89,9.287,9.593,9.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.479,0.667,1.017,1.304,1.341,1.437,1.698,2.08,2.644,4.022,4.636,4.685,4.968,5.076,5.135,5.219,5.465,5.839,5.903,6.036,6.072,6.847,7.331,7.36,7.752,8.072,8.098,8.117,8.469,8.782,8.979,9.487,9.61,9.654,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036,0.289,0.543,0.722,0.823,0.927,1.311,1.823,2.128,2.195,2.26,2.63,2.673,2.71,2.732,2.766,3.057,3.251,3.506,3.865,3.895,4.061,4.695,4.812,5.495,5.605,5.77,5.845,5.95,5.995,6.073,6.341,6.724,6.773,7.031,7.298,7.377,7.4,7.446,7.834,8.095,8.435,8.641,8.673,8.755,8.848,9.058,9.209,9.278,9.415,9.619,9.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.218,0.384,0.421,0.856,1.08,1.142,1.269,1.342,1.676,1.886,2.462,2.956,3.103,3.508,3.626,3.695,4.234,4.28,4.318,4.854,5.084,5.137,5.249,5.302,5.436,5.566,5.746,5.773,6.071,6.137,6.404,6.622,6.97,7.087,7.158,7.372,7.576,7.694,8.006,8.114,8.367,8.739,8.937,9.19,9.378,9.405,9.769,9.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.464,1.078,1.189,1.271,1.311,1.536,1.652,2.643,2.785,3.043,3.167,3.333,3.958,5.204,5.262,5.341,5.469,5.558,5.807,5.844,5.87,6.199,6.504,6.674,6.893,7.253,7.911,8.519,9.022,9.249,9.425,9.578,9.603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.574,0.667,0.743,1.033,1.148,1.382,1.416,1.454,1.621,1.845,1.925,1.956,1.986,2.176,2.309,2.772,2.886,2.914,3.111,3.235,3.291,3.548,3.976,4.122,4.221,4.289,4.509,4.61,4.675,4.781,4.863,4.991,5.027,5.165,5.32,5.432,5.56,5.655,5.923,5.97,6.008,6.099,6.139,6.28,6.358,6.499,6.595,6.636,6.842,6.873,6.925,7.082,7.645,7.727,7.945,8.373,8.698,8.861,9.192,9.253,9.282,9.329,9.453,9.53,nan,nan,nan,nan
0.123,0.171,0.285,0.322,0.372,0.502,0.729,0.972,1.294,1.342,1.38,1.556,1.894,2.017,2.075,2.177,2.27,2.343,2.38,2.898,3.339,3.476,3.609,4.046,4.285,4.323,4.563,4.747,4.789,4.844,4.881,4.988,5.257,5.377,5.444,5.576,5.684,5.963,6.385,6.754,6.863,7.169,7.225,7.48,7.639,7.729,7.84,7.911,8.096,8.762,8.841,9.442,9.682,9.713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.178,0.204,0.988,1.194,1.298,1.384,1.654,1.713,2.008,2.052,2.112,2.132,2.279,2.413,2.591,2.789,3.04,3.219,3.464,3.643,3.743,3.783,4.145,4.639,4.923,4.943,5.227,5.276,5.527,5.808,6.172,6.356,6.464,6.626,6.679,7.05,7.502,7.583,8.004,8.322,8.595,8.742,8.936,9.121,9.193,9.556,9.716,9.781,9.826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.104,0.189,0.273,0.469,0.58,0.625,0.812,0.938,1.044,1.309,1.39,1.613,1.66,1.873,2.395,2.464,2.513,2.736,2.998,3.276,3.344,3.405,3.663,3.83,4.241,4.282,4.574,4.622,4.74,4.777,4.926,5.141,5.311,5.644,5.706,5.89,6.027,6.147,6.179,6.344,6.504,6.7,6.963,7.021,7.062,7.121,7.204,7.301,7.346,7.839,8.001,8.346,8.415,8.509,8.831,8.907,9.109,9.155,9.407,9.591,9.905,nan,nan,nan,nan,nan,nan,nan,nan
0.19,0.238,0.422,0.699,0.747,0.974,1.026,1.172,1.46,1.604,1.683,1.774,1.871,1.947,2.11,2.457,2.912,2.949,3.066,3.132,3.178,3.232,3.697,3.734,3.796,4.123,4.349,4.38,4.603,4.655,4.848,5.135,5.171,5.281,5.374,5.509,5.763,6.167,6.258,6.298,6.545,6.589,6.87,7.057,7.124,7.741,7.859,7.993,8.28,8.589,8.763,8.83,8.96,8.988,9.205,9.451,9.903,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173,0.327,0.508,0.604,0.755,0.946,1.524,1.58,1.732,2.119,2.305,2.754,2.796,2.895,3.51,3.589,3.898,3.983,4.287,4.562,4.873,4.908,5.081,5.16,5.388,5.505,5.548,5.783,6.136,6.226,6.388,6.602,6.765,6.848,6.902,7.046,7.106,7.239,7.32,8.078,8.371,8.515,8.654,8.713,8.746,8.915,9.237,9.442,9.768,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.36,1.029,1.068,1.227,1.535,1.68,1.768,1.935,2.049,2.366,2.407,2.436,2.624,2.682,2.796,2.863,2.895,3.268,3.39,3.481,3.53,3.719,3.845,3.883,4.21,4.384,4.432,4.782,4.829,4.962,5.054,5.197,5.8,5.833,5.905,6.485,6.722,6.933,7.003,7.032,7.169,7.293,7.353,7.401,7.621,7.746,7.959,7.983,8.209,8.759,8.879,9.004,9.574,9.741,9.838,9.856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.489,0.991,1.634,1.692,1.797,2.141,2.775,2.861,2.894,3.056,3.09,3.566,3.613,3.729,3.754,3.848,3.892,4.304,4.625,4.809,4.878,5.096,5.208,5.35,5.393,5.805,5.858,6.209,6.645,6.736,7.242,7.367,7.684,8.055,8.316,8.529,8.563,8.755,9.279,9.544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.12,0.137,0.983,1.102,1.264,1.641,1.737,1.772,1.809,1.891,1.948,2.017,2.263,2.36,2.39,2.983,3.406,3.606,3.733,3.879,4.104,4.315,4.629,4.666,4.985,5.016,5.231,5.505,5.545,5.828,6.097,6.227,6.504,6.567,6.695,6.798,6.933,6.959,7.18,7.21,7.588,7.656,7.753,8.222,8.239,8.832,8.971,9.539,9.608,9.835,9.876,9.929,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.137,0.667,0.823,0.928,0.981,1.022,1.059,1.245,1.3,1.662,1.791,1.935,2.032,2.37,2.873,3.195,3.303,3.692,4.049,4.206,4.327,4.371,4.684,4.921,5.547,5.671,5.815,5.855,6.153,6.281,6.515,6.86,6.998,7.103,7.238,7.578,7.906,8.746,8.81,9.057,9.265,9.436,9.481,9.588,9.651,9.838,9.908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.485,0.588,0.827,0.854,0.915,1.042,1.119,1.217,1.61,1.716,2.054,2.358,2.779,2.972,3.064,3.098,3.145,3.316,3.811,4.105,4.207,4.485,4.547,4.651,4.783,4.825,5.043,5.438,5.834,6.046,6.327,6.457,6.839,6.916,7.307,7.335,7.356,7.415,7.646,7.922,7.96,8.005,8.06,8.098,8.212,8.247,8.492,8.568,8.786,8.915,9.022,9.078,9.123,9.332,9.388,9.447,9.79,9.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057,0.407,0.536,0.849,0.996,1.276,1.311,1.346,1.73,1.989,2.058,2.67,2.919,2.938,3.005,3.175,3.58,3.997,4.34,4.471,4.511,4.547,4.654,4.68,5.338,5.39,5.546,5.627,5.875,5.919,6.234,6.256,6.363,6.646,6.813,6.996,7.05,7.103,7.186,7.566,7.71,7.815,7.949,8.095,8.235,8.638,8.692,8.754,9.238,9.379,9.417,9.516,9.576,9.791,9.836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.733,0.805,0.868,1.585,1.708,2.155,2.779,2.837,2.934,3.046,3.169,3.19,3.462,3.626,3.673,3.85,4.081,4.142,4.325,4.623,4.667,4.918,5.102,5.226,5.834,5.953,6.181,6.512,6.592,6.636,6.888,7.052,7.223,7.42,7.554,7.687,7.872,8.058,8.142,8.181,8.25,8.278,8.593,8.842,9.197,9.611,9.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.758,0.83,0.893,1.61,1.733,2.18,2.804,2.862,2.959,3.071,3.194,3.215,3.487,3.651,3.698,3.875,4.106,4.167,4.35,4.648,4.692,4.943,5.127,5.251,5.859,5.978,6.206,6.537,6.617,6.661,6.913,7.077,7.248,7.445,7.579,7.712,7.897,8.083,8.167,8.206,8.275,8.303,8.618,8.867,9.222,9.636,9.679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.783,0.855,0.918,1.635,1.758,2.205,2.829,2.887,2.984,3.096,3.219,3.24,3.512,3.676,3.723,3.9,4.131,4.192,4.375,4.673,4.717,4.968,5.152,5.276,5.884,6.003,6.231,6.562,6.642,6.686,6.938,7.102,7.273,7.47,7.604,7.737,7.922,8.108,8.192,8.231,8.3,8.328,8.643,8.892,9.247,9.661,9.704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.808,0.88,0.943,1.66,1.783,2.23,2.854,2.912,3.009,3.121,3.244,3.265,3.537,3.701,3.748,3.925,4.156,4.217,4.4,4.698,4.742,4.993,5.177,5.301,5.909,6.028,6.256,6.587,6.667,6.711,6.963,7.127,7.298,7.495,7.629,7.762,7.947,8.133,8.217,8.256,8.325,8.353,8.668,8.917,9.272,9.686,9.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
