0.051,0.159,0.634,0.804,1.159,1.223,1.461,1.623,1.925,1.983,2.292,2.74,2.939,3.039,3.131,3.367,3.682,3.871,4.156,4.407,4.71,4.828,4.895,4.974,5.014,5.059,5.082,5.172,5.535,5.598,5.666,5.734,5.825,5.942,6.145,6.42,6.757,6.91,6.955,7.054,7.121,7.491,7.551,7.591,7.725,8.206,8.252,8.352,8.496,8.553,8.746,8.995,9.18,9.438,9.791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091,0.221,0.324,0.497,0.559,0.809,0.877,1.072,1.118,1.21,1.407,1.574,1.757,1.946,2.022,2.159,2.399,2.472,2.512,2.585,2.635,2.814,2.975,3.237,3.351,3.82,3.873,4.357,4.455,4.673,4.815,5.209,5.317,5.458,5.497,5.696,5.758,5.938,5.985,6.14,6.457,6.575,6.772,6.823,6.878,7.349,7.476,7.53,7.666,7.877,8.27,8.553,8.658,9.118,9.196,9.337,9.575,9.716,9.959,nan,nan,nan,nan,nan,nan
0.139,0.459,0.535,0.637,1.146,1.222,1.251,1.31,1.866,2.063,2.433,2.637,3.111,3.202,3.343,3.469,3.604,4.064,4.343,4.539,4.584,4.784,4.839,4.877,4.942,5.186,5.34,5.782,6.131,6.335,6.569,6.798,6.92,6.994,7.102,7.128,7.225,7.289,7.47,7.684,7.952,8.504,8.825,8.874,8.936,8.99,9.05,9.426,9.938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.194,0.396,0.582,0.714,0.832,1.066,1.138,1.253,1.469,1.604,1.664,1.821,1.86,2.03,2.071,2.162,2.269,2.467,2.653,3.005,3.348,3.434,3.526,3.589,3.716,3.767,3.807,3.991,4.106,4.371,4.496,4.724,4.949,5.148,5.353,5.55,5.813,5.962,6.107,6.2,6.297,6.359,6.683,6.981,7.03,7.48,7.654,7.759,7.897,8.035,8.085,8.141,8.205,9.046,9.083,9.115,9.304,9.993,nan,nan,nan,nan,nan,nan,nan
0.416,0.791,0.978,1.393,2.068,2.185,2.31,2.405,2.426,2.521,2.74,2.815,3.036,3.12,3.224,3.306,3.805,3.846,3.897,4.604,4.791,5.114,5.268,5.572,5.748,5.79,6.196,6.249,6.467,6.853,7.195,7.451,7.492,7.541,7.6,7.947,8.015,8.226,8.311,8.429,8.76,8.951,9.46,9.628,9.665,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.331,0.61,0.685,0.742,0.823,1.1,1.38,1.416,1.875,2.279,2.966,3.172,3.284,3.503,3.643,3.714,3.834,3.912,4.087,4.219,4.445,4.656,4.741,5.08,5.103,5.387,5.639,5.707,5.743,6.021,6.072,6.196,6.251,6.378,7.043,7.435,7.596,7.847,8.05,8.436,8.5,8.541,8.597,9.095,9.465,9.509,9.869,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.284,0.368,0.439,0.882,0.942,1.573,1.761,1.795,1.874,1.901,1.975,2.107,2.201,2.32,2.367,2.437,2.593,2.658,2.834,3.122,3.151,3.198,3.257,3.552,3.669,3.909,4.154,4.165,4.24,4.506,4.587,4.746,5.196,5.221,5.564,5.687,5.883,6.338,6.374,6.445,6.707,7.044,7.161,7.717,7.779,7.867,8.068,8.357,8.751,8.79,8.817,8.905,9.015,9.772,9.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.243,0.375,0.456,0.79,1.041,1.084,1.342,1.439,1.969,2.089,2.162,2.304,2.459,2.498,2.73,2.793,2.928,3.371,3.494,3.621,3.756,3.849,4.681,4.837,5.103,5.268,5.319,5.545,5.59,5.628,5.724,5.793,6.192,6.324,6.624,6.97,7.048,7.285,7.439,7.627,7.786,7.884,7.97,8.062,8.296,8.354,8.382,8.589,8.737,9.158,9.188,9.491,9.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.368,0.581,1.085,1.119,1.339,1.476,1.528,1.889,1.999,2.139,2.47,2.691,2.734,2.977,3.218,3.813,3.934,4.189,4.743,4.806,4.863,4.998,5.469,5.575,5.826,5.954,6.14,6.291,6.343,6.638,6.958,7.212,7.491,7.521,7.711,7.763,8.172,8.441,8.504,8.611,8.666,8.804,8.907,8.929,9.074,9.348,9.469,9.507,9.538,9.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.508,0.69,0.736,0.817,0.902,0.955,1.215,2.106,2.51,2.622,2.662,2.713,2.787,3.079,3.319,3.35,3.404,3.495,3.953,4.281,4.701,5.091,5.203,5.927,6.212,6.279,6.394,6.817,6.958,7.168,7.552,7.904,8.507,8.541,8.715,8.843,8.873,8.937,9.081,9.15,9.29,9.416,9.461,9.641,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.718,0.886,1.097,1.194,1.23,1.346,1.69,2.131,2.288,2.338,2.376,2.656,2.803,2.849,2.869,3.156,3.727,4.167,4.307,4.741,4.927,5.4,5.539,6.299,6.435,6.818,6.853,6.878,6.9,6.953,7.087,7.177,7.35,7.608,7.635,7.775,7.964,8.031,8.158,8.446,8.572,8.649,8.697,8.744,8.802,8.852,9.18,9.254,9.346,9.438,9.765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.149,0.192,0.338,0.462,0.824,0.85,1.148,1.214,1.288,1.758,1.921,2.111,2.232,2.354,2.413,2.495,2.591,2.644,2.799,2.833,2.858,2.955,3.166,3.23,3.526,3.568,3.953,4.277,4.356,4.477,4.532,4.605,5.147,5.242,5.413,5.465,6.082,6.494,6.593,6.784,6.842,7.232,7.564,7.735,8.03,8.236,8.353,8.452,8.704,8.787,8.996,9.377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.297,0.661,0.809,1.63,1.705,1.856,2.155,2.278,2.314,2.538,3.089,3.155,3.452,3.503,3.706,4.024,4.04,4.608,4.666,4.903,5.182,5.544,5.739,5.807,6.645,6.699,6.867,7.124,7.157,7.668,7.767,7.836,7.967,8.237,8.293,8.367,8.415,8.593,8.705,8.916,8.998,9.053,9.087,9.17,9.395,9.502,9.557,9.669,9.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.114,0.146,0.251,0.378,0.485,0.557,0.635,0.756,0.81,0.89,0.927,0.97,1.234,1.351,1.456,1.496,2.316,2.392,2.636,2.847,3.27,3.419,3.487,3.653,3.827,4.007,4.435,5.059,5.118,5.252,5.557,6.066,6.371,6.41,6.73,7.113,7.173,7.274,7.439,7.614,7.716,7.972,8.027,8.113,8.203,8.556,8.825,8.862,8.953,8.988,9.475,9.664,9.926,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.176,0.734,1.065,1.296,1.449,1.612,2.365,2.403,2.506,2.823,3.016,3.16,3.197,3.317,3.55,3.632,4.088,4.372,4.407,4.791,4.863,4.911,5.201,5.309,5.36,5.521,5.636,5.98,6.15,6.302,6.643,6.723,7.21,7.392,7.511,7.541,8.216,8.554,8.78,8.855,8.979,9.029,9.269,9.304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.182,0.262,0.414,0.501,1.296,1.465,1.496,1.783,1.999,2.075,2.095,2.157,2.2,2.335,2.484,3.068,3.193,3.389,3.535,4.199,4.241,4.672,4.955,5.073,5.331,5.48,5.542,5.841,5.872,6.164,6.387,6.557,6.59,6.737,7.122,7.287,7.315,7.689,8.159,8.364,8.527,8.647,8.953,9.059,9.227,9.531,9.699,9.775,9.873,9.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.142,0.353,0.507,0.637,0.675,0.773,0.904,1.44,1.525,1.851,1.994,2.627,2.727,2.991,3.312,3.441,3.52,3.584,4.385,4.519,5.014,5.042,5.07,5.24,5.567,5.955,6.135,6.493,6.678,6.842,6.902,7.044,7.139,7.632,7.662,7.712,7.993,8.054,8.127,8.681,8.845,9.013,9.155,9.237,9.548,9.841,9.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168,0.532,0.711,0.855,1.165,1.654,1.794,1.922,2.067,2.345,2.495,2.619,2.82,3.001,3.134,3.329,3.489,3.753,4.085,4.239,4.282,4.438,4.836,4.893,5.003,5.065,5.128,5.218,5.258,5.306,5.344,5.431,5.478,5.695,5.746,5.837,5.863,5.982,6.075,6.198,6.228,6.63,6.866,7.108,7.91,8.02,8.081,8.175,8.61,8.706,8.783,8.913,8.96,9.078,9.434,9.63,9.803,nan,nan,nan,nan,nan,nan,nan,nan
0.162,0.664,0.822,1.009,1.098,2.386,2.52,2.854,2.943,3.018,3.14,3.396,3.428,3.64,3.702,4.06,4.557,4.688,4.873,5.08,5.295,5.433,5.615,5.931,6.235,6.327,6.422,6.531,6.83,6.868,6.948,7.053,7.8,7.981,8.015,8.206,8.237,8.822,9.098,9.139,9.403,9.713,9.752,9.784,9.913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.632,0.748,1.196,1.233,1.664,2.215,2.247,2.308,2.375,2.449,2.778,2.84,3.024,3.098,3.437,3.745,4.284,4.325,4.477,4.63,4.776,4.955,5.298,5.403,5.816,5.993,6.026,6.055,6.451,6.594,6.75,6.831,6.983,7.084,7.159,8.106,8.154,8.277,8.323,8.39,8.462,8.812,9.158,9.358,9.408,9.459,9.549,9.7,9.834,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.217,0.247,0.383,0.584,0.965,1.062,1.346,1.711,1.772,2.062,2.199,2.259,2.282,2.344,2.433,2.97,3.107,3.251,3.305,3.458,3.536,3.69,3.763,3.806,4.159,4.186,4.452,4.588,4.625,4.651,4.9,5.074,5.155,5.189,5.245,5.356,5.527,5.674,5.703,5.78,5.978,6.26,6.603,7.263,7.335,7.621,7.687,7.921,7.983,8.127,8.172,8.295,8.435,8.604,8.68,8.851,8.886,8.969,9.396,9.691,9.853,nan,nan,nan,nan
0.041,0.078,0.137,1.122,1.253,1.319,1.564,1.861,2.641,2.687,3.049,3.309,3.952,4.063,4.14,4.19,4.696,4.774,4.856,5.263,5.312,5.336,5.536,5.659,5.939,6.45,6.704,6.785,7.149,7.363,7.829,8.023,8.244,8.358,8.485,8.523,8.865,8.979,9.156,9.832,9.906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.065,0.189,0.248,0.308,0.396,0.787,0.829,0.867,0.937,1.205,1.649,1.714,1.74,2.171,2.233,2.806,3.03,3.119,3.418,3.575,3.658,3.826,3.998,4.812,4.945,5.2,5.314,5.701,5.902,6.072,6.166,6.196,6.383,6.452,6.709,7.392,7.475,7.512,8.022,8.364,8.416,8.53,8.859,8.98,9.429,9.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.389,0.778,0.948,1.624,2.09,2.169,2.296,2.557,2.604,2.893,2.916,2.968,3.149,3.459,3.537,3.742,3.918,4.185,4.373,4.449,4.508,4.552,4.62,4.665,5.047,5.155,5.191,5.828,5.933,6.029,6.12,6.194,6.411,6.51,6.761,6.98,7.335,7.467,7.573,7.876,8.264,8.388,8.563,8.619,8.696,8.744,8.873,9.044,9.066,9.283,9.716,9.848,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.458,0.586,0.831,0.911,1.002,1.049,1.164,1.232,1.345,1.43,1.509,1.687,1.731,1.784,1.839,1.871,2.053,2.087,2.129,2.18,2.215,2.476,2.498,2.808,2.941,2.969,3.086,3.171,3.282,3.357,3.445,3.52,3.684,3.815,3.978,4.004,4.071,4.281,4.413,5.215,5.488,5.755,5.926,5.968,6.23,6.333,6.54,6.839,6.864,7.051,7.116,7.164,7.291,7.376,7.778,8.001,8.103,8.138,8.618,8.659,8.969,9.265,9.827,9.87,nan
0.695,0.806,0.867,0.976,1.085,1.104,1.331,1.434,1.871,2.108,2.236,2.513,2.718,2.902,2.939,3.074,3.447,3.644,3.716,3.804,3.838,4.094,4.154,4.257,4.297,4.328,4.768,4.85,4.989,5.09,5.353,5.406,5.495,5.555,5.641,5.69,5.844,6.211,6.255,6.453,6.595,6.72,7.151,7.664,7.769,7.918,8.206,8.455,8.855,9.108,9.148,9.216,9.329,9.45,9.646,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21,0.473,0.527,0.578,0.85,1.045,1.182,1.297,1.355,1.409,1.485,1.533,1.909,2.228,2.271,2.606,2.753,2.822,2.851,2.937,2.994,3.199,3.482,3.64,4.269,4.326,4.596,4.644,4.767,4.83,5.009,5.047,5.152,5.495,5.896,6.091,6.374,6.45,7.018,7.238,7.367,7.61,7.697,7.985,8.047,8.255,8.391,8.449,8.488,8.694,8.769,9.049,9.374,9.465,9.598,9.748,9.959,nan,nan,nan,nan,nan,nan,nan,nan
0.621,0.76,1.138,1.363,1.416,1.549,1.757,1.913,1.952,2.055,2.488,2.57,2.627,3.284,3.412,3.56,3.668,3.721,3.82,4.321,4.528,4.63,4.813,4.97,5.165,5.339,5.427,5.472,5.554,5.734,6.29,6.371,6.562,7.105,7.315,7.357,7.747,7.883,8.101,8.214,8.314,8.435,8.538,8.71,8.841,9.049,9.429,9.625,9.776,9.878,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.078,0.587,1.444,1.46,2.053,2.153,2.501,2.548,2.616,2.685,2.743,2.797,2.913,3.058,3.14,3.189,3.378,3.633,3.708,3.809,3.991,4.213,4.508,4.609,4.945,5.309,5.368,5.407,5.721,5.85,5.953,6.002,6.099,6.4,6.46,7.058,7.39,7.54,7.676,7.704,7.781,7.879,8.099,8.229,8.385,8.52,8.68,8.751,8.798,8.876,8.929,8.973,9.213,9.38,9.442,9.891,9.998,nan,nan,nan,nan,nan,nan,nan
0.119,0.179,0.339,1.094,1.52,1.568,1.621,1.683,2.529,2.581,2.628,2.904,3.089,3.183,3.384,3.782,3.807,4.023,4.515,4.54,4.599,4.683,4.736,4.87,5.452,5.709,6.348,6.526,6.545,6.657,6.713,7.044,7.241,7.32,7.404,7.496,7.58,7.622,7.691,7.75,8.029,8.42,8.776,8.848,9.066,9.439,9.465,9.668,9.704,9.773,9.905,9.936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.224,0.814,1.134,1.344,1.442,2.05,2.159,2.203,2.506,2.625,2.936,3.027,3.157,3.408,3.881,4.004,4.233,4.419,4.924,5.1,5.232,5.28,5.342,5.407,5.447,5.6,6.083,6.187,6.325,6.577,6.657,6.703,6.951,7.393,7.676,7.876,7.973,8.228,8.28,8.461,8.63,8.957,9.016,9.175,9.25,9.366,9.772,9.922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.107,0.157,0.197,0.238,0.469,0.657,0.757,0.828,0.86,1.242,1.458,1.58,1.613,1.719,1.92,2.203,2.304,2.646,3.098,3.305,3.525,3.647,3.747,4.042,4.449,4.502,4.531,4.919,5.538,5.877,5.928,6.079,6.712,6.903,7.223,7.685,7.776,7.864,7.897,8.153,8.394,8.888,9.09,9.157,9.227,9.588,9.871,9.886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.088,0.861,0.897,1.35,1.374,1.816,1.933,1.99,2.086,2.12,2.168,2.363,2.459,2.562,2.896,3.071,3.203,3.264,3.314,3.536,4.295,4.34,4.714,4.893,5.064,5.348,5.562,5.603,5.71,5.909,5.998,6.098,6.367,6.433,6.85,6.971,7.224,7.468,7.884,8.217,8.822,9.011,9.117,9.702,9.787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034,0.126,0.201,0.337,0.381,0.491,0.677,0.783,1.145,1.303,1.886,2.017,2.229,2.675,2.815,3.107,3.585,3.975,4.125,4.28,4.551,4.662,5.081,5.454,5.587,5.635,5.69,5.747,5.814,6.024,6.064,6.209,6.455,6.506,6.753,6.893,7.068,7.134,7.86,8.259,8.509,8.674,8.732,8.936,8.974,9.448,9.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.324,0.484,0.841,1.084,1.235,1.435,1.566,1.679,1.808,2.002,2.455,2.473,2.611,3.44,3.547,3.785,3.884,3.912,4.03,4.083,4.439,4.534,4.793,4.843,5.2,5.351,5.487,5.626,5.906,5.989,6.165,6.438,6.815,6.968,7.086,7.338,7.359,7.527,7.69,7.874,8.075,8.093,8.182,8.282,8.464,8.602,8.65,9.104,9.367,9.49,9.666,9.693,9.844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173,0.245,0.289,0.426,0.511,0.835,1.245,1.412,1.476,1.743,1.985,2.014,2.084,2.288,2.372,2.528,2.568,2.813,2.961,3.032,3.199,3.24,3.442,3.538,3.676,3.708,4.05,4.084,4.357,4.717,4.888,5.974,6.125,6.46,6.523,6.777,7.109,7.381,7.645,7.84,8.063,8.415,8.465,8.716,8.888,9.502,9.547,9.593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.242,0.327,0.394,0.762,1.068,1.772,2.242,2.535,2.676,2.943,2.957,3.081,3.122,3.907,4.124,4.159,4.278,4.332,4.652,4.675,4.917,5.103,5.402,5.522,5.666,5.706,5.758,6.107,6.152,6.306,6.39,6.677,6.914,7.099,7.269,7.344,7.372,7.403,7.635,7.751,7.839,8.041,8.256,8.393,8.457,8.844,9.027,9.18,9.21,9.305,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.1,1.156,1.221,1.409,1.618,1.974,2.079,2.299,2.657,2.773,2.822,2.876,3.043,3.074,3.132,3.232,4.162,4.253,4.283,4.599,4.734,5.106,5.343,6.022,6.056,6.41,6.513,6.656,6.909,7.094,7.364,7.725,7.793,8.303,8.806,8.846,9.118,9.354,9.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.197,0.308,0.445,0.58,1.255,1.427,1.619,1.809,1.921,2.124,2.167,2.243,2.271,2.368,2.528,2.819,3.118,3.354,3.792,3.989,4.041,4.098,4.268,4.313,4.631,4.898,5.215,5.372,5.496,5.565,5.674,5.784,5.966,6.055,6.446,6.469,6.8,6.971,7.308,7.721,7.983,8.149,8.229,8.41,8.583,9.209,9.306,9.806,9.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.084,0.203,1.067,1.456,1.913,2.31,2.344,2.452,2.53,2.913,2.94,3.026,3.18,3.402,3.474,3.652,3.847,4.074,4.313,5.415,5.485,5.839,6.613,6.711,6.954,7.105,7.478,7.545,7.605,8.152,8.34,8.409,8.465,8.819,8.836,8.92,8.986,9.111,9.439,9.648,9.771,9.856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.228,1.092,1.481,1.938,2.335,2.369,2.477,2.555,2.938,2.965,3.051,3.205,3.427,3.499,3.677,3.872,4.099,4.338,5.44,5.51,5.864,6.638,6.736,6.979,7.13,7.503,7.57,7.63,8.177,8.365,8.434,8.49,8.844,8.861,8.945,9.011,9.136,9.464,9.673,9.796,9.881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134,0.253,1.117,1.506,1.963,2.36,2.394,2.502,2.58,2.963,2.99,3.076,3.23,3.452,3.524,3.702,3.897,4.124,4.363,5.465,5.535,5.889,6.663,6.761,7.004,7.155,7.528,7.595,7.655,8.202,8.39,8.459,8.515,8.869,8.886,8.97,9.036,9.161,9.489,9.698,9.821,9.906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.278,1.142,1.531,1.988,2.385,2.419,2.527,2.605,2.988,3.015,3.101,3.255,3.477,3.549,3.727,3.922,4.149,4.388,5.49,5.56,5.914,6.688,6.786,7.029,7.18,7.553,7.62,7.68,8.227,8.415,8.484,8.54,8.894,8.911,8.995,9.061,9.186,9.514,9.723,9.846,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
