0.107,0.253,0.458,0.514,0.637,0.704,0.808,0.893,1.12,1.187,1.222,1.63,2.219,2.439,2.867,3.065,3.256,3.299,3.336,3.552,3.793,4.195,4.269,4.993,5.102,5.165,5.448,5.68,5.773,5.855,6.586,6.818,6.966,7.746,7.766,7.803,8.41,8.521,8.651,8.718,8.869,9.143,9.392,9.595,9.683,9.721,9.821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.194,0.26,0.614,0.84,0.939,1.479,1.518,1.667,1.787,2.045,2.115,2.78,2.947,3.205,3.988,4.436,4.695,4.815,4.944,5.088,5.209,5.304,5.445,5.557,5.714,6.09,6.343,6.534,6.705,6.723,7.18,7.296,7.337,7.587,7.742,7.872,8.129,8.374,8.458,8.545,8.664,8.741,9.047,9.537,9.661,9.775,9.859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.115,0.45,0.52,0.796,0.896,0.924,1.112,1.789,2.089,2.135,2.19,2.55,2.744,2.866,3.17,3.787,4.337,4.509,4.711,5.075,5.132,5.202,5.251,5.413,5.459,5.581,5.846,5.909,5.941,6.287,6.422,6.581,6.731,6.787,7.022,7.447,7.492,7.741,7.888,7.972,9.08,9.2,9.445,9.585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.329,0.448,0.479,0.607,0.68,0.82,0.865,1.412,1.468,1.572,1.696,2.252,2.327,2.363,2.468,2.577,2.732,2.838,2.929,3.025,3.082,3.271,3.728,3.91,4.01,4.03,4.422,4.734,5.089,5.273,5.315,5.491,5.573,5.602,5.669,6.518,6.648,6.71,6.955,7.064,7.144,7.364,7.595,7.773,7.789,8.107,8.19,8.347,8.517,8.663,9.149,9.187,9.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.259,0.294,0.399,0.497,0.787,1.212,1.349,1.52,1.658,2.207,2.806,3.127,3.154,3.365,3.429,3.603,3.799,3.863,4.783,5.521,5.587,5.642,6.503,6.763,6.827,7.063,7.146,7.208,8.086,8.14,8.745,8.789,8.879,8.92,9.119,9.14,9.225,9.294,9.335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.395,0.492,0.682,0.701,0.852,0.923,1.146,1.329,1.555,1.669,1.918,1.976,2.311,2.354,2.7,2.731,2.901,3.24,3.399,3.579,3.628,3.67,4.137,4.214,4.486,4.873,4.95,5.032,5.118,5.331,5.43,5.492,5.53,5.642,6.185,6.3,6.381,6.523,6.747,6.846,6.896,6.982,7.595,7.656,7.954,8.09,8.269,8.811,9.114,9.217,9.662,9.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.262,0.461,0.689,0.76,1.601,1.681,1.748,1.781,2.132,2.193,2.264,2.374,2.92,3.259,3.409,3.618,3.916,4.002,4.484,4.708,4.774,4.962,4.986,5.411,5.46,5.63,5.697,6.473,6.508,6.66,6.689,6.926,7.136,7.573,7.824,8.075,8.335,8.39,8.675,8.772,8.811,9.016,9.234,9.31,9.527,9.626,9.733,9.849,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.294,0.493,0.562,0.842,0.896,1.152,1.536,1.577,2.023,2.041,2.09,2.227,2.379,2.537,2.637,2.701,3.119,3.335,3.366,3.686,3.823,3.9,4.128,4.428,4.652,4.883,5.006,5.114,5.39,5.447,5.657,5.864,6.143,6.219,6.386,6.726,6.878,7.278,7.373,7.447,7.574,7.729,8.243,8.374,8.562,8.669,8.776,9.12,9.521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.128,0.342,0.509,0.66,0.713,0.754,1.062,1.111,1.224,1.261,1.501,1.776,1.907,1.95,2.215,3.122,3.16,3.397,3.647,4.037,4.237,4.674,4.696,4.942,4.986,5.083,5.289,5.321,5.534,5.576,5.672,6.113,6.383,6.462,6.627,6.693,6.812,7.26,7.49,7.504,8.158,8.295,8.546,8.717,8.774,8.851,8.912,9.08,9.345,9.567,9.68,9.71,9.858,9.928,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.376,0.41,0.446,1.103,1.33,1.507,1.589,1.832,1.955,2.024,2.137,2.254,2.352,2.858,3.073,3.275,3.429,3.545,3.69,3.93,3.995,4.329,4.517,4.583,4.643,4.873,5.356,5.465,5.569,5.691,5.938,5.968,6.396,6.635,6.829,7.259,7.347,7.455,7.612,8.045,8.353,8.531,8.57,8.708,9.056,9.242,9.303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.275,0.661,0.759,0.788,0.849,1.273,1.345,1.401,2.231,2.301,2.335,2.353,2.637,2.726,2.766,2.808,2.974,3.207,3.278,3.333,3.403,3.435,3.485,3.659,3.752,3.836,3.984,4.305,4.876,5.271,5.382,5.573,5.711,5.779,5.945,6.136,6.234,6.413,6.547,6.609,6.775,6.926,7.064,7.101,7.14,7.585,7.864,8.124,8.904,9.018,9.293,9.424,9.566,9.643,9.695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078,0.154,0.318,0.461,0.902,0.969,1.127,1.204,1.23,1.374,1.548,1.965,2.12,2.252,2.365,2.475,2.699,2.969,3.009,3.045,3.524,3.618,3.901,4.025,4.467,4.595,4.996,5.279,5.41,5.759,5.824,5.97,6.01,6.117,6.255,6.68,6.835,7.273,7.717,7.751,7.866,7.914,8.143,8.324,8.401,8.433,8.543,8.655,8.916,9.0,9.142,9.421,9.466,9.839,9.897,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.506,1.076,1.258,1.51,1.643,1.871,1.965,2.286,2.364,2.556,2.681,3.12,3.161,3.219,3.533,3.777,3.803,3.878,3.985,4.201,4.296,4.462,4.613,4.715,4.812,4.91,5.15,5.184,5.679,5.731,5.851,5.931,6.012,6.371,6.526,6.948,7.211,7.244,7.341,7.445,7.502,7.624,7.991,8.191,8.242,8.337,8.799,8.903,9.339,9.379,9.605,9.715,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.216,0.287,0.424,0.49,0.769,0.966,1.017,1.271,1.523,1.548,2.104,2.158,2.277,2.334,2.558,2.843,2.963,3.11,3.855,3.904,3.941,4.09,4.201,4.358,5.17,5.188,5.979,6.202,6.276,6.552,6.842,7.238,7.487,7.802,7.967,8.08,8.21,8.442,8.546,9.063,9.191,9.248,9.324,9.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.426,0.68,0.926,1.027,1.495,1.67,1.711,1.982,2.117,2.206,2.261,2.331,2.537,2.607,2.683,2.772,3.024,3.087,3.171,3.544,3.604,3.787,4.192,4.35,4.381,5.107,5.227,5.57,5.626,5.661,5.938,5.97,6.028,6.166,6.408,6.688,7.028,7.141,7.333,8.022,8.222,8.255,8.354,8.577,8.61,8.657,8.705,8.946,9.058,9.284,9.424,9.497,9.803,9.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.255,0.476,0.71,0.97,1.712,1.873,2.321,2.361,2.407,2.477,2.755,2.924,2.983,3.199,3.264,3.642,4.497,5.125,5.173,5.235,5.371,5.494,5.597,6.2,6.619,6.728,6.919,7.295,7.471,7.496,7.564,7.96,8.121,8.33,8.578,8.685,8.96,9.509,9.659,9.91,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.213,0.279,0.373,0.471,0.742,0.852,1.016,1.361,1.452,1.736,1.814,2.066,2.112,2.406,2.722,3.148,3.289,3.503,3.538,3.626,4.036,4.128,4.205,4.296,4.473,4.544,4.809,4.912,5.283,5.427,5.442,5.721,5.831,5.988,6.038,6.357,6.494,6.661,6.72,7.165,7.25,7.359,7.853,8.046,8.172,8.217,8.316,8.726,8.826,8.952,9.121,9.443,9.519,9.613,9.858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.221,0.462,0.785,0.887,0.96,1.17,1.253,1.417,1.542,1.572,2.009,2.041,2.198,2.619,3.188,3.222,3.425,3.452,3.801,4.224,4.593,4.705,4.753,5.045,5.074,5.166,5.226,5.283,5.316,5.507,5.831,5.902,6.016,6.11,6.378,7.183,7.232,7.317,7.826,7.85,7.923,8.148,8.206,8.584,8.679,8.817,8.897,9.142,9.316,9.395,9.543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.345,0.798,1.237,1.88,1.931,1.996,2.165,2.709,3.087,3.238,3.33,3.397,3.486,3.524,3.781,3.825,4.016,4.145,4.245,4.299,4.412,4.591,5.057,5.154,5.424,5.886,5.933,6.035,6.064,6.131,6.589,6.657,6.688,6.959,7.013,7.171,7.219,7.502,7.666,7.705,8.351,8.714,8.878,8.974,9.133,9.284,9.479,9.563,9.619,9.729,9.784,9.817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.185,0.299,0.535,0.614,0.798,0.819,0.858,1.284,1.378,1.807,1.833,1.915,2.106,2.223,2.339,2.414,2.625,2.729,3.039,3.106,3.217,3.309,3.362,3.571,3.621,3.651,3.883,4.401,4.464,4.751,4.839,4.89,5.019,5.519,5.537,5.662,5.766,5.809,5.841,6.036,6.357,6.489,6.723,6.795,7.121,7.356,7.572,7.633,7.656,7.809,7.871,7.955,8.467,8.878,9.231,9.336,9.463,9.661,9.711,9.744,9.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21,0.324,0.56,0.639,0.823,0.844,0.883,1.309,1.403,1.832,1.858,1.94,2.131,2.248,2.364,2.439,2.65,2.754,3.064,3.131,3.242,3.334,3.387,3.596,3.646,3.676,3.908,4.426,4.489,4.776,4.864,4.915,5.044,5.544,5.562,5.687,5.791,5.834,5.866,6.061,6.382,6.514,6.748,6.82,7.146,7.381,7.597,7.658,7.681,7.834,7.896,7.98,8.492,8.903,9.256,9.361,9.488,9.686,9.736,9.769,9.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.235,0.349,0.585,0.664,0.848,0.869,0.908,1.334,1.428,1.857,1.883,1.965,2.156,2.273,2.389,2.464,2.675,2.779,3.089,3.156,3.267,3.359,3.412,3.621,3.671,3.701,3.933,4.451,4.514,4.801,4.889,4.94,5.069,5.569,5.587,5.712,5.816,5.859,5.891,6.086,6.407,6.539,6.773,6.845,7.171,7.406,7.622,7.683,7.706,7.859,7.921,8.005,8.517,8.928,9.281,9.386,9.513,9.711,9.761,9.794,10.019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.26,0.374,0.61,0.689,0.873,0.894,0.933,1.359,1.453,1.882,1.908,1.99,2.181,2.298,2.414,2.489,2.7,2.804,3.114,3.181,3.292,3.384,3.437,3.646,3.696,3.726,3.958,4.476,4.539,4.826,4.914,4.965,5.094,5.594,5.612,5.737,5.841,5.884,5.916,6.111,6.432,6.564,6.798,6.87,7.196,7.431,7.647,7.708,7.731,7.884,7.946,8.03,8.542,8.953,9.306,9.411,9.538,9.736,9.786,9.819,10.044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
