0.2,0.295,0.551,0.733,0.761,1.09,1.266,1.367,1.433,1.734,1.779,2.398,2.434,2.935,2.997,3.189,3.26,3.681,3.874,3.995,4.273,4.687,5.021,5.325,5.464,5.725,5.805,6.021,6.375,6.485,6.531,6.639,6.712,6.991,7.332,7.374,7.679,7.909,7.937,7.984,8.086,8.235,8.709,8.782,9.153,9.509,9.551,9.712,9.806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.457,0.5,0.643,0.73,0.891,1.12,1.238,1.46,1.613,1.717,1.772,1.925,2.0,2.122,2.532,2.724,2.996,3.199,3.304,3.488,3.707,3.793,3.868,3.974,4.219,4.381,4.901,4.997,5.549,5.871,5.926,6.237,6.305,6.375,6.451,6.566,6.723,7.093,7.238,7.902,7.952,8.016,8.043,8.501,8.582,8.66,9.048,9.234,9.42,9.671,9.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155,0.224,0.361,0.942,1.161,1.47,1.553,1.7,2.022,2.46,2.751,3.294,3.365,3.807,3.928,4.119,4.196,4.289,4.451,4.528,4.633,4.839,5.111,5.295,5.376,5.916,5.957,6.654,6.713,6.901,6.947,7.357,7.499,7.594,7.859,8.003,8.342,8.406,8.731,8.805,9.094,9.317,9.757,9.908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.192,0.303,0.614,0.819,1.098,1.149,1.208,1.418,1.664,1.82,1.86,2.161,2.197,2.441,2.574,2.776,2.823,2.963,3.34,3.612,3.718,3.868,4.113,4.178,4.547,4.62,4.944,5.442,5.5,5.602,5.739,5.878,5.962,6.016,6.052,6.353,6.622,6.678,6.746,7.312,7.354,7.413,7.495,7.583,7.852,8.029,8.085,8.254,8.326,8.41,8.601,8.616,9.16,9.542,9.749,9.804,9.891,nan,nan,nan,nan,nan
0.057,0.564,0.867,1.084,1.243,1.267,1.902,1.949,2.188,2.243,2.465,2.567,2.667,2.768,3.011,3.161,3.518,3.807,3.994,4.028,4.109,4.491,4.731,4.753,4.968,5.003,5.187,5.299,5.47,5.512,6.046,6.072,6.138,6.438,6.688,6.819,6.965,7.002,7.204,7.297,7.399,7.413,7.513,7.556,7.64,7.87,7.915,8.007,8.493,8.519,8.595,8.711,9.001,9.205,9.415,9.588,9.668,9.96,nan,nan,nan,nan,nan
0.067,0.504,0.541,0.659,0.737,0.838,0.979,1.159,1.438,1.89,1.949,2.253,2.304,2.379,2.493,2.723,3.327,3.95,4.002,4.424,4.59,4.624,4.845,5.109,5.197,5.472,5.679,5.711,5.76,6.93,7.144,7.684,7.853,8.0,8.814,9.192,9.284,9.615,9.696,9.754,9.947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.071,0.138,0.236,0.288,0.34,0.605,0.918,0.933,1.015,1.073,1.091,1.263,1.379,1.67,2.267,2.781,2.82,3.292,3.332,3.423,3.535,3.648,3.842,4.409,4.51,4.612,4.664,4.683,4.796,4.852,4.885,5.032,5.294,5.433,5.479,6.062,6.232,6.339,6.407,6.458,6.869,6.936,7.061,7.413,7.928,8.558,8.766,8.826,9.007,9.194,9.246,9.403,9.457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.117,0.227,0.417,0.48,0.669,1.048,1.119,1.224,1.399,1.426,1.805,1.837,2.024,2.286,2.418,2.432,2.565,2.857,3.074,3.252,3.309,3.338,3.518,3.555,3.651,3.71,3.771,3.901,4.029,4.306,4.336,4.466,4.658,4.812,4.888,5.05,5.124,5.22,5.286,5.693,5.725,5.783,6.106,6.579,6.634,6.975,7.294,7.439,7.576,7.682,7.88,7.909,7.93,7.959,8.132,8.228,8.402,8.511,8.581,8.665,9.008,9.265,9.539
0.717,1.726,1.816,2.133,2.239,2.306,2.441,2.492,2.629,2.733,3.257,3.484,4.086,4.145,4.176,4.319,4.517,4.711,4.911,4.966,5.017,5.175,5.411,5.61,5.733,5.895,5.948,6.024,6.295,6.688,6.944,7.172,7.248,7.275,7.316,7.346,7.399,7.657,8.196,8.346,8.496,8.622,8.731,9.044,9.268,9.336,9.479,9.655,9.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.166,0.494,0.565,0.683,1.082,1.351,1.756,1.941,1.994,2.589,3.059,3.288,3.366,3.501,3.574,3.655,3.869,3.934,3.991,4.035,4.074,4.142,4.437,4.543,4.571,4.675,4.846,4.944,5.097,5.134,5.346,5.375,5.774,5.896,5.946,6.053,6.426,6.516,6.545,6.793,7.141,7.358,7.518,7.612,7.752,7.803,8.027,8.072,8.205,8.408,8.508,8.555,8.958,9.121,9.195,9.39,9.679,9.749,9.935,nan,nan,nan
0.05,0.22,0.445,0.581,0.715,1.174,2.087,2.356,2.577,2.616,2.835,2.971,3.14,3.199,3.218,3.367,3.429,3.548,3.599,3.749,3.986,4.326,4.572,5.023,5.039,5.533,5.596,5.718,5.755,5.841,5.979,6.406,6.548,6.601,6.858,7.22,7.362,7.409,7.507,7.673,8.013,8.244,8.295,8.421,8.466,8.5,9.234,9.344,9.426,9.549,9.947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.065,0.081,0.278,0.311,0.464,0.627,0.693,0.97,1.003,1.143,1.195,1.601,1.688,1.808,1.988,2.009,2.06,2.134,2.585,3.012,3.093,3.375,3.5,3.584,3.666,3.872,3.982,4.258,4.448,4.545,4.769,4.849,4.99,5.241,5.352,5.45,5.956,6.056,6.116,6.268,6.796,6.862,7.135,7.228,7.42,7.656,7.704,7.786,7.829,7.954,8.289,8.363,8.604,8.669,8.702,8.964,9.209,9.31,9.373,9.609,9.658,9.879,nan
0.74,0.794,1.068,1.293,1.32,1.694,1.721,1.861,1.939,2.055,2.161,2.257,2.321,2.48,2.859,3.083,3.128,3.826,3.893,4.114,4.274,4.376,4.541,4.702,5.356,5.86,6.065,6.36,6.641,6.679,6.919,7.406,7.556,7.849,8.223,8.624,8.79,8.902,8.991,9.032,9.089,9.257,9.549,9.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.145,0.39,0.559,0.573,0.601,1.215,1.534,1.683,1.743,1.854,1.94,2.164,2.2,2.346,2.424,2.464,2.509,2.72,3.007,3.102,3.159,3.28,3.444,3.516,3.749,4.072,4.253,4.308,4.366,4.44,4.548,4.609,4.807,5.066,5.162,5.541,5.682,5.87,6.265,6.581,6.82,6.915,7.045,7.549,7.751,7.9,8.035,8.255,8.548,8.691,8.84,9.5,9.797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.2,0.596,0.647,0.728,0.782,0.985,1.247,1.296,1.462,1.525,1.696,1.801,1.945,2.158,2.22,2.263,2.76,3.104,3.414,3.545,3.962,4.023,4.49,4.637,4.857,5.029,5.178,5.223,5.457,5.894,6.08,6.189,6.316,6.385,6.414,6.512,6.746,6.826,6.958,7.098,7.506,7.646,7.937,7.991,8.069,8.141,8.245,8.383,8.907,9.521,9.667,9.761,9.783,9.976,nan,nan,nan,nan,nan,nan,nan,nan
0.21,0.247,0.278,0.296,0.47,0.511,0.723,0.84,1.442,1.521,2.505,2.819,2.939,2.96,3.23,3.353,3.749,3.875,3.967,4.015,4.41,4.438,4.494,4.534,4.741,5.342,5.517,5.599,6.066,6.259,6.401,6.489,6.569,6.695,6.873,6.97,6.997,7.131,7.327,7.581,7.852,8.024,8.361,8.513,8.745,8.874,8.897,9.213,9.323,9.697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.255,0.669,0.854,1.209,1.505,1.572,2.028,2.198,2.432,2.649,2.921,3.446,3.579,3.609,3.638,3.831,3.995,4.185,4.218,4.412,4.567,4.936,5.237,5.361,5.702,6.061,6.104,6.535,6.809,7.467,7.9,7.97,8.943,8.996,9.066,9.181,9.523,9.903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.136,0.669,0.735,0.8,1.061,1.26,1.66,1.69,1.855,1.945,2.321,2.382,2.469,2.505,2.855,2.889,3.094,3.125,3.542,4.124,4.234,4.329,4.855,5.101,5.125,5.18,5.359,5.422,5.767,5.999,6.093,6.128,6.21,6.29,6.666,6.693,6.817,7.37,7.554,7.579,7.772,8.315,8.554,8.835,8.966,9.011,9.083,9.698,9.73,9.778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024,0.195,0.28,0.517,0.641,0.923,1.014,1.307,1.408,1.673,1.716,1.824,1.93,2.873,2.923,2.97,3.012,3.172,3.269,3.507,3.575,3.808,3.876,4.185,4.549,4.814,4.943,5.156,5.247,5.752,6.287,6.371,6.496,6.867,7.112,7.258,7.334,7.756,7.847,8.439,8.617,9.074,9.263,9.312,9.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155,0.247,0.302,0.657,0.739,0.813,1.198,1.336,1.506,1.539,1.713,1.795,1.929,2.007,2.027,2.079,2.344,2.742,2.815,2.943,3.056,3.107,3.317,3.446,4.036,4.14,4.276,4.513,4.644,4.921,5.031,5.1,5.181,5.365,5.597,5.717,5.852,5.959,6.374,6.511,6.639,7.22,7.323,7.619,7.782,7.898,9.053,9.082,9.143,9.159,9.913,9.946,9.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.135,0.223,0.295,0.394,0.602,0.645,0.734,0.831,0.968,1.041,1.354,1.581,1.679,2.127,2.168,2.473,2.836,2.951,3.09,3.167,3.446,4.013,4.084,4.223,4.459,4.484,4.57,4.908,5.138,5.196,5.449,5.753,6.115,6.164,6.263,6.348,6.379,6.56,6.664,6.952,7.302,7.331,7.908,7.939,8.227,8.384,8.439,8.761,8.817,8.912,9.011,9.338,9.419,9.938,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293,0.732,0.998,1.064,1.307,1.346,1.37,1.537,1.926,1.999,2.249,2.431,2.736,2.94,3.068,3.342,3.435,3.489,3.688,3.748,4.428,4.503,4.661,4.733,4.79,4.822,5.056,5.33,5.497,5.938,6.224,6.478,6.74,6.869,7.07,7.212,7.551,7.755,7.953,8.362,8.586,8.733,8.848,9.868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168,0.549,0.642,0.841,0.976,1.052,1.177,1.495,1.576,1.901,1.929,2.058,2.237,2.288,2.309,2.337,2.773,2.805,2.969,3.075,3.266,3.354,3.594,3.808,4.297,5.106,5.166,5.238,5.448,5.555,5.675,5.876,6.053,6.307,6.328,6.391,6.467,6.687,6.733,6.796,6.867,7.328,7.443,7.515,7.616,7.737,7.79,8.456,8.616,8.783,8.94,9.084,9.131,9.26,9.279,9.368,9.713,nan,nan,nan,nan,nan,nan
0.075,0.127,0.328,1.049,1.083,1.794,1.858,2.01,2.182,2.501,2.686,2.894,2.977,3.367,3.688,3.824,4.157,4.311,4.646,5.032,6.237,6.321,6.433,6.451,6.552,6.753,7.137,7.513,7.812,7.985,8.365,8.643,8.809,8.837,8.926,9.175,9.263,9.351,9.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.735,0.795,0.991,1.051,1.117,1.254,1.449,1.559,1.581,1.905,2.111,2.67,3.035,3.11,3.315,3.349,3.876,3.917,3.948,4.08,4.508,4.532,4.717,4.815,4.879,4.898,4.964,5.606,6.113,6.226,6.312,6.654,7.176,7.26,7.538,7.572,7.733,7.914,7.994,8.398,8.587,8.644,8.967,9.066,9.313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128,0.187,0.471,0.531,0.767,0.789,0.905,1.06,1.495,1.584,1.99,2.031,2.145,2.474,2.556,2.903,3.074,3.184,3.69,4.003,4.28,4.431,4.702,4.836,5.055,5.605,5.894,6.055,6.603,6.662,6.7,6.931,7.292,7.574,7.735,7.78,8.78,8.985,9.094,9.156,9.185,9.637,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.059,0.163,0.235,0.332,0.575,0.617,1.002,1.245,1.341,1.49,1.589,1.659,1.76,1.807,1.838,2.002,2.123,2.591,2.782,3.315,3.578,3.665,4.476,4.498,4.548,4.575,4.785,4.86,5.009,5.198,5.641,5.739,6.342,6.426,6.671,6.745,6.962,6.988,7.142,7.211,7.277,7.489,7.539,7.569,7.817,7.936,8.017,8.12,8.508,8.604,8.633,8.812,8.927,9.023,9.059,9.143,9.435,9.863,9.91,nan,nan,nan,nan
0.199,0.257,0.297,0.357,0.623,0.684,0.791,1.049,1.42,1.483,1.68,1.96,2.132,2.414,2.495,2.542,2.861,2.907,3.172,3.216,3.262,3.295,3.412,3.632,3.742,4.029,4.419,4.516,4.681,4.76,5.173,5.236,5.463,5.88,6.324,6.474,6.539,6.817,6.995,7.147,7.328,7.409,7.516,7.684,7.897,7.975,8.092,8.157,8.348,8.579,8.619,8.698,8.778,8.903,8.943,9.749,9.803,nan,nan,nan,nan,nan,nan
0.181,0.321,0.532,0.578,0.988,1.179,1.372,1.436,1.498,1.544,1.58,1.869,1.943,2.045,2.82,2.879,2.978,3.054,3.197,3.284,3.34,3.567,3.823,3.913,4.029,4.076,4.169,4.332,4.434,4.874,5.109,5.361,5.462,5.524,5.618,5.688,6.282,6.408,6.436,6.682,6.787,6.825,7.223,7.299,7.696,7.864,7.902,8.157,8.202,8.404,8.565,8.716,8.922,9.091,9.183,9.315,9.646,9.722,9.894,9.977,nan,nan,nan
0.045,0.247,0.437,0.748,0.842,0.956,1.165,1.274,1.604,1.74,1.797,1.876,2.301,2.343,2.422,2.456,2.642,2.845,2.884,3.148,3.179,3.351,3.402,3.557,3.605,3.627,3.693,4.127,4.186,4.329,4.554,4.803,4.856,5.14,5.226,5.494,5.926,6.174,6.262,6.453,6.521,6.657,6.927,7.194,7.745,7.788,8.032,8.191,8.279,8.314,8.389,8.474,8.628,8.659,8.734,8.801,8.943,9.297,9.513,9.53,9.805,nan,nan
0.087,0.139,0.353,0.577,0.768,0.985,1.195,1.384,1.767,2.069,2.411,2.699,2.959,3.237,3.288,3.485,3.831,3.884,4.069,4.322,4.423,5.244,5.527,5.577,5.803,5.902,6.015,6.323,6.44,6.85,6.945,7.011,7.286,8.639,8.709,8.784,8.898,8.979,9.328,9.453,9.697,9.911,9.947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.188,0.229,0.477,0.951,1.003,1.027,1.131,1.323,1.695,1.808,2.215,2.273,2.342,2.404,2.537,2.967,3.059,3.691,3.93,3.991,4.073,4.165,4.311,4.592,5.249,5.419,5.705,5.986,6.742,6.825,7.216,7.823,7.899,8.066,8.332,8.362,8.577,8.976,9.028,9.197,9.438,9.524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091,0.259,0.846,1.006,1.052,1.264,1.493,1.815,1.984,2.257,2.286,2.421,2.919,3.261,3.29,3.54,4.002,4.55,4.79,5.056,5.398,5.584,5.72,5.957,6.144,6.222,6.56,6.795,6.869,6.964,7.32,7.465,7.564,7.621,8.249,8.336,8.415,8.847,9.082,9.229,9.463,9.67,9.896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
