0.029,0.065,0.143,0.165,0.248,0.313,0.36,0.413,0.513,0.565,0.621,0.669,0.789,0.899,1.015,1.065,1.097,1.253,1.29,1.328,1.376,1.517,1.595,1.629,1.65,1.704,1.767,1.862,1.898,1.95,2.096,2.161,2.19,2.225,2.367,2.41,2.449,2.489,2.55,2.633,2.757,2.801,2.901,2.962,2.99,3.055,3.161,3.225,3.26,3.296,3.329,3.363,3.424,3.561,3.61,3.742,3.786,3.82,3.877,3.909,4.002,4.034,4.176,4.244,4.266,4.306,4.333,4.348,4.408,4.43,4.545,4.65,4.693,4.731,4.748,4.864,4.932,4.976,5.108,5.309,5.397,5.428,5.474,5.499,5.618,5.679,5.761,5.862,6.042,6.091,6.174,6.212,6.285,6.302,6.336,6.416,6.457,6.49,6.541,6.609,6.683,6.708,6.808,6.872,6.905,6.942,7.01,7.031,7.088,7.152,7.234,7.255,7.293,7.325,7.468,7.533,7.642,7.797,7.847,8.009,8.082,8.103,8.141,8.244,8.355,8.404,8.478,8.594,8.619,8.709,8.829,8.873,8.962,8.987,9.01,9.095,9.227,9.308,9.349,9.477,9.571,9.858,9.916,9.957,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026,0.253,0.275,0.298,0.332,0.395,0.554,0.57,0.603,0.756,0.829,0.857,0.97,1.187,1.281,1.296,1.416,1.546,1.578,1.66,1.742,1.76,1.802,1.975,2.067,2.089,2.156,2.191,2.275,2.349,2.387,2.469,2.572,2.635,2.651,2.73,2.858,2.915,2.947,3.02,3.062,3.19,3.354,3.394,3.689,3.768,3.839,3.88,3.904,3.944,4.018,4.083,4.146,4.192,4.235,4.291,4.326,4.375,4.662,4.691,4.872,4.909,5.028,5.097,5.127,5.195,5.217,5.322,5.335,5.369,5.418,5.46,5.489,5.546,5.615,5.735,5.791,5.891,5.923,5.954,5.997,6.1,6.212,6.237,6.325,6.386,6.443,6.557,6.593,6.733,6.899,7.025,7.051,7.095,7.158,7.186,7.312,7.428,7.449,7.51,7.64,7.763,7.845,7.941,8.016,8.101,8.213,8.252,8.287,8.332,8.396,8.445,8.519,8.579,8.597,8.618,8.673,8.729,8.755,8.8,8.943,9.003,9.043,9.095,9.123,9.192,9.264,9.318,9.372,9.443,9.46,9.583,9.631,9.789,9.817,9.885,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057,0.094,0.116,0.167,0.223,0.273,0.323,0.456,0.634,0.668,0.699,0.793,0.84,1.076,1.181,1.214,1.485,1.571,1.619,1.802,1.84,1.87,1.938,1.967,1.993,2.019,2.12,2.194,2.316,2.381,2.472,2.535,2.572,2.596,2.636,2.687,2.784,2.837,2.956,2.977,3.024,3.11,3.17,3.223,3.253,3.283,3.329,3.361,3.554,3.611,3.684,3.749,3.796,3.844,3.911,4.021,4.097,4.257,4.3,4.316,4.364,4.405,4.488,4.521,4.56,4.671,4.756,4.803,4.909,4.942,5.014,5.17,5.284,5.322,5.446,5.475,5.513,5.6,5.684,5.73,5.816,5.894,5.934,6.097,6.133,6.176,6.213,6.375,6.419,6.453,6.532,6.598,6.632,6.754,6.892,6.96,6.989,7.05,7.136,7.206,7.29,7.313,7.412,7.478,7.521,7.64,7.654,7.701,7.8,7.961,8.008,8.056,8.149,8.224,8.256,8.423,8.474,8.528,8.562,8.59,8.611,8.662,8.802,8.859,8.972,9.074,9.103,9.134,9.157,9.228,9.282,9.383,9.487,9.623,9.725,9.812,9.911,9.938,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.117,0.171,0.263,0.292,0.315,0.413,0.49,0.586,0.681,0.743,0.917,0.95,1.098,1.19,1.207,1.318,1.501,1.596,1.647,1.756,1.789,1.817,1.856,1.882,2.074,2.136,2.17,2.208,2.368,2.64,2.683,2.714,2.944,2.985,3.014,3.078,3.363,3.491,3.575,3.809,4.066,4.112,4.191,4.239,4.297,4.335,4.361,4.386,4.468,4.519,4.593,4.676,4.839,4.886,4.939,5.032,5.06,5.085,5.281,5.369,5.4,5.439,5.484,5.538,5.593,5.7,5.757,5.886,6.087,6.161,6.277,6.3,6.41,6.427,6.485,6.518,6.573,6.636,6.74,6.779,6.802,6.838,6.895,6.935,6.995,7.184,7.27,7.44,7.525,7.54,7.585,7.635,7.76,7.8,7.876,8.075,8.146,8.193,8.289,8.411,8.494,8.516,8.57,8.647,8.7,8.881,8.934,8.949,9.195,9.228,9.25,9.272,9.291,9.369,9.402,9.513,9.703,9.8,9.911,9.952,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,0.159,0.241,0.325,0.389,0.402,0.434,0.479,0.637,0.686,0.716,0.766,0.799,0.851,0.94,1.115,1.161,1.177,1.239,1.289,1.317,1.382,1.399,1.472,1.503,1.545,1.618,1.656,1.698,1.745,1.917,1.951,2.039,2.057,2.077,2.129,2.162,2.243,2.292,2.404,2.462,2.51,2.598,2.877,2.993,3.074,3.117,3.133,3.163,3.211,3.252,3.272,3.303,3.342,3.434,3.573,3.633,3.674,3.768,3.92,3.975,4.042,4.131,4.186,4.341,4.376,4.574,4.776,4.938,5.022,5.088,5.117,5.145,5.231,5.288,5.328,5.371,5.434,5.504,5.57,5.607,5.687,5.775,5.976,6.139,6.199,6.219,6.27,6.339,6.38,6.445,6.503,6.547,6.89,6.917,6.981,7.022,7.072,7.101,7.119,7.193,7.306,7.387,7.549,7.751,7.788,7.868,7.964,8.086,8.143,8.252,8.277,8.316,8.429,8.575,8.679,8.724,8.901,8.983,9.097,9.199,9.247,9.414,9.447,9.472,9.57,9.59,9.667,9.883,9.935,9.955,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.184,0.241,0.305,0.428,0.46,0.484,0.514,0.643,0.688,0.711,0.793,0.827,0.863,0.926,0.99,1.01,1.057,1.19,1.369,1.429,1.477,1.766,1.875,1.974,2.05,2.279,2.351,2.617,2.701,2.862,2.963,3.235,3.299,3.35,3.571,3.62,3.742,3.802,3.869,4.049,4.073,4.114,4.166,4.196,4.285,4.385,4.492,4.552,4.572,4.622,4.7,4.742,4.773,4.798,4.838,4.876,4.962,5.047,5.108,5.294,5.329,5.422,5.464,5.555,5.574,5.611,5.677,5.767,5.842,5.868,5.889,6.108,6.155,6.238,6.296,6.491,6.577,6.613,6.691,6.722,6.778,6.882,6.923,6.968,7.028,7.135,7.232,7.281,7.376,7.469,7.55,7.706,7.761,7.806,7.922,7.999,8.021,8.093,8.124,8.198,8.251,8.346,8.376,8.406,8.604,8.644,8.725,8.764,8.786,8.806,8.846,8.876,8.988,9.016,9.087,9.174,9.206,9.241,9.35,9.496,9.55,9.587,9.726,9.754,9.856,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.065,0.095,0.14,0.188,0.252,0.309,0.339,0.444,0.467,0.53,0.561,0.598,0.627,0.707,0.732,0.79,0.816,0.831,0.863,0.935,0.984,1.045,1.069,1.096,1.26,1.318,1.373,1.409,1.544,1.555,1.595,1.631,1.66,1.688,1.712,1.743,1.955,2.031,2.072,2.144,2.264,2.315,2.428,2.492,2.618,2.638,2.692,2.703,2.737,2.776,2.791,2.838,3.055,3.088,3.127,3.141,3.22,3.294,3.371,3.46,3.52,3.545,3.624,3.65,3.939,4.1,4.276,4.295,4.335,4.389,4.439,4.475,4.494,4.511,4.536,4.609,4.753,4.812,4.839,4.88,4.975,4.999,5.102,5.135,5.216,5.271,5.327,5.352,5.468,5.574,5.597,5.628,5.659,5.7,5.721,5.799,5.839,5.865,5.903,5.964,6.021,6.111,6.228,6.37,6.452,6.477,6.518,6.621,6.659,6.783,6.811,6.836,6.878,6.897,6.995,7.042,7.116,7.189,7.265,7.295,7.448,7.471,7.546,7.731,7.786,7.828,7.91,8.057,8.109,8.222,8.264,8.332,8.38,8.461,8.486,8.533,8.763,8.794,8.871,8.906,8.962,8.987,9.02,9.117,9.195,9.228,9.288,9.351,9.423,9.537,9.594,9.606,9.693,9.786,9.857,9.893,9.97,9.989
0.035,0.055,0.105,0.132,0.25,0.28,0.421,0.474,0.659,0.71,0.776,0.962,1.06,1.096,1.134,1.161,1.198,1.265,1.428,1.572,1.635,1.671,1.755,1.791,1.865,1.996,2.072,2.109,2.158,2.296,2.322,2.38,2.631,2.834,2.864,2.888,2.935,2.964,3.003,3.029,3.09,3.104,3.143,3.231,3.352,3.427,3.57,3.595,3.652,3.707,3.735,3.753,3.81,3.841,3.947,4.011,4.034,4.115,4.135,4.156,4.4,4.447,4.545,4.648,4.703,4.728,4.875,4.904,4.96,5.032,5.059,5.108,5.151,5.231,5.438,5.473,5.537,5.605,5.673,5.694,5.795,5.84,5.89,5.915,5.952,6.128,6.153,6.19,6.219,6.249,6.372,6.419,6.44,6.531,6.809,6.841,6.899,6.95,6.995,7.197,7.401,7.431,7.485,7.54,7.591,7.742,7.859,8.031,8.071,8.109,8.167,8.241,8.354,8.535,8.557,8.648,8.725,8.75,8.77,8.784,8.807,8.883,8.939,8.966,9.048,9.117,9.166,9.217,9.326,9.483,9.553,9.667,9.868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.02,0.052,0.121,0.172,0.236,0.297,0.322,0.348,0.516,0.549,0.58,0.777,0.802,0.874,1.18,1.225,1.45,1.613,1.625,1.713,1.9,2.011,2.035,2.146,2.188,2.35,2.38,2.435,2.493,2.659,2.736,2.802,2.891,2.943,2.969,3.006,3.144,3.171,3.211,3.259,3.287,3.373,3.42,3.481,3.544,3.579,3.626,3.647,3.695,3.818,3.854,3.879,3.895,3.961,4.002,4.025,4.069,4.201,4.305,4.381,4.414,4.46,4.501,4.582,4.67,4.809,4.927,4.996,5.028,5.146,5.298,5.374,5.404,5.547,5.609,5.638,5.672,5.736,5.902,5.932,5.971,6.087,6.149,6.185,6.229,6.282,6.345,6.38,6.404,6.485,6.54,6.667,6.758,6.774,6.805,6.834,6.896,6.934,6.957,7.027,7.223,7.255,7.274,7.303,7.328,7.432,7.464,7.507,7.553,7.638,7.718,7.773,7.852,7.914,8.031,8.075,8.096,8.259,8.465,8.515,8.647,8.768,8.798,8.843,8.89,9.002,9.04,9.06,9.096,9.21,9.252,9.392,9.429,9.51,9.552,9.665,9.765,9.787,9.846,9.944,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.181,0.334,0.46,0.592,0.638,0.74,0.783,0.92,0.946,1.044,1.162,1.241,1.338,1.367,1.383,1.431,1.453,1.564,1.742,1.861,2.098,2.21,2.278,2.321,2.369,2.385,2.418,2.713,2.743,2.766,2.862,2.882,2.96,2.976,3.127,3.146,3.163,3.267,3.399,3.434,3.455,3.531,3.553,3.584,3.615,3.682,3.782,3.811,3.849,3.945,4.039,4.119,4.208,4.247,4.283,4.356,4.566,4.62,5.022,5.077,5.181,5.214,5.261,5.277,5.327,5.37,5.389,5.469,5.622,5.643,5.762,5.816,5.93,6.063,6.284,6.317,6.352,6.373,6.517,6.685,6.83,6.948,7.037,7.108,7.126,7.306,7.317,7.394,7.466,7.508,7.534,7.571,7.625,7.677,7.732,7.831,7.981,8.006,8.043,8.122,8.134,8.29,8.36,8.447,8.501,8.518,8.612,8.646,8.686,8.729,8.777,8.831,8.893,9.052,9.081,9.098,9.15,9.227,9.295,9.357,9.395,9.63,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078,0.132,0.188,0.235,0.277,0.307,0.344,0.389,0.556,0.593,0.638,0.69,0.718,0.754,0.835,0.961,1.001,1.03,1.215,1.279,1.489,1.536,1.552,1.657,1.716,1.818,1.85,1.932,1.961,2.041,2.264,2.306,2.353,2.397,2.469,2.489,2.562,2.593,2.686,2.707,2.796,2.828,2.846,2.863,2.893,2.96,3.196,3.256,3.37,3.406,3.462,3.487,3.512,3.632,3.679,3.741,3.763,3.802,3.82,3.903,3.98,4.011,4.137,4.223,4.256,4.271,4.372,4.387,4.421,4.483,4.718,4.752,4.843,4.884,4.925,4.968,5.009,5.159,5.207,5.266,5.315,5.366,5.468,5.55,5.593,5.793,5.824,5.873,5.916,5.951,6.005,6.337,6.422,6.57,6.707,6.85,6.933,7.021,7.135,7.251,7.429,7.475,7.565,7.581,7.691,7.757,7.89,7.924,7.944,7.982,8.022,8.096,8.153,8.18,8.26,8.307,8.396,8.44,8.452,8.465,8.718,8.762,8.783,8.858,8.902,8.927,9.067,9.19,9.211,9.261,9.336,9.413,9.549,9.589,9.623,9.751,9.825,9.918,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.076,0.134,0.2,0.227,0.305,0.328,0.551,0.622,0.652,0.796,0.844,0.949,1.016,1.072,1.125,1.258,1.277,1.303,1.336,1.424,1.798,1.828,1.9,2.016,2.18,2.205,2.248,2.282,2.423,2.492,2.519,2.542,2.568,2.605,2.628,2.677,2.719,2.783,2.807,2.906,2.969,3.008,3.05,3.07,3.127,3.214,3.259,3.34,3.414,3.567,3.615,3.66,3.736,3.804,3.829,3.95,4.024,4.104,4.147,4.268,4.305,4.361,4.41,4.66,4.741,4.778,4.806,4.83,4.892,4.919,4.962,4.994,5.066,5.4,5.456,5.485,5.581,5.814,6.05,6.091,6.114,6.181,6.273,6.443,6.497,6.607,6.706,6.774,6.802,6.919,7.002,7.043,7.068,7.21,7.343,7.442,7.517,7.774,7.798,7.88,7.953,8.0,8.089,8.13,8.194,8.23,8.284,8.359,8.442,8.555,8.653,8.706,8.731,8.824,8.862,8.928,8.975,8.997,9.211,9.267,9.337,9.359,9.632,9.664,9.706,9.735,9.775,9.914,9.945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
