0.115,0.151,0.26,0.295,0.501,0.566,0.601,0.621,0.677,0.829,0.909,1.136,1.178,1.232,1.336,1.364,1.527,1.572,1.614,1.772,1.835,1.911,2.031,2.122,2.163,2.198,2.278,2.343,2.358,2.415,2.483,2.528,2.653,2.685,2.827,2.888,2.99,3.087,3.116,3.164,3.202,3.318,3.491,3.586,3.627,3.687,3.78,3.936,3.977,4.004,4.19,4.287,4.339,4.404,4.426,4.568,4.621,4.677,4.721,4.822,4.857,4.953,4.993,5.078,5.136,5.169,5.251,5.391,5.491,5.577,5.655,5.687,5.752,5.838,5.943,6.137,6.176,6.256,6.278,6.559,6.656,6.809,6.923,7.013,7.055,7.174,7.217,7.251,7.289,7.356,7.396,7.423,7.542,7.75,7.768,7.918,8.064,8.142,8.202,8.236,8.403,8.431,8.46,8.542,8.581,8.752,8.839,8.88,8.915,8.937,8.976,9.042,9.078,9.103,9.152,9.248,9.27,9.319,9.379,9.396,9.42,9.451,9.486,9.561,9.654,9.744,9.845,9.932,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.071,0.118,0.188,0.265,0.294,0.34,0.376,0.464,0.53,0.587,0.642,0.663,0.8,0.881,1.008,1.087,1.248,1.366,1.529,1.705,1.741,1.822,1.855,1.91,1.943,1.994,2.058,2.085,2.165,2.233,2.254,2.28,2.345,2.395,2.49,2.514,2.578,2.603,2.623,2.646,2.679,2.733,2.759,2.798,2.934,3.013,3.109,3.153,3.169,3.274,3.328,3.381,3.553,3.632,3.737,3.777,3.796,3.831,3.973,4.044,4.063,4.132,4.177,4.29,4.354,4.384,4.513,4.569,4.612,4.801,4.977,4.998,5.094,5.121,5.156,5.198,5.263,5.299,5.351,5.371,5.397,5.486,5.599,5.717,5.741,5.819,5.915,5.958,5.987,6.027,6.065,6.091,6.151,6.214,6.242,6.36,6.422,6.479,6.514,6.596,6.619,6.636,6.678,6.816,6.854,7.301,7.33,7.36,7.406,7.502,7.53,7.578,7.64,7.67,7.746,7.802,7.879,7.909,7.933,7.966,8.039,8.087,8.142,8.269,8.405,8.441,8.472,8.531,8.579,8.618,8.65,8.688,8.763,8.788,8.838,8.902,8.983,9.008,9.019,9.048,9.083,9.143,9.209,9.274,9.32,9.428,9.497,9.545,9.599,9.67,9.794,9.841,9.884,9.922,9.957,nan
0.108,0.134,0.187,0.224,0.297,0.41,0.438,0.472,0.525,0.579,0.601,0.648,0.683,0.738,0.767,0.792,0.84,0.877,0.918,0.977,1.065,1.099,1.134,1.17,1.189,1.26,1.354,1.704,1.773,1.895,1.97,2.017,2.151,2.216,2.24,2.292,2.4,2.444,2.482,2.549,2.616,2.658,2.697,2.748,2.778,2.874,2.921,2.96,3.028,3.055,3.093,3.121,3.205,3.25,3.366,3.42,3.472,3.614,3.704,3.755,3.874,3.959,4.052,4.122,4.339,4.365,4.402,4.428,4.452,4.502,4.53,4.563,4.66,4.766,4.79,4.81,4.83,4.88,4.977,5.028,5.08,5.136,5.223,5.248,5.28,5.333,5.372,5.402,5.44,5.498,5.557,5.614,5.657,5.747,5.778,5.818,6.01,6.029,6.054,6.179,6.213,6.274,6.384,6.457,6.49,6.59,6.712,6.768,6.851,6.897,6.937,6.982,7.018,7.041,7.201,7.344,7.456,7.538,7.556,7.617,7.65,7.792,7.842,7.895,7.994,8.151,8.168,8.319,8.463,8.484,8.705,8.843,8.993,9.157,9.446,9.644,9.708,9.79,9.848,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13,0.201,0.397,0.448,0.522,0.633,0.654,0.71,0.749,0.786,0.818,0.925,0.981,1.072,1.226,1.292,1.364,1.394,1.419,1.493,1.6,1.68,1.722,1.776,1.819,1.909,1.966,2.027,2.113,2.144,2.274,2.307,2.365,2.418,2.495,2.546,2.582,2.598,2.669,2.695,2.806,2.851,2.934,2.981,3.113,3.216,3.237,3.29,3.404,3.43,3.478,3.545,3.624,3.719,3.738,3.772,3.801,3.832,3.852,3.971,4.08,4.16,4.213,4.334,4.359,4.391,4.489,4.54,4.783,4.822,4.913,5.046,5.094,5.137,5.196,5.214,5.269,5.306,5.351,5.529,5.564,5.738,5.788,5.824,5.909,5.94,6.021,6.062,6.106,6.243,6.335,6.36,6.416,6.524,6.629,6.7,6.767,6.834,6.851,6.904,7.02,7.044,7.102,7.141,7.228,7.262,7.328,7.378,7.606,7.638,7.663,7.73,7.824,7.858,7.878,7.919,7.939,8.065,8.111,8.253,8.296,8.468,8.532,8.613,8.637,8.725,8.752,8.785,8.808,8.825,8.993,9.092,9.169,9.194,9.256,9.278,9.372,9.441,9.493,9.549,9.61,9.674,9.73,9.79,9.874,9.944,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.12,0.145,0.204,0.289,0.429,0.499,0.529,0.554,0.595,0.914,0.935,1.051,1.088,1.131,1.19,1.227,1.259,1.279,1.311,1.359,1.42,1.432,1.467,1.514,1.588,1.672,1.792,1.843,1.894,1.928,1.969,2.002,2.095,2.277,2.327,2.361,2.405,2.435,2.499,2.625,2.686,3.042,3.104,3.132,3.158,3.218,3.419,3.648,3.712,3.754,3.785,3.84,3.909,3.93,3.983,4.01,4.038,4.18,4.231,4.302,4.369,4.396,4.413,4.446,4.481,4.647,4.664,4.735,4.815,4.847,4.935,5.004,5.065,5.116,5.165,5.41,5.568,5.619,5.674,5.74,5.812,5.897,5.929,5.949,6.048,6.136,6.334,6.453,6.48,6.652,6.703,6.766,6.985,7.17,7.207,7.35,7.378,7.391,7.47,7.573,7.591,7.689,7.72,7.805,7.854,7.998,8.037,8.092,8.108,8.23,8.259,8.304,8.352,8.437,8.571,8.591,8.621,8.646,8.761,8.791,8.815,8.845,8.887,9.005,9.037,9.168,9.189,9.209,9.255,9.352,9.389,9.432,9.618,9.769,9.848,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.101,0.154,0.234,0.386,0.466,0.503,0.695,0.717,0.754,0.96,0.997,1.046,1.196,1.279,1.298,1.336,1.393,1.496,1.569,1.599,1.667,1.853,1.896,1.932,1.952,1.972,2.022,2.07,2.182,2.212,2.279,2.298,2.345,2.413,2.465,2.513,2.589,2.654,2.785,2.813,2.867,2.908,2.944,3.028,3.062,3.092,3.265,3.518,3.531,3.575,3.658,3.75,3.769,3.903,3.944,4.037,4.108,4.134,4.167,4.234,4.339,4.391,4.488,4.537,4.556,4.618,4.645,4.67,4.708,4.895,5.021,5.045,5.211,5.288,5.328,5.388,5.48,5.636,5.698,5.739,5.814,5.89,5.923,5.949,6.041,6.078,6.107,6.309,6.349,6.392,6.462,6.517,6.553,6.628,6.653,6.916,6.962,7.002,7.032,7.153,7.318,7.45,7.552,7.638,7.778,7.959,7.986,8.019,8.12,8.22,8.45,8.471,8.535,8.644,8.741,8.879,8.932,8.987,9.106,9.124,9.196,9.262,9.315,9.358,9.389,9.438,9.502,9.529,9.688,9.716,9.739,9.784,9.807,9.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.162,0.222,0.245,0.298,0.376,0.417,0.44,0.488,0.546,0.847,0.93,0.97,1.053,1.153,1.184,1.228,1.33,1.415,1.494,1.554,1.569,1.606,1.69,1.798,1.875,1.942,2.038,2.334,2.362,2.497,2.528,2.561,2.63,2.747,2.821,2.885,2.946,3.118,3.225,3.266,3.28,3.3,3.316,3.348,3.43,3.47,3.488,3.532,3.59,3.634,3.721,3.855,3.95,3.97,4.145,4.347,4.411,4.448,4.573,4.659,4.686,4.805,4.829,4.926,4.955,4.971,5.03,5.086,5.207,5.299,5.415,5.448,5.492,5.537,5.654,5.693,5.752,5.965,5.983,6.017,6.112,6.344,6.4,6.499,6.543,6.583,6.634,6.71,6.764,6.778,6.798,6.835,6.946,6.965,7.053,7.087,7.159,7.252,7.364,7.391,7.426,7.605,7.751,7.786,7.833,8.04,8.072,8.09,8.13,8.187,8.218,8.295,8.353,8.38,8.507,8.549,8.582,8.606,8.654,8.744,8.765,8.933,8.963,9.0,9.163,9.376,9.405,9.441,9.554,9.588,9.623,9.647,9.68,9.774,9.795,9.875,9.902,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.167,0.195,0.287,0.341,0.39,0.532,0.67,0.696,0.713,0.73,1.053,1.131,1.184,1.223,1.316,1.391,1.513,1.614,1.664,1.729,1.842,2.063,2.192,2.219,2.271,2.327,2.359,2.541,2.573,2.672,2.711,2.849,2.905,3.024,3.096,3.122,3.138,3.175,3.226,3.271,3.305,3.37,3.568,3.705,3.75,3.777,3.876,3.919,3.988,4.11,4.149,4.173,4.203,4.296,4.473,4.547,4.583,4.64,4.724,4.787,4.868,4.905,5.054,5.165,5.23,5.302,5.346,5.455,5.557,5.638,5.714,5.788,5.847,5.958,5.985,6.022,6.109,6.162,6.189,6.262,6.299,6.343,6.375,6.443,6.518,6.66,6.775,6.858,7.085,7.12,7.142,7.159,7.205,7.236,7.339,7.385,7.445,7.465,7.679,7.709,7.753,7.855,7.997,8.028,8.083,8.181,8.199,8.252,8.341,8.417,8.456,8.526,8.621,8.698,8.751,8.837,8.88,9.041,9.111,9.228,9.264,9.421,9.437,9.463,9.506,9.526,9.626,9.698,9.727,9.803,9.85,9.903,9.968,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.096,0.196,0.301,0.358,0.441,0.481,0.518,0.602,0.688,0.713,0.786,0.805,0.842,0.87,0.998,1.033,1.077,1.195,1.233,1.284,1.406,1.499,1.562,1.605,1.66,1.702,1.735,1.81,1.852,1.88,1.932,1.987,2.033,2.055,2.192,2.331,2.39,2.432,2.447,2.489,2.553,2.605,2.627,2.636,2.715,2.893,2.977,3.067,3.089,3.13,3.189,3.293,3.329,3.362,3.494,3.576,3.611,3.649,3.669,3.734,3.841,3.924,3.98,4.038,4.076,4.105,4.236,4.255,4.458,4.703,4.74,4.804,4.842,4.869,4.966,5.102,5.144,5.178,5.217,5.371,5.448,5.676,5.729,5.751,5.768,5.889,6.032,6.102,6.158,6.178,6.206,6.241,6.272,6.308,6.351,6.375,6.485,6.508,6.577,6.653,6.78,6.84,6.861,6.994,7.014,7.045,7.213,7.284,7.398,7.546,7.695,7.75,7.78,7.797,7.843,8.069,8.113,8.136,8.229,8.244,8.287,8.306,8.382,8.446,8.513,8.578,8.61,8.626,8.704,8.736,8.777,8.88,8.919,8.941,9.009,9.05,9.111,9.135,9.209,9.31,9.354,9.624,9.68,9.732,9.753,9.815,9.837,9.887,9.957,nan,nan,nan,nan,nan,nan
0.15,0.221,0.353,0.405,0.618,0.697,0.716,0.762,0.883,0.914,1.132,1.435,1.519,1.665,1.719,1.769,1.807,1.831,1.866,1.894,1.96,2.124,2.315,2.394,2.479,2.659,2.681,2.729,2.811,3.025,3.1,3.214,3.282,3.5,3.558,3.614,3.714,3.776,3.812,3.834,3.89,3.919,4.016,4.033,4.078,4.137,4.184,4.222,4.275,4.338,4.366,4.406,4.43,4.504,4.524,4.628,4.66,4.714,4.83,4.911,4.978,5.063,5.095,5.152,5.236,5.373,5.419,5.597,5.663,5.763,5.795,5.817,5.878,5.971,6.031,6.156,6.218,6.277,6.44,6.474,6.503,6.539,6.627,6.698,6.713,6.758,6.798,6.854,7.114,7.16,7.225,7.254,7.283,7.298,7.335,7.385,7.574,7.645,7.775,7.801,7.875,7.89,7.959,8.001,8.06,8.106,8.129,8.155,8.171,8.21,8.234,8.29,8.376,8.481,8.514,8.554,8.692,8.733,8.84,8.914,8.983,9.058,9.258,9.35,9.44,9.484,9.511,9.557,9.626,9.715,9.887,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.134,0.179,0.195,0.292,0.435,0.478,0.566,0.595,0.624,0.79,0.979,1.012,1.07,1.121,1.175,1.38,1.617,1.708,1.744,1.765,1.782,1.8,1.908,2.077,2.128,2.318,2.358,2.406,2.442,2.484,2.592,2.681,2.735,2.767,2.874,2.944,3.017,3.139,3.159,3.216,3.235,3.344,3.501,3.598,3.624,3.74,3.807,3.987,4.043,4.059,4.092,4.122,4.245,4.277,4.383,4.479,4.555,4.598,4.795,4.888,4.943,5.016,5.072,5.104,5.147,5.195,5.234,5.267,5.289,5.309,5.377,5.427,5.473,5.559,5.697,5.776,5.802,5.831,5.866,6.002,6.069,6.126,6.16,6.215,6.302,6.321,6.416,6.463,6.54,6.61,6.671,6.738,6.792,6.847,6.898,6.971,7.063,7.085,7.112,7.131,7.163,7.183,7.22,7.343,7.451,7.605,7.721,7.753,7.776,7.829,7.915,7.956,7.995,8.064,8.099,8.124,8.145,8.198,8.227,8.309,8.33,8.445,8.573,8.651,8.676,8.768,8.867,9.047,9.064,9.098,9.128,9.172,9.207,9.236,9.425,9.489,9.58,9.628,9.659,9.698,9.737,9.841,9.89,9.919,9.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.056,0.248,0.272,0.399,0.519,0.551,0.585,0.8,0.941,0.991,1.061,1.094,1.176,1.215,1.234,1.278,1.318,1.4,1.458,1.493,1.531,1.596,1.702,1.853,1.896,1.924,1.996,2.123,2.189,2.267,2.401,2.443,2.496,2.594,2.648,2.697,2.764,2.826,2.936,2.958,3.03,3.086,3.303,3.325,3.424,3.481,3.573,3.69,3.771,3.876,3.921,3.935,3.999,4.048,4.113,4.154,4.211,4.286,4.321,4.362,4.5,4.595,4.614,4.716,4.824,4.859,4.942,5.002,5.141,5.217,5.258,5.309,5.349,5.386,5.508,5.612,5.676,5.724,5.806,5.861,5.884,5.951,6.031,6.061,6.116,6.149,6.193,6.237,6.308,6.374,6.483,6.578,6.6,6.696,6.749,6.786,6.844,6.951,7.019,7.074,7.106,7.164,7.177,7.225,7.284,7.327,7.408,7.594,7.634,7.675,7.698,7.75,7.766,8.11,8.173,8.235,8.263,8.342,8.457,8.736,8.787,8.877,8.941,8.998,9.127,9.148,9.312,9.393,9.459,9.536,9.674,9.73,9.867,9.969,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.066,0.313,0.464,0.49,0.528,0.573,0.645,0.694,0.78,0.82,0.931,0.953,1.041,1.093,1.261,1.406,1.452,1.637,1.829,1.862,1.898,1.939,1.956,2.088,2.189,2.241,2.283,2.311,2.332,2.421,2.591,2.647,2.735,2.862,3.143,3.234,3.263,3.368,3.413,3.439,3.547,3.638,3.674,3.719,3.835,3.885,3.992,4.135,4.181,4.298,4.326,4.417,4.459,4.482,4.517,4.683,4.713,4.842,4.952,5.003,5.049,5.071,5.268,5.316,5.353,5.52,5.552,5.601,5.672,5.757,5.874,5.97,5.997,6.212,6.276,6.338,6.421,6.487,6.531,6.573,6.643,6.735,6.782,6.916,7.143,7.318,7.449,7.472,7.631,7.743,7.762,7.793,7.876,7.942,8.1,8.174,8.277,8.332,8.353,8.558,8.931,8.961,8.989,9.02,9.05,9.173,9.243,9.341,9.421,9.477,9.545,9.581,9.667,9.727,9.928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
