0.058,0.15,0.184,0.234,0.265,0.317,0.375,0.41,0.431,0.456,0.596,0.649,0.701,0.778,0.967,1.001,1.059,1.094,1.137,1.174,1.339,1.423,1.472,1.491,1.524,1.635,1.707,1.737,1.762,1.863,1.983,2.096,2.158,2.225,2.253,2.28,2.366,2.47,2.506,2.53,2.571,2.701,2.797,2.82,2.884,3.135,3.154,3.208,3.235,3.542,3.582,3.83,3.883,3.898,3.999,4.155,4.19,4.281,4.342,4.496,4.519,4.577,4.608,4.631,4.774,4.874,4.914,5.043,5.107,5.153,5.288,5.344,5.39,5.458,5.52,5.613,5.912,5.935,5.967,6.05,6.264,6.287,6.401,6.441,6.503,6.54,6.591,6.783,6.806,6.822,6.855,6.868,6.892,6.942,7.104,7.123,7.179,7.214,7.238,7.294,7.316,7.339,7.37,7.421,7.478,7.708,7.814,7.944,8.017,8.042,8.136,8.171,8.251,8.354,8.511,8.573,8.734,8.812,8.843,8.863,8.885,9.04,9.066,9.167,9.189,9.238,9.323,9.35,9.465,9.569,9.635,9.671,9.813,9.863,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.094,0.215,0.273,0.309,0.398,0.447,0.526,0.557,0.593,0.615,0.666,0.692,0.782,0.806,0.929,0.947,1.044,1.196,1.294,1.339,1.404,1.562,1.621,1.65,1.734,1.805,1.827,1.994,2.033,2.069,2.19,2.227,2.273,2.321,2.374,2.414,2.503,2.535,2.636,2.74,2.782,2.885,3.105,3.118,3.17,3.218,3.258,3.309,3.361,3.44,3.504,3.661,3.701,3.748,3.844,3.898,3.927,4.044,4.086,4.147,4.263,4.312,4.4,4.414,4.506,4.528,4.554,4.583,4.66,4.816,5.069,5.179,5.202,5.236,5.393,5.477,5.519,5.54,5.676,5.743,5.83,5.92,6.007,6.129,6.165,6.327,6.473,6.535,6.597,6.64,6.817,6.854,6.874,6.973,7.024,7.085,7.167,7.2,7.219,7.293,7.343,7.362,7.488,7.552,7.585,7.707,7.803,7.891,7.974,8.01,8.131,8.233,8.266,8.294,8.369,8.442,8.562,8.599,8.738,8.771,8.803,8.851,8.891,8.926,9.05,9.096,9.125,9.179,9.284,9.458,9.494,9.508,9.558,9.683,9.705,9.751,9.819,9.872,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.271,0.297,0.332,0.392,0.441,0.515,0.628,0.664,0.711,0.75,0.766,0.792,0.808,0.902,0.932,1.002,1.073,1.174,1.228,1.275,1.352,1.387,1.436,1.485,1.549,1.581,1.725,1.742,1.811,1.838,1.882,1.965,2.056,2.206,2.294,2.355,2.387,2.437,2.778,2.834,2.888,2.947,3.066,3.107,3.148,3.238,3.401,3.468,3.514,3.667,3.806,3.887,4.118,4.134,4.271,4.363,4.434,4.473,4.498,4.532,4.6,4.663,4.685,4.731,4.824,4.862,5.016,5.043,5.071,5.107,5.188,5.261,5.397,5.433,5.513,5.571,5.81,5.837,6.095,6.139,6.231,6.305,6.379,6.465,6.499,6.593,6.63,6.695,6.759,6.814,6.941,6.978,7.107,7.179,7.193,7.266,7.355,7.4,7.431,7.519,7.556,7.757,7.807,7.863,7.937,8.026,8.061,8.167,8.284,8.342,8.387,8.41,8.574,8.652,8.741,8.809,8.862,8.897,8.988,9.068,9.097,9.187,9.254,9.468,9.497,9.533,9.579,9.613,9.656,9.689,9.75,9.844,9.867,9.941,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.117,0.211,0.24,0.275,0.553,0.589,0.622,0.674,0.859,0.934,0.99,1.026,1.076,1.105,1.149,1.263,1.292,1.323,1.366,1.494,1.617,1.679,1.774,1.793,1.874,1.968,2.1,2.175,2.244,2.265,2.317,2.654,2.673,2.703,2.8,2.846,2.872,3.019,3.183,3.228,3.339,3.4,3.444,3.475,3.547,3.588,3.68,3.752,3.822,3.954,4.001,4.032,4.078,4.149,4.226,4.308,4.37,4.499,4.603,4.622,4.698,4.821,4.847,5.015,5.088,5.125,5.175,5.225,5.255,5.445,5.497,5.553,5.626,5.729,5.755,5.852,5.893,5.925,5.944,6.024,6.136,6.286,6.35,6.506,6.628,6.69,6.719,6.782,6.897,6.954,6.996,7.061,7.139,7.158,7.213,7.238,7.274,7.332,7.367,7.508,7.55,7.639,7.727,7.844,7.983,8.076,8.107,8.138,8.32,8.347,8.363,8.586,8.73,8.882,8.92,9.093,9.194,9.298,9.395,9.583,9.691,9.882,9.894,9.906,9.936,9.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.179,0.238,0.325,0.348,0.476,0.531,0.604,0.637,0.76,0.854,1.011,1.072,1.112,1.15,1.19,1.403,1.538,1.569,1.6,1.649,1.718,1.781,1.853,1.884,2.037,2.055,2.121,2.143,2.2,2.32,2.345,2.359,2.547,2.618,2.644,2.665,2.773,2.797,2.856,2.876,2.896,2.91,2.923,2.954,2.99,3.017,3.039,3.153,3.199,3.43,3.45,3.486,3.524,3.543,3.629,3.669,3.758,3.799,3.864,3.894,4.021,4.124,4.206,4.247,4.276,4.363,4.455,4.559,4.594,4.671,4.749,4.791,5.006,5.054,5.145,5.197,5.28,5.344,5.378,5.427,5.566,5.623,5.715,5.79,5.814,5.847,6.046,6.077,6.32,6.423,6.457,6.509,6.586,6.61,6.724,6.788,6.811,6.853,6.937,6.994,7.027,7.051,7.142,7.18,7.29,7.396,7.416,7.446,7.553,7.646,7.682,7.847,7.886,8.001,8.046,8.166,8.195,8.258,8.333,8.368,8.404,8.482,8.633,8.66,8.701,8.738,8.767,8.837,8.952,9.141,9.165,9.199,9.28,9.464,9.51,9.555,9.58,9.665,9.711,9.725,9.743,9.758,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.203,0.356,0.424,0.546,0.577,0.629,0.749,0.837,0.87,0.921,0.965,0.991,1.134,1.186,1.257,1.545,1.563,1.594,1.641,1.66,1.692,1.707,1.766,1.833,1.993,2.062,2.241,2.305,2.345,2.414,2.505,2.527,2.608,2.663,2.735,2.825,2.864,3.056,3.083,3.168,3.224,3.329,3.343,3.434,3.463,3.5,3.555,3.602,3.651,3.666,3.783,3.842,3.913,3.942,4.185,4.233,4.271,4.286,4.349,4.516,4.573,4.608,4.685,4.714,4.731,4.794,5.001,5.02,5.174,5.274,5.328,5.37,5.487,5.59,5.604,5.662,5.722,5.78,5.885,5.927,5.961,6.184,6.234,6.292,6.343,6.424,6.605,6.658,6.755,6.781,6.836,6.931,6.965,7.091,7.136,7.155,7.239,7.295,7.392,7.423,7.569,7.654,7.758,7.788,7.814,7.916,8.007,8.053,8.114,8.159,8.206,8.258,8.294,8.35,8.4,8.477,8.533,8.572,8.593,8.66,8.725,8.744,8.789,8.827,8.86,8.889,8.986,9.056,9.257,9.291,9.352,9.48,9.51,9.536,9.555,9.599,9.624,9.677,9.762,9.811,9.833,9.899,9.93,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.116,0.177,0.229,0.295,0.31,0.328,0.541,0.613,0.674,0.711,0.757,0.789,0.883,0.909,0.949,1.007,1.027,1.092,1.122,1.185,1.269,1.333,1.392,1.438,1.474,1.499,1.579,1.629,1.665,1.725,1.758,1.797,1.837,1.871,1.939,2.084,2.116,2.175,2.324,2.426,2.463,2.645,2.69,2.734,2.765,2.783,2.927,2.949,3.003,3.064,3.103,3.141,3.19,3.257,3.397,3.454,3.521,3.685,3.779,3.885,4.001,4.22,4.268,4.304,4.364,4.507,4.534,4.554,4.619,4.652,4.728,4.847,4.873,4.899,4.959,5.017,5.061,5.12,5.195,5.306,5.399,5.59,5.687,5.95,5.97,6.029,6.137,6.163,6.245,6.312,6.456,6.499,6.522,6.595,6.641,6.68,6.75,6.852,7.051,7.186,7.228,7.308,7.48,7.542,7.619,7.651,7.717,7.808,7.863,7.904,7.966,8.002,8.11,8.178,8.281,8.299,8.365,8.389,8.428,8.494,8.597,8.624,8.68,8.767,8.946,9.0,9.024,9.05,9.252,9.352,9.468,9.58,9.628,9.662,9.749,9.814,9.855,9.887,9.971,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.127,0.259,0.411,0.541,0.586,0.631,0.687,0.758,0.806,0.962,1.038,1.154,1.199,1.274,1.32,1.493,1.531,1.598,1.731,2.048,2.098,2.213,2.247,2.277,2.314,2.377,2.449,2.488,2.515,2.576,2.626,2.678,2.712,2.772,2.786,2.838,2.943,2.973,2.985,3.06,3.163,3.226,3.246,3.292,3.363,3.387,3.428,3.45,3.533,3.66,3.706,3.779,3.822,3.859,4.109,4.135,4.21,4.268,4.3,4.353,4.421,4.549,4.603,4.69,4.785,4.834,4.898,4.967,5.012,5.037,5.08,5.145,5.247,5.314,5.349,5.457,5.492,5.576,5.706,5.753,5.84,5.95,5.971,6.042,6.227,6.283,6.32,6.406,6.492,6.526,6.606,6.666,6.688,6.752,6.818,6.845,6.992,7.102,7.131,7.191,7.244,7.257,7.316,7.351,7.368,7.412,7.467,7.514,7.528,7.599,7.638,7.682,7.727,7.765,7.971,8.185,8.222,8.392,8.421,8.453,8.601,8.641,8.728,8.811,8.831,8.877,8.937,9.241,9.29,9.376,9.478,9.521,9.705,9.756,9.789,9.806,9.861,9.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.293,0.331,0.41,0.515,0.559,0.602,0.691,0.711,0.9,0.926,0.989,1.059,1.135,1.185,1.234,1.27,1.332,1.362,1.407,1.442,1.485,1.628,1.671,1.689,1.711,1.75,1.803,1.873,2.038,2.103,2.191,2.243,2.42,2.522,2.554,2.665,2.704,2.737,2.768,2.821,2.929,2.973,3.001,3.102,3.138,3.245,3.36,3.516,3.573,3.665,3.884,3.967,3.985,4.033,4.113,4.142,4.182,4.202,4.333,4.476,4.516,4.563,4.623,4.682,4.715,4.762,4.819,4.951,5.036,5.125,5.283,5.42,5.56,5.719,5.737,5.779,5.85,5.912,6.209,6.237,6.376,6.533,6.582,6.621,6.824,6.93,7.172,7.23,7.292,7.315,7.349,7.385,7.482,7.537,7.672,7.699,7.786,7.912,8.046,8.07,8.17,8.227,8.273,8.312,8.39,8.446,8.517,8.588,8.78,8.851,8.914,9.082,9.221,9.288,9.458,9.519,9.645,9.724,9.812,9.86,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.089,0.289,0.358,0.412,0.44,0.506,0.535,0.565,0.733,0.83,0.85,0.892,1.031,1.107,1.164,1.21,1.288,1.331,1.36,1.394,1.434,1.485,1.51,1.529,1.583,1.647,1.711,1.776,1.812,1.849,1.886,2.016,2.036,2.166,2.259,2.302,2.466,2.491,2.604,2.657,2.697,2.758,2.783,2.811,2.887,2.92,3.001,3.096,3.118,3.146,3.179,3.245,3.26,3.474,3.505,3.543,3.589,3.628,3.652,3.765,3.843,3.959,4.004,4.036,4.253,4.337,4.423,4.66,4.704,4.768,4.809,4.899,4.935,4.96,4.986,5.061,5.086,5.138,5.191,5.275,5.374,5.437,5.539,5.617,5.696,5.828,5.851,5.914,6.002,6.023,6.091,6.19,6.21,6.226,6.314,6.416,6.434,6.609,6.67,6.692,6.715,6.741,6.977,7.107,7.167,7.213,7.231,7.274,7.303,7.433,7.451,7.476,7.582,7.61,7.659,7.694,7.794,7.889,8.011,8.056,8.103,8.199,8.294,8.339,8.387,8.563,8.602,8.697,8.749,8.902,8.941,9.096,9.143,9.171,9.283,9.356,9.479,9.512,9.557,9.647,9.751,9.792,9.867,9.91,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.117,0.282,0.378,0.451,0.472,0.639,0.756,0.852,0.981,1.069,1.11,1.179,1.302,1.365,1.473,1.502,1.521,1.563,1.629,1.715,1.884,1.905,1.934,1.99,2.088,2.23,2.328,2.43,2.467,2.738,2.83,2.885,2.909,2.937,2.965,3.019,3.114,3.219,3.424,3.442,3.493,3.526,3.612,3.747,3.852,3.886,3.919,4.02,4.07,4.202,4.372,4.502,4.549,4.598,4.719,4.747,4.79,4.823,4.85,4.957,5.156,5.334,5.354,5.384,5.521,5.552,5.728,5.888,5.937,6.027,6.067,6.099,6.163,6.2,6.268,6.328,6.353,6.399,6.442,6.484,6.51,6.549,6.596,6.636,6.686,6.736,6.804,6.862,6.939,6.959,7.1,7.167,7.206,7.313,7.381,7.424,7.45,7.503,7.597,7.641,7.657,7.785,7.848,7.953,8.01,8.073,8.163,8.186,8.316,8.422,8.51,8.542,8.599,8.795,8.837,8.915,8.996,9.369,9.405,9.471,9.504,9.582,9.708,9.766,9.823,9.865,9.923,9.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
