0.233,0.348,0.474,0.557,0.681,0.702,0.816,0.864,0.917,0.973,0.991,1.012,1.05,1.137,1.257,1.338,1.37,1.407,1.424,1.486,1.514,1.614,1.699,1.721,1.812,1.845,2.057,2.101,2.194,2.219,2.282,2.402,2.437,2.462,2.504,2.602,2.621,2.743,2.87,2.897,2.958,2.976,2.998,3.07,3.118,3.177,3.203,3.234,3.264,3.334,3.384,3.409,3.447,3.531,3.747,3.773,3.914,3.991,4.021,4.119,4.145,4.165,4.259,4.293,4.407,4.492,4.537,4.606,4.644,4.73,4.745,4.794,4.842,5.021,5.051,5.163,5.192,5.254,5.394,5.444,5.499,5.537,5.575,5.745,5.765,5.838,5.886,5.915,5.956,6.07,6.101,6.124,6.25,6.314,6.513,6.672,6.695,6.774,6.843,6.99,7.128,7.242,7.315,7.348,7.446,7.555,7.607,7.646,7.71,7.735,7.809,7.908,7.951,8.114,8.154,8.225,8.278,8.39,8.459,8.501,8.566,8.612,8.664,8.732,8.826,8.933,8.999,9.15,9.189,9.214,9.252,9.406,9.453,9.514,9.654,9.75,9.801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.196,0.219,0.27,0.344,0.384,0.469,0.501,0.551,0.593,0.633,0.65,0.866,0.921,0.991,1.012,1.208,1.313,1.349,1.488,1.524,1.549,1.634,1.807,1.943,2.002,2.03,2.061,2.103,2.166,2.218,2.283,2.339,2.45,2.494,2.596,2.631,2.794,2.82,2.978,3.006,3.07,3.133,3.191,3.395,3.487,3.597,3.683,3.721,3.769,3.799,3.885,3.95,3.983,4.016,4.134,4.162,4.194,4.24,4.278,4.359,4.403,4.483,4.612,4.641,4.712,4.773,4.8,4.831,4.876,4.914,4.973,5.031,5.109,5.168,5.274,5.406,5.443,5.528,5.566,5.619,5.711,5.738,5.8,5.828,5.881,5.903,6.055,6.086,6.158,6.205,6.227,6.333,6.517,6.574,6.71,6.754,6.828,6.92,6.954,6.987,7.08,7.156,7.178,7.244,7.325,7.461,7.504,7.526,7.558,7.73,7.76,7.891,7.974,7.999,8.042,8.174,8.219,8.247,8.28,8.313,8.349,8.375,8.501,8.574,8.634,8.77,8.828,8.895,8.949,9.001,9.075,9.095,9.123,9.248,9.316,9.371,9.404,9.462,9.583,9.658,9.7,9.732,9.833,9.895,9.923,9.953,9.981,nan,nan,nan,nan,nan,nan,nan
0.022,0.037,0.105,0.183,0.259,0.621,0.734,0.821,0.923,0.996,1.082,1.193,1.248,1.317,1.381,1.423,1.542,1.575,1.743,1.788,1.874,1.992,2.061,2.107,2.257,2.277,2.306,2.475,2.623,3.007,3.101,3.171,3.276,3.301,3.442,3.466,3.491,3.535,3.597,3.835,3.886,3.938,4.046,4.107,4.199,4.227,4.286,4.346,4.438,4.5,4.541,4.64,4.681,4.715,4.808,4.882,4.968,5.003,5.032,5.168,5.186,5.235,5.387,5.421,5.447,5.484,5.535,5.587,5.648,5.697,5.718,5.752,5.917,5.984,6.022,6.051,6.116,6.149,6.176,6.221,6.317,6.499,6.628,6.685,6.725,6.791,6.891,6.996,7.087,7.252,7.336,7.447,7.494,7.566,7.613,7.654,7.711,7.812,7.851,7.911,8.045,8.085,8.126,8.354,8.391,8.657,8.722,8.756,8.796,8.835,8.943,8.967,8.984,9.019,9.13,9.165,9.203,9.255,9.322,9.351,9.541,9.642,9.724,9.792,9.825,9.84,9.887,9.916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.118,0.207,0.382,0.412,0.432,0.462,0.489,0.572,0.599,0.65,0.734,0.767,0.801,0.83,0.891,1.053,1.083,1.106,1.157,1.326,1.374,1.463,1.495,1.529,1.548,1.631,1.719,1.785,1.836,1.853,1.979,2.068,2.093,2.126,2.152,2.195,2.229,2.275,2.321,2.469,2.576,2.674,2.727,2.774,2.797,2.835,2.877,2.926,2.955,3.009,3.06,3.129,3.256,3.292,3.344,3.415,3.562,3.605,3.712,3.732,3.759,3.848,3.955,4.084,4.186,4.274,4.332,4.413,4.546,4.629,4.666,4.682,4.762,4.786,4.95,5.048,5.167,5.25,5.308,5.341,5.367,5.436,5.485,5.508,5.542,5.643,5.744,5.776,5.803,5.824,5.905,6.09,6.135,6.204,6.237,6.276,6.312,6.346,6.398,6.433,6.503,6.615,6.74,6.762,6.847,6.965,7.008,7.055,7.111,7.179,7.216,7.276,7.358,7.388,7.512,7.562,7.679,7.75,7.914,7.976,8.135,8.171,8.24,8.274,8.339,8.432,8.474,8.504,8.683,8.696,8.718,8.784,8.841,8.862,8.885,8.908,9.013,9.042,9.065,9.094,9.156,9.223,9.26,9.411,9.54,9.596,9.64,9.674,9.704,9.77,9.892,9.967,nan,nan,nan
0.134,0.164,0.195,0.287,0.31,0.371,0.396,0.513,0.672,0.696,0.816,0.911,0.969,1.263,1.314,1.399,1.463,1.489,1.524,1.552,1.617,1.642,1.661,1.694,1.808,1.833,2.014,2.037,2.087,2.176,2.222,2.25,2.316,2.369,2.406,2.446,2.481,2.547,2.598,2.619,2.648,2.681,2.693,2.713,2.802,2.877,2.96,3.02,3.087,3.107,3.134,3.236,3.265,3.313,3.368,3.43,3.63,3.666,3.692,3.782,3.814,3.842,4.007,4.09,4.122,4.223,4.281,4.417,4.46,4.54,4.595,4.766,4.941,4.987,5.009,5.028,5.057,5.109,5.178,5.265,5.503,5.607,5.855,5.887,6.021,6.063,6.089,6.11,6.165,6.225,6.257,6.276,6.291,6.368,6.392,6.438,6.467,6.616,6.691,6.708,6.79,6.813,6.919,6.971,7.027,7.088,7.122,7.154,7.332,7.408,7.44,7.518,7.687,7.732,7.86,7.893,7.97,8.133,8.262,8.4,8.456,8.543,8.585,8.635,8.757,8.912,8.939,8.979,9.072,9.188,9.4,9.428,9.523,9.56,9.625,9.711,9.879,9.942,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.131,0.202,0.241,0.293,0.392,0.413,0.605,0.675,0.696,0.837,0.897,0.936,1.02,1.068,1.128,1.182,1.234,1.27,1.334,1.358,1.412,1.558,1.626,1.698,1.729,1.769,1.799,1.858,1.931,1.949,1.973,2.002,2.22,2.314,2.343,2.397,2.483,2.512,2.566,2.583,2.634,2.653,2.778,2.826,2.87,2.978,3.108,3.245,3.389,3.484,3.563,3.61,3.739,3.803,3.828,3.856,3.903,3.951,3.968,4.02,4.06,4.093,4.203,4.256,4.338,4.424,4.469,4.493,4.553,4.641,4.756,4.793,4.851,4.874,4.973,5.211,5.32,5.41,5.456,5.513,5.601,5.684,5.759,5.946,5.987,6.025,6.07,6.131,6.279,6.321,6.362,6.447,6.508,6.616,6.631,6.717,6.767,6.816,6.848,6.885,6.929,6.963,7.014,7.027,7.078,7.253,7.286,7.366,7.429,7.455,7.494,7.541,7.565,7.578,7.645,7.705,7.752,7.788,7.816,7.953,7.999,8.027,8.097,8.138,8.178,8.215,8.327,8.373,8.431,8.503,8.554,8.597,8.813,8.838,8.869,8.987,9.044,9.073,9.11,9.25,9.268,9.308,9.503,9.574,9.678,9.824,9.867,9.969,nan,nan,nan,nan,nan,nan
0.046,0.107,0.193,0.385,0.423,0.545,0.737,0.764,0.855,0.937,0.984,1.083,1.185,1.443,1.525,1.603,1.705,1.824,1.861,1.935,2.044,2.085,2.175,2.198,2.237,2.322,2.401,2.49,2.505,2.61,2.707,2.806,2.908,2.965,3.087,3.174,3.322,3.507,3.563,3.611,3.674,3.721,3.78,3.808,3.874,3.888,3.982,4.131,4.182,4.227,4.309,4.408,4.502,4.552,4.581,4.647,4.698,4.728,4.769,4.839,4.882,5.022,5.067,5.205,5.283,5.313,5.373,5.41,5.517,5.577,5.623,5.641,5.717,5.768,5.796,5.844,5.92,5.939,6.083,6.133,6.158,6.201,6.239,6.286,6.32,6.378,6.408,6.465,6.496,6.54,6.595,6.673,6.782,6.821,6.99,7.081,7.223,7.315,7.349,7.427,7.471,7.57,7.64,7.654,7.807,7.886,7.989,8.009,8.06,8.135,8.225,8.259,8.29,8.329,8.496,8.6,8.635,8.675,8.753,8.765,8.823,8.943,8.977,9.05,9.111,9.148,9.169,9.206,9.228,9.245,9.278,9.414,9.445,9.67,9.694,9.746,9.776,9.819,9.85,9.893,9.942,9.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.067,0.089,0.124,0.144,0.283,0.353,0.485,0.576,0.647,0.68,0.707,0.732,0.747,0.774,0.817,0.854,0.864,0.925,0.95,1.019,1.072,1.176,1.195,1.216,1.264,1.285,1.334,1.376,1.441,1.461,1.484,1.572,1.612,1.651,1.688,1.742,1.775,1.822,1.898,2.16,2.233,2.288,2.393,2.503,2.525,2.614,2.702,2.832,3.103,3.136,3.179,3.258,3.3,3.468,3.519,3.56,3.694,3.799,3.834,3.863,3.986,4.078,4.144,4.172,4.258,4.296,4.462,4.658,4.715,4.827,5.025,5.055,5.129,5.299,5.336,5.41,5.467,5.561,5.606,5.624,5.667,5.757,5.804,5.9,6.01,6.192,6.258,6.499,6.729,6.745,6.777,6.806,6.828,6.927,7.055,7.114,7.15,7.258,7.284,7.37,7.573,7.607,7.871,7.927,8.073,8.179,8.246,8.426,8.458,8.633,8.663,8.691,8.924,8.994,9.03,9.072,9.102,9.165,9.249,9.343,9.37,9.39,9.471,9.487,9.647,9.89,9.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03,0.1,0.135,0.158,0.2,0.258,0.297,0.463,0.566,0.636,0.677,0.716,0.733,0.776,0.813,0.914,0.954,1.024,1.066,1.151,1.247,1.293,1.371,1.41,1.607,1.753,1.773,1.813,1.84,1.875,1.991,2.011,2.084,2.157,2.207,2.227,2.251,2.276,2.339,2.454,2.548,2.582,2.627,2.79,3.099,3.169,3.186,3.2,3.217,3.347,3.436,3.486,3.502,3.528,3.634,3.704,3.755,3.841,3.924,4.018,4.124,4.157,4.2,4.331,4.422,4.738,4.778,4.874,4.981,5.052,5.094,5.153,5.211,5.402,5.456,5.484,5.53,5.565,5.693,5.787,5.858,5.983,6.01,6.069,6.162,6.198,6.267,6.296,6.336,6.663,6.771,6.897,7.048,7.135,7.165,7.218,7.237,7.312,7.365,7.512,7.55,7.614,7.639,7.86,7.886,7.956,7.991,8.057,8.086,8.111,8.146,8.235,8.396,8.42,8.464,8.554,8.605,8.681,8.718,8.769,8.881,8.902,8.984,9.025,9.08,9.16,9.293,9.324,9.338,9.397,9.465,9.515,9.6,9.644,9.685,9.709,9.727,9.807,9.86,9.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.127,0.234,0.29,0.308,0.341,0.422,0.454,0.471,0.488,0.529,0.576,0.601,0.731,0.864,0.903,0.971,1.071,1.137,1.156,1.203,1.234,1.318,1.394,1.543,1.646,1.766,1.814,1.857,1.942,2.132,2.2,2.307,2.351,2.44,2.514,2.636,2.709,2.756,2.801,2.825,2.878,2.927,2.958,3.08,3.14,3.244,3.362,3.397,3.48,3.514,3.743,3.791,3.856,3.886,4.008,4.095,4.134,4.201,4.328,4.358,4.409,4.425,4.459,4.5,4.592,4.672,4.768,4.818,4.927,4.953,5.089,5.111,5.261,5.316,5.477,5.68,5.697,5.709,5.971,6.079,6.164,6.207,6.245,6.309,6.328,6.383,6.437,6.475,6.526,6.546,6.6,6.619,6.637,6.71,6.758,6.843,6.876,6.924,7.104,7.162,7.193,7.27,7.295,7.321,7.376,7.411,7.508,7.641,7.664,7.861,7.918,8.133,8.183,8.261,8.333,8.375,8.4,8.43,8.491,8.547,8.617,8.705,8.761,8.849,8.956,8.988,9.054,9.124,9.152,9.226,9.362,9.413,9.66,9.769,9.849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.139,0.235,0.273,0.317,0.372,0.397,0.449,0.589,0.631,0.788,0.866,0.999,1.026,1.198,1.247,1.435,1.532,1.582,1.641,1.725,1.836,1.888,1.926,1.973,2.078,2.255,2.317,2.367,2.506,2.558,2.603,2.704,2.845,2.884,2.984,3.003,3.045,3.111,3.227,3.364,3.422,3.496,3.585,3.614,3.632,3.658,3.715,3.809,3.869,3.915,4.014,4.074,4.179,4.26,4.308,4.377,4.503,4.69,4.722,4.846,4.945,4.976,5.02,5.031,5.181,5.2,5.308,5.339,5.406,5.468,5.53,5.566,5.633,5.679,5.886,5.949,6.013,6.208,6.223,6.249,6.3,6.547,6.607,6.685,6.705,6.787,6.826,6.88,6.895,6.967,7.122,7.211,7.381,7.478,7.744,7.771,7.814,7.868,7.918,7.981,7.999,8.047,8.092,8.163,8.271,8.313,8.339,8.384,8.451,8.495,8.534,8.645,8.716,8.741,8.856,8.895,8.907,8.958,9.054,9.144,9.193,9.235,9.369,9.508,9.612,9.69,9.795,9.816,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.106,0.138,0.199,0.224,0.304,0.391,0.486,0.539,0.625,0.683,0.808,0.84,0.91,1.08,1.182,1.23,1.304,1.328,1.36,1.46,1.504,1.523,1.559,1.596,1.635,1.697,1.742,1.823,1.839,1.851,1.897,2.006,2.105,2.144,2.179,2.236,2.374,2.45,2.473,2.502,2.533,2.567,2.589,2.638,2.664,2.686,2.726,2.746,2.837,2.923,2.963,2.999,3.035,3.112,3.198,3.255,3.289,3.32,3.403,3.457,3.573,3.734,3.862,3.901,3.983,4.035,4.151,4.173,4.221,4.295,4.342,4.376,4.497,4.594,4.721,4.744,4.993,5.047,5.206,5.244,5.363,5.483,5.532,5.712,5.794,5.868,5.916,6.103,6.137,6.176,6.2,6.321,6.481,6.543,6.629,6.766,6.907,6.944,7.235,7.282,7.399,7.435,7.496,7.558,7.642,7.706,7.729,7.828,8.235,8.289,8.334,8.381,8.522,8.563,8.602,8.64,8.873,8.904,8.957,9.064,9.099,9.154,9.259,9.308,9.327,9.456,9.472,9.544,9.733,9.853,9.909,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.081,0.104,0.155,0.222,0.271,0.337,0.404,0.438,0.604,0.633,0.861,0.886,0.91,0.935,1.081,1.138,1.186,1.27,1.313,1.38,1.4,1.516,1.633,1.68,1.71,1.765,1.904,1.991,2.099,2.158,2.22,2.253,2.404,2.526,2.607,2.627,2.675,2.886,2.912,2.988,3.146,3.166,3.334,3.396,3.466,3.511,3.536,3.61,3.683,3.73,3.839,3.954,3.989,4.049,4.193,4.263,4.279,4.341,4.401,4.455,4.532,4.671,4.699,4.746,4.789,4.929,4.977,5.003,5.073,5.14,5.181,5.347,5.435,5.517,5.616,5.638,5.707,5.784,5.799,5.891,6.126,6.139,6.171,6.256,6.344,6.431,6.575,6.751,6.766,6.78,6.902,6.947,6.99,7.151,7.247,7.277,7.304,7.457,7.616,7.739,7.868,7.921,7.947,7.973,8.005,8.146,8.246,8.273,8.389,8.425,8.458,8.507,8.57,8.611,8.691,8.774,8.852,9.052,9.1,9.209,9.243,9.281,9.439,9.524,9.575,9.67,9.831,9.849,9.887,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
