0.023,0.058,0.09,0.143,0.163,0.235,0.329,0.407,0.515,0.563,0.609,0.665,0.763,0.783,0.952,1.128,1.191,1.242,1.344,1.373,1.415,1.451,1.575,1.698,1.745,1.849,1.867,1.921,2.038,2.068,2.096,2.165,2.22,2.381,2.436,2.574,2.651,2.729,2.813,2.844,2.942,3.034,3.196,3.265,3.283,3.487,3.576,3.765,3.963,4.044,4.12,4.147,4.286,4.372,4.4,4.445,4.583,4.663,4.699,4.758,4.784,4.834,4.877,4.922,4.945,5.007,5.035,5.081,5.135,5.383,5.447,5.512,5.576,5.666,5.682,5.705,5.776,5.881,5.976,6.021,6.141,6.158,6.201,6.24,6.258,6.347,6.509,6.563,6.691,6.711,6.739,6.803,6.84,6.856,6.91,7.075,7.138,7.162,7.267,7.326,7.342,7.48,7.512,7.572,7.612,7.723,7.894,7.956,7.981,8.007,8.091,8.124,8.172,8.236,8.293,8.349,8.412,8.472,8.668,8.698,8.81,8.897,8.997,9.127,9.234,9.274,9.389,9.489,9.521,9.587,9.612,9.747,9.765,9.809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.217,0.317,0.374,0.447,0.475,0.543,0.608,0.633,0.694,0.727,0.785,0.832,0.848,0.93,0.959,1.044,1.07,1.117,1.178,1.224,1.261,1.307,1.364,1.379,1.51,1.636,1.684,1.709,1.854,1.894,1.923,1.964,2.099,2.215,2.28,2.336,2.403,2.438,2.516,2.566,2.621,2.716,2.745,2.808,2.898,2.983,3.076,3.135,3.185,3.259,3.283,3.344,3.431,3.652,3.716,3.767,3.785,3.902,3.944,4.065,4.139,4.231,4.265,4.295,4.325,4.341,4.395,4.43,4.532,4.673,4.701,4.761,4.867,4.959,5.017,5.061,5.121,5.157,5.264,5.328,5.439,5.521,5.578,5.655,5.76,5.807,5.878,5.95,5.996,6.036,6.172,6.265,6.337,6.377,6.433,6.489,6.517,6.56,6.613,6.649,6.673,6.709,7.046,7.114,7.128,7.174,7.215,7.245,7.285,7.305,7.383,7.428,7.614,7.702,7.769,7.865,7.912,8.012,8.03,8.118,8.263,8.291,8.339,8.394,8.516,8.587,8.737,8.783,8.835,8.86,8.898,8.925,9.047,9.059,9.109,9.224,9.288,9.351,9.426,9.531,9.662,9.759,9.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.124,0.212,0.267,0.437,0.494,0.559,0.617,0.67,0.766,0.831,0.957,1.032,1.11,1.185,1.214,1.272,1.421,1.494,1.518,1.7,1.813,1.901,2.004,2.12,2.243,2.37,2.413,2.472,2.502,2.558,2.646,2.663,2.826,2.951,3.023,3.054,3.093,3.25,3.314,3.362,3.404,3.459,3.502,3.57,3.608,3.63,3.684,3.718,3.817,3.867,3.939,4.062,4.137,4.218,4.271,4.297,4.318,4.348,4.403,4.432,4.45,4.516,4.642,4.685,4.704,4.733,4.784,4.861,4.927,5.002,5.026,5.179,5.251,5.505,5.612,5.805,5.947,5.956,5.968,6.022,6.119,6.134,6.149,6.192,6.281,6.363,6.466,6.591,6.697,6.781,6.886,6.907,7.007,7.046,7.071,7.153,7.206,7.242,7.452,7.487,7.608,7.646,7.716,7.735,7.844,7.863,7.907,8.087,8.21,8.251,8.413,8.563,8.608,8.669,8.701,8.78,8.961,9.119,9.145,9.185,9.297,9.338,9.378,9.422,9.506,9.642,9.77,9.809,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.178,0.196,0.248,0.354,0.388,0.5,0.57,0.616,0.657,0.699,0.814,0.893,0.925,1.038,1.112,1.145,1.226,1.322,1.434,1.564,1.626,1.662,1.701,1.781,1.82,1.89,1.905,1.973,2.023,2.112,2.218,2.412,2.458,2.48,2.566,2.615,2.665,2.731,2.831,2.871,2.886,2.927,2.946,2.988,3.059,3.113,3.198,3.254,3.282,3.334,3.485,3.595,3.615,3.656,3.695,3.767,3.875,3.965,3.987,4.022,4.038,4.244,4.275,4.318,4.364,4.53,4.588,4.766,4.808,5.005,5.146,5.204,5.284,5.394,5.465,5.581,5.627,5.688,5.731,5.774,5.791,5.933,6.013,6.032,6.119,6.141,6.172,6.21,6.467,6.575,6.614,6.636,6.673,6.693,6.719,6.768,6.804,6.821,6.946,7.059,7.172,7.225,7.238,7.292,7.419,7.523,7.544,7.652,7.791,7.839,7.883,7.95,7.993,8.018,8.207,8.398,8.487,8.541,8.661,8.708,8.764,8.798,8.824,8.84,8.87,8.896,9.013,9.128,9.195,9.244,9.379,9.435,9.456,9.568,9.68,9.806,9.859,9.888,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.195,0.294,0.336,0.401,0.481,0.542,0.66,0.767,0.877,0.907,0.945,0.993,1.035,1.16,1.253,1.348,1.402,1.485,1.656,1.752,1.795,1.85,1.887,1.993,2.113,2.234,2.33,2.348,2.444,2.53,2.557,2.605,2.64,2.689,2.726,2.751,2.889,2.939,2.977,3.021,3.085,3.123,3.202,3.26,3.502,3.692,3.725,3.782,3.841,4.082,4.182,4.278,4.346,4.479,4.608,4.639,4.723,4.769,4.888,4.908,4.973,5.121,5.294,5.343,5.402,5.433,5.466,5.493,5.563,5.622,5.645,5.781,5.96,6.001,6.028,6.07,6.114,6.219,6.284,6.296,6.318,6.523,6.57,6.631,6.661,6.775,6.811,6.887,6.97,7.1,7.136,7.245,7.283,7.305,7.329,7.385,7.581,7.623,7.705,7.724,7.76,7.789,7.815,7.912,7.992,8.018,8.074,8.19,8.234,8.306,8.491,8.514,8.565,8.587,8.651,8.692,9.026,9.185,9.248,9.357,9.385,9.459,9.497,9.598,9.678,9.756,9.877,9.897,9.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,0.095,0.109,0.211,0.28,0.304,0.444,0.584,0.659,0.716,0.796,0.903,1.046,1.138,1.173,1.254,1.301,1.338,1.372,1.46,1.533,1.694,1.764,1.819,1.943,2.158,2.214,2.386,2.449,2.505,2.603,2.864,3.041,3.084,3.134,3.162,3.189,3.319,3.404,3.488,3.542,3.61,3.729,3.805,3.86,3.908,3.975,4.104,4.245,4.296,4.323,4.397,4.438,4.515,4.527,4.553,4.581,4.607,4.642,4.851,4.935,4.958,5.012,5.077,5.086,5.118,5.173,5.222,5.273,5.435,5.474,5.502,5.541,5.564,5.686,5.782,5.846,5.898,5.971,5.988,6.017,6.068,6.132,6.191,6.239,6.292,6.407,6.446,6.486,6.656,6.78,6.84,6.969,7.023,7.067,7.143,7.205,7.267,7.374,7.398,7.579,7.6,7.629,7.824,7.925,8.064,8.198,8.263,8.303,8.359,8.426,8.457,8.544,8.813,8.847,8.864,8.921,8.965,8.988,9.165,9.198,9.226,9.279,9.297,9.444,9.507,9.581,9.61,9.662,9.701,9.74,9.867,9.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.112,0.143,0.199,0.276,0.359,0.416,0.456,0.503,0.656,0.696,0.745,0.772,0.803,0.856,0.888,0.962,0.987,1.077,1.204,1.284,1.345,1.394,1.484,1.521,1.539,1.7,1.718,1.737,1.815,1.902,1.939,2.015,2.044,2.102,2.129,2.247,2.292,2.332,2.358,2.412,2.468,2.506,2.544,2.746,2.778,2.893,2.967,3.025,3.054,3.081,3.104,3.153,3.394,3.421,3.455,3.523,3.558,3.574,3.677,3.722,3.763,3.79,3.874,4.03,4.041,4.112,4.248,4.295,4.375,4.45,4.582,4.611,4.729,4.888,4.977,5.047,5.073,5.142,5.169,5.361,5.408,5.47,5.528,5.598,5.625,5.663,5.714,5.746,5.847,5.923,6.007,6.037,6.146,6.175,6.247,6.275,6.308,6.462,6.511,6.804,6.842,6.872,6.954,7.054,7.199,7.234,7.443,7.495,7.556,7.578,7.643,7.703,7.732,7.815,7.955,8.031,8.068,8.107,8.136,8.26,8.347,8.501,8.534,8.561,8.65,8.751,8.839,8.899,9.233,9.293,9.414,9.489,9.594,9.704,9.782,9.798,9.86,9.908,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.152,0.202,0.234,0.309,0.342,0.365,0.44,0.643,0.687,0.738,0.854,0.93,0.949,1.007,1.051,1.101,1.164,1.22,1.251,1.305,1.399,1.603,1.82,1.881,1.919,2.037,2.11,2.209,2.243,2.317,2.339,2.393,2.433,2.458,2.54,2.586,2.658,2.716,2.745,2.85,2.99,3.018,3.065,3.114,3.161,3.244,3.275,3.298,3.329,3.363,3.387,3.411,3.453,3.514,3.565,3.631,3.65,3.733,3.861,3.995,4.079,4.113,4.152,4.178,4.384,4.479,4.537,4.582,4.613,4.648,4.681,4.709,4.761,4.944,5.063,5.089,5.152,5.291,5.318,5.368,5.399,5.456,5.527,5.594,5.63,5.686,5.766,5.799,5.828,6.005,6.02,6.132,6.253,6.371,6.403,6.432,6.498,6.557,6.635,6.666,6.732,6.767,6.807,6.83,6.921,7.064,7.082,7.122,7.15,7.205,7.252,7.295,7.391,7.431,7.52,7.55,7.576,7.633,7.687,7.72,7.801,7.826,7.985,8.03,8.095,8.121,8.145,8.244,8.315,8.336,8.467,8.557,8.752,8.851,8.88,8.899,8.97,9.0,9.053,9.176,9.25,9.356,9.444,9.548,9.751,9.803,9.881,9.915,9.937,9.972,nan,nan,nan,nan,nan,nan
0.039,0.078,0.101,0.121,0.187,0.321,0.347,0.382,0.433,0.524,0.561,0.749,0.881,0.91,1.035,1.082,1.303,1.341,1.387,1.437,1.484,1.607,1.833,1.855,1.939,2.005,2.042,2.081,2.24,2.322,2.385,2.484,2.611,2.637,2.662,2.704,2.895,3.071,3.136,3.221,3.306,3.592,3.716,3.792,3.835,3.866,3.933,3.988,4.083,4.169,4.184,4.313,4.358,4.408,4.447,4.609,4.669,4.724,4.801,4.852,4.905,4.945,5.004,5.052,5.152,5.212,5.299,5.319,5.424,5.625,5.665,5.796,5.86,5.977,6.033,6.099,6.156,6.178,6.314,6.458,6.525,6.559,6.717,6.769,6.798,6.843,6.932,7.015,7.135,7.226,7.259,7.289,7.315,7.355,7.393,7.446,7.475,7.503,7.528,7.549,7.61,7.74,7.878,7.936,8.009,8.1,8.154,8.2,8.257,8.33,8.358,8.413,8.522,8.604,8.639,8.66,8.687,8.811,8.855,8.994,9.044,9.078,9.185,9.215,9.236,9.259,9.288,9.598,9.623,9.652,9.815,9.85,9.883,9.947,9.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155,0.19,0.291,0.475,0.502,0.532,0.58,0.666,0.712,0.771,0.788,0.857,0.921,1.045,1.168,1.266,1.361,1.46,1.517,1.539,1.729,1.829,1.97,2.039,2.086,2.139,2.202,2.322,2.37,2.424,2.49,2.539,2.579,2.627,2.701,2.804,2.905,2.985,3.188,3.22,3.245,3.299,3.31,3.341,3.388,3.562,3.616,3.837,3.858,3.881,3.93,4.063,4.153,4.182,4.304,4.369,4.401,4.491,4.556,4.731,4.783,4.937,5.042,5.087,5.174,5.248,5.326,5.374,5.431,5.581,5.659,5.749,5.789,6.028,6.095,6.196,6.216,6.28,6.373,6.497,6.57,6.611,6.685,6.724,6.75,6.789,6.953,7.048,7.095,7.193,7.326,7.456,7.493,7.563,7.614,7.654,7.693,7.765,7.924,7.995,8.076,8.173,8.205,8.251,8.264,8.322,8.353,8.447,8.52,8.57,8.6,8.626,8.662,8.759,8.801,8.849,8.869,8.94,9.0,9.041,9.125,9.17,9.264,9.347,9.487,9.529,9.589,9.647,9.676,9.821,9.861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.188,0.3,0.364,0.546,0.643,0.689,0.769,0.857,0.959,1.058,1.145,1.157,1.189,1.227,1.262,1.298,1.322,1.345,1.412,1.604,1.635,1.767,1.878,2.061,2.22,2.265,2.299,2.358,2.41,2.445,2.574,2.716,2.739,2.766,2.829,3.058,3.125,3.254,3.358,3.383,3.546,3.59,3.619,3.643,3.782,3.913,3.956,4.013,4.037,4.107,4.139,4.178,4.315,4.34,4.404,4.455,4.5,4.586,4.639,4.721,4.77,4.931,5.234,5.29,5.352,5.372,5.428,5.496,5.768,6.078,6.105,6.237,6.44,6.461,6.608,6.645,6.669,6.688,6.727,6.867,6.927,6.995,7.013,7.039,7.12,7.342,7.377,7.402,7.526,7.601,7.633,7.664,7.72,7.785,7.901,7.926,8.013,8.07,8.19,8.245,8.313,8.387,8.414,8.45,8.481,8.533,8.581,8.6,8.679,8.827,8.906,8.945,8.979,8.996,9.059,9.069,9.105,9.151,9.185,9.262,9.391,9.43,9.468,9.591,9.685,9.741,9.781,9.825,9.862,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.184,0.206,0.241,0.326,0.399,0.473,0.569,0.679,0.786,0.812,0.866,0.953,1.109,1.16,1.25,1.287,1.449,1.523,1.674,1.714,1.736,1.794,1.863,1.892,2.0,2.05,2.168,2.208,2.243,2.275,2.308,2.343,2.383,2.42,2.506,2.567,2.686,2.722,2.752,2.777,2.814,2.872,2.939,3.077,3.127,3.152,3.221,3.256,3.282,3.422,3.436,3.454,3.479,3.529,3.643,3.685,3.725,3.766,3.807,3.831,3.959,4.051,4.093,4.121,4.145,4.182,4.221,4.257,4.336,4.373,4.4,4.418,4.456,4.495,4.527,4.613,4.674,4.726,4.922,4.973,5.066,5.086,5.155,5.189,5.236,5.267,5.291,5.319,5.544,5.636,5.7,5.831,5.893,5.955,5.998,6.132,6.291,6.385,6.519,6.574,6.622,6.64,6.709,6.762,6.873,6.913,6.988,7.007,7.046,7.08,7.161,7.33,7.363,7.406,7.494,7.583,7.785,7.842,7.916,7.982,8.053,8.096,8.194,8.389,8.428,8.521,8.644,8.725,8.767,9.036,9.101,9.274,9.588,9.666,9.81,9.845,9.888,9.94,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
